timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,estimator_type,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
686616638,13251241,45.2203776,-93.1453969,686616722,304.267,-46.7558,-77.6771,76.5207,58.5984,0.0,-6.84209,18.3091,0.034189,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.11887,275.921,76.341,-0.034189,0.54708,0.251172,0,1,1,1,1,3,0,3,3,1,1,0
686716236,13251241,45.2203776,-93.1453969,686716320,303.543,-44.9956,-77.6692,76.5207,58.5984,0.0,-7.13692,18.2564,0.224994,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.14403,275.921,76.3331,-0.224994,0.53423,0.25191,0,1,1,1,1,3,0,3,3,1,1,0
686820669,13251241,45.2203776,-93.1453969,686820795,302.751,-43.1905,-77.6452,76.5207,58.5984,0.0,-7.48091,18.1821,0.352485,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.17409,275.921,76.3091,-0.352485,0.548254,0.251239,0,1,1,1,1,3,0,3,3,1,1,0
686920090,13251241,45.2203776,-93.1453969,686920202,301.962,-41.4437,-77.608,76.5207,58.5984,0.0,-7.84373,18.0944,0.397214,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.20797,275.921,76.272,-0.397214,0.535169,0.251928,0,1,1,1,1,3,0,3,3,1,1,0
687020974,13251241,45.2203776,-93.1453969,687021073,301.127,-39.7128,-77.5676,76.5207,58.5984,0.0,-8.22149,17.9795,0.455004,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.23985,275.921,76.2316,-0.455004,0.548247,0.252763,0,1,1,1,1,3,0,3,3,1,1,0
687125773,13251241,45.2203776,-93.1453969,687125859,300.217,-37.9307,-77.5192,76.5207,58.5984,0.0,-8.64193,17.8202,0.428651,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.27131,275.921,76.1831,-0.428651,0.537864,0.250597,0,1,1,1,1,3,0,3,3,1,1,0
687225771,13251241,45.2203776,-93.1453969,687225854,299.311,-36.2279,-77.4711,76.5207,58.5984,0.0,-9.04888,17.6536,0.412896,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.29856,275.921,76.135,-0.412896,0.548592,0.252145,0,1,1,1,1,3,0,3,3,1,1,0
687325930,13251241,45.2203776,-93.1453969,687326067,298.365,-34.5589,-77.429,76.5207,58.5984,0.0,-9.48529,17.4325,0.305852,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.32452,275.921,76.0929,-0.305852,0.537785,0.251809,0,1,1,1,1,3,0,3,3,1,1,0
687430745,13251241,45.2203776,-93.1453969,687430828,297.338,-32.8479,-77.3985,76.5207,58.5984,0.0,-9.91331,17.1926,0.185832,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.34933,275.921,76.0625,-0.185832,0.552061,0.253141,0,1,1,1,1,3,0,3,3,1,1,0
687530283,13251241,45.2203776,-93.1453969,687530366,296.301,-31.2244,-77.3748,76.5207,58.5984,0.0,-10.2899,16.9606,0.123867,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.37609,275.921,76.0387,-0.123867,0.538502,0.251608,0,1,1,1,1,3,0,3,3,1,1,0
687631219,13251241,45.2203776,-93.1453969,687631302,295.215,-29.6023,-77.3547,76.5207,58.5984,0.0,-10.6919,16.6976,0.0348047,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.40318,275.921,76.0186,-0.0348047,0.551361,0.252177,0,1,1,1,1,3,0,3,3,1,1,0
687731391,13251241,45.2203776,-93.1453969,687731486,294.088,-28.0069,-77.3424,76.5207,58.5984,0.0,-11.0853,16.4172,-0.116925,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.42618,275.921,76.0063,0.116925,0.537975,0.253094,0,1,1,1,1,3,0,3,3,1,1,0
687836031,13251241,45.2203776,-93.1453969,687836147,292.881,-26.3994,-77.3514,76.5207,58.5984,0.0,-11.4781,16.1219,-0.32632,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.45109,275.921,76.0154,0.32632,0.551807,0.252177,0,1,1,1,1,3,0,3,3,1,1,0
687935397,13251241,45.2203776,-93.1453969,687935518,291.687,-24.8823,-77.3747,76.5207,58.5984,0.0,-11.8014,15.8544,-0.344026,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.47493,275.921,76.0387,0.344026,0.537883,0.2527,0,1,1,1,1,3,0,3,3,1,1,0
688037718,13251241,45.2203776,-93.1453969,688037801,290.463,-23.3839,-77.4016,76.5207,58.5984,0.0,-12.1022,15.5867,-0.317476,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.50152,275.921,76.0656,0.317476,0.550749,0.253295,0,1,1,1,1,3,0,3,3,1,1,0
688139386,13251241,45.2203776,-93.1453969,688139469,289.16,-21.8684,-77.4339,76.5207,58.5984,0.0,-12.4362,15.251,-0.393154,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.53054,275.921,76.0979,0.393154,0.537642,0.252205,0,1,1,1,1,3,0,3,3,1,1,0
688239547,13251241,45.2203776,-93.1453969,688239630,287.88,-20.4357,-77.4708,76.5207,58.5984,0.0,-12.7491,14.9305,-0.411105,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.55733,275.921,76.1347,0.411105,0.551024,0.253073,0,1,1,1,1,3,0,3,3,1,1,0
688340990,13251241,45.2203776,-93.1453969,688341082,286.548,-19.0332,-77.5075,76.5207,58.5984,0.0,-13.0239,14.62,-0.33965,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.5843,275.921,76.1714,0.33965,0.537471,0.253761,0,1,1,1,1,3,0,3,3,1,1,0
688444954,13251241,45.2203776,-93.1453969,688445052,285.155,-17.6464,-77.527,76.5207,58.5984,0.0,-13.2569,14.3106,-0.120904,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.61434,275.921,76.191,0.120904,0.550858,0.254646,0,1,1,1,1,3,0,3,3,1,1,0
688544944,13251241,45.2203776,-93.1453969,688545073,283.789,-16.3518,-77.5205,76.5207,58.5984,0.0,-13.5044,13.9815,0.0279522,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.64284,275.921,76.1845,-0.0279522,0.539894,0.252415,0,1,1,1,1,3,0,3,3,1,1,0
688645083,13251241,45.2203776,-93.1453969,688645166,282.402,-15.0658,-77.5057,76.5207,58.5984,0.0,-13.7636,13.6564,0.122261,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.67295,275.921,76.1696,-0.122261,0.551888,0.254564,0,1,1,1,1,3,0,3,3,1,1,0
688749527,13251241,45.2203776,-93.1453969,688749610,280.937,-13.7826,-77.4804,76.5207,58.5984,0.0,-13.9905,13.3629,0.39965,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.70234,275.921,76.1444,-0.39965,0.542322,0.252461,0,1,1,1,1,3,0,3,3,1,1,0
688848997,13251241,45.2203776,-93.1453969,688849086,279.515,-12.5323,-77.4265,76.5207,58.5984,0.0,-14.2138,13.0762,0.614802,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73154,275.921,76.0905,-0.614802,0.553948,0.254345,0,1,1,1,1,3,0,3,3,1,1,0
688951001,13251241,45.2203776,-93.1453969,688951086,278.033,-11.3314,-77.3576,76.5207,58.5984,0.0,-14.4693,12.7049,0.612911,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.76213,275.921,76.0216,-0.612911,0.542853,0.254288,0,1,1,1,1,3,0,3,3,1,1,0
689054603,13251241,45.2203776,-93.1453969,689054683,276.498,-10.0957,-77.2947,76.5207,58.5984,0.0,-14.7239,12.3295,0.58497,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.79338,275.921,75.9587,-0.58497,0.554417,0.254128,0,1,1,1,1,3,0,3,3,1,1,0
689154578,13251241,45.2203776,-93.1453969,689154654,275.0,-8.97426,-77.2512,76.5207,58.5984,0.0,-14.9795,11.9312,0.402551,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.82146,275.921,75.9151,-0.402551,0.543757,0.254031,0,1,1,1,1,3,0,3,3,1,1,0
689254650,13251241,45.2203776,-93.1453969,689254726,273.484,-7.86508,-77.2255,76.5207,58.5984,0.0,-15.2206,11.5183,0.196001,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.84686,275.921,75.8894,-0.196001,0.554329,0.253382,0,1,1,1,1,3,0,3,3,1,1,0
689358551,13251241,45.2203776,-93.1453969,689358627,271.866,-6.78053,-77.209,76.5207,58.5984,0.0,-15.4414,11.1081,0.103131,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.87206,275.921,75.873,-0.103131,0.544353,0.25366,0,1,1,1,1,3,0,3,3,1,1,0
689459147,13251241,45.2203776,-93.1453969,689459228,270.288,-5.75909,-77.1952,76.5207,58.5984,0.0,-15.6517,10.6993,-0.0266652,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.89506,275.921,75.8591,0.0266652,0.558662,0.254869,0,1,1,1,1,3,0,3,3,1,1,0
689562422,13251241,45.2203776,-93.1453969,689562541,268.651,-4.7933,-77.1771,76.5207,58.5984,0.0,-15.8355,10.3191,-0.0231163,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.91682,275.921,75.8411,0.0231163,0.546723,0.254336,0,1,1,1,1,3,0,3,3,1,1,0
689662507,13251241,45.2203776,-93.1453969,689662583,267.031,-3.84434,-77.1586,76.5207,58.5984,0.0,-15.9921,9.98057,0.0086587,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.93987,275.921,75.8225,-0.0086587,0.558038,0.253957,0,1,1,1,1,3,0,3,3,1,1,0
689766305,13251241,45.2203776,-93.1453969,689766381,265.32,-2.92309,-77.1355,76.5207,58.5984,0.0,-16.1439,9.6155,0.0371455,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.96672,275.921,75.7994,-0.0371455,0.545591,0.253203,0,1,1,1,1,3,0,3,3,1,1,0
689866335,13251241,45.2203776,-93.1453969,689866412,263.671,-2.04356,-77.1164,76.5207,58.5984,0.0,-16.2802,9.27567,0.0820143,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.9955,275.921,75.7804,-0.0820143,0.558443,0.253604,0,1,1,1,1,3,0,3,3,1,1,0
689964160,13251241,45.2203776,-93.1453969,689964243,262.013,-1.21745,-77.0989,76.5207,58.5984,0.0,-16.4166,8.87547,0.0497303,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.02522,275.921,75.7629,-0.0497303,0.547349,0.252567,0,1,1,1,1,3,0,3,3,1,1,0
690068158,13251241,45.2203776,-93.1453969,690068239,260.279,-0.381343,-77.0862,76.5207,58.5984,0.0,-16.5551,8.4046,-0.0214015,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.05533,275.921,75.7501,0.0214015,0.560889,0.25322,0,1,1,1,1,3,0,3,3,1,1,0
690169737,13251241,45.2203776,-93.1453969,690169843,258.554,0.35184,-77.0651,76.5207,58.5984,0.0,-16.676,7.95464,0.114297,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.07514,275.921,75.729,-0.114297,0.552507,0.253711,0,1,1,1,1,3,0,3,3,1,1,0
690269758,13251241,45.2203776,-93.1453969,690269834,256.857,1.0683,-77.039,76.5207,58.5984,0.0,-16.789,7.48947,0.0835854,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.0878,275.921,75.7029,-0.0835854,0.563658,0.253075,0,1,1,1,1,3,0,3,3,1,1,0
690373754,13251241,45.2203776,-93.1453969,690373831,255.069,1.6908,-77.0166,76.5207,58.5984,0.0,-16.8912,6.9935,-0.00687677,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.09718,275.921,75.6806,0.00687677,0.553655,0.253191,0,1,1,1,1,3,0,3,3,1,1,0
690473788,13251241,45.2203776,-93.1453969,690473902,253.351,2.28395,-77.0122,76.5207,58.5984,0.0,-16.967,6.59887,-0.0527472,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.10847,275.921,75.6761,0.0527472,0.543831,0.252873,0,1,1,1,1,3,0,3,3,1,1,0
690573963,13251241,45.2203776,-93.1453969,690574049,251.629,2.81678,-77.0109,76.5207,58.5984,0.0,-17.0373,6.22834,-0.070132,10.2961,7.78147,-0.943716,0.0,0.0,0.0,3.12587,275.921,75.6749,0.070132,0.555218,0.254543,0,1,1,1,1,3,0,3,3,1,1,0
690677822,13251241,45.2203776,-93.1453969,690677898,249.835,3.35342,-77.0045,76.5207,58.5984,0.0,-17.109,5.90755,0.0683607,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.13578,275.921,75.6684,-0.0683607,0.569351,0.25526,0,1,1,1,1,3,0,3,3,1,1,0
690781582,13251241,45.2203776,-93.1453969,690781723,248.058,3.81296,-76.9677,76.5207,58.5984,0.0,-17.1931,5.59768,0.24916,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.11331,275.921,75.6316,-0.24916,0.560875,0.253662,0,1,1,1,1,3,0,3,3,1,1,0
690883348,13251241,45.2203776,-93.1453969,690883502,246.247,4.31033,-76.9183,76.5207,58.5984,0.0,-17.2725,5.29627,0.357776,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.0882,275.921,75.5822,-0.357776,0.573083,0.255352,0,1,1,1,1,3,0,3,3,1,1,0
690985975,13251241,45.2203776,-93.1453969,690986066,244.484,4.69852,-76.8587,76.5207,58.5984,0.0,-17.3596,4.93954,0.313417,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.06287,275.921,75.5227,-0.313417,0.563034,0.253388,0,1,1,1,1,3,0,3,3,1,1,0
691087398,13251241,45.2203776,-93.1453969,691087475,242.651,5.10493,-76.8134,76.5207,58.5984,0.0,-17.4394,4.58357,0.221917,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.03917,275.921,75.4774,-0.221917,0.552935,0.253283,0,1,1,1,1,3,0,3,3,1,1,0
691187357,13251241,45.2203776,-93.1453969,691187433,240.877,5.44332,-76.7787,76.5207,58.5984,0.0,-17.5081,4.23428,0.115737,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.01897,275.921,75.4427,-0.115737,0.565764,0.255457,0,1,1,1,1,3,0,3,3,1,1,0
691287376,13251241,45.2203776,-93.1453969,691287466,239.104,5.7873,-76.757,76.5207,58.5984,0.0,-17.5687,3.89508,0.00769726,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-3.00226,275.921,75.4209,-0.00769726,0.578046,0.255054,0,1,1,1,1,3,0,3,3,1,1,0
691391345,13251241,45.2203776,-93.1453969,691391421,237.243,6.03945,-76.7278,76.5207,58.5984,0.0,-17.6367,3.54314,-0.0618356,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.98782,275.921,75.3918,0.0618356,0.565102,0.256439,0,1,1,1,1,3,0,3,3,1,1,0
691492969,13251241,45.2203776,-93.1453969,691493055,235.428,6.28385,-76.7082,76.5207,58.5984,0.0,-17.6936,3.24884,-0.145894,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.97407,275.921,75.3721,0.145894,0.553604,0.2541,0,1,1,1,1,3,0,3,3,1,1,0
691592965,13251241,45.2203776,-93.1453969,691593050,233.645,6.46634,-76.6917,76.5207,58.5984,0.0,-17.7406,2.95653,-0.198527,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.95999,275.921,75.3557,0.198527,0.566834,0.256519,0,1,1,1,1,3,0,3,3,1,1,0
691697609,13251241,45.2203776,-93.1453969,691697686,231.791,6.64758,-76.6747,76.5207,58.5984,0.0,-17.7863,2.68292,-0.130408,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.94311,275.921,75.3387,0.130408,0.554808,0.25404,0,1,1,1,1,3,0,3,3,1,1,0
691796949,13251241,45.2203776,-93.1453969,691797036,230.02,6.78111,-76.6505,76.5207,58.5984,0.0,-17.8263,2.39365,-0.111604,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.92494,275.921,75.3145,0.111604,0.568517,0.254619,0,1,1,1,1,3,0,3,3,1,1,0
691897716,13251241,45.2203776,-93.1453969,691897792,228.245,6.89786,-76.6296,76.5207,58.5984,0.0,-17.8554,2.09426,-0.174614,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.905,275.921,75.2935,0.174614,0.554815,0.255412,0,1,1,1,1,3,0,3,3,1,1,0
692001077,13251241,45.2203776,-93.1453969,692001158,226.398,6.98378,-76.6089,76.5207,58.5984,0.0,-17.876,1.7979,-0.132245,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.88148,275.921,75.2729,0.132245,0.566778,0.255194,0,1,1,1,1,3,0,3,3,1,1,0
692103066,13251241,45.2203776,-93.1453969,692103143,224.591,7.03125,-76.5757,76.5207,58.5984,0.0,-17.8898,1.50861,0.0149945,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.85772,275.921,75.2396,-0.0149945,0.555225,0.254964,0,1,1,1,1,3,0,3,3,1,1,0
692202617,13251241,45.2203776,-93.1453969,692202693,222.808,7.05542,-76.5286,76.5207,58.5984,0.0,-17.9044,1.20829,0.0761075,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.83741,275.921,75.1925,-0.0761075,0.568702,0.255519,0,1,1,1,1,3,0,3,3,1,1,0
692303283,13251241,45.2203776,-93.1453969,692303392,221.021,7.06459,-76.4881,76.5207,58.5984,0.0,-17.9207,0.914241,0.0792438,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.82012,275.921,75.1521,-0.0792438,0.554667,0.254103,0,1,1,1,1,3,0,3,3,1,1,0
692406561,13251241,45.2203776,-93.1453969,692406638,219.16,7.04131,-76.4569,76.5207,58.5984,0.0,-17.9345,0.601526,-0.00942781,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.80442,275.921,75.1208,0.00942781,0.567496,0.256457,0,1,1,1,1,3,0,3,3,1,1,0
692506550,13251241,45.2203776,-93.1453969,692506627,217.376,7.00096,-76.4431,76.5207,58.5984,0.0,-17.9363,0.311608,-0.0961412,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.79029,275.921,75.107,0.0961412,0.554803,0.255687,0,1,1,1,1,3,0,3,3,1,1,0
692610601,13251241,45.2203776,-93.1453969,692610706,215.534,6.92197,-76.4375,76.5207,58.5984,0.0,-17.9271,0.0161437,-0.157901,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.77684,275.921,75.1015,0.157901,0.568589,0.254371,0,1,1,1,1,3,0,3,3,1,1,0
692708389,13251241,45.2203776,-93.1453969,692708475,213.807,6.82825,-76.4342,76.5207,58.5984,0.0,-17.9126,-0.22846,-0.0969576,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.76464,275.921,75.0982,0.0969576,0.55494,0.255186,0,1,1,1,1,3,0,3,3,1,1,0
692812342,13251241,45.2203776,-93.1453969,692812418,211.969,6.70457,-76.4266,76.5207,58.5984,0.0,-17.8831,-0.517773,-0.0842754,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.75025,275.921,75.0905,0.0842754,0.566618,0.254916,0,1,1,1,1,3,0,3,3,1,1,0
692912856,13251241,45.2203776,-93.1453969,692912933,210.203,6.56836,-76.4204,76.5207,58.5984,0.0,-17.847,-0.802969,-0.0471738,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.7352,275.921,75.0844,0.0471738,0.55371,0.254002,0,1,1,1,1,3,0,3,3,1,1,0
693016744,13251241,45.2203776,-93.1453969,693016827,208.377,6.37784,-76.4093,76.5207,58.5984,0.0,-17.7949,-1.12041,-0.0301568,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.71978,275.921,75.0732,0.0301568,0.566294,0.254227,0,1,1,1,1,3,0,3,3,1,1,0
693116165,13251241,45.2203776,-93.1453969,693116248,206.627,6.16507,-76.3963,76.5207,58.5984,0.0,-17.7471,-1.40578,0.0813583,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.70247,275.921,75.0603,-0.0813583,0.552952,0.252978,0,1,1,1,1,3,0,3,3,1,1,0
693218694,13251241,45.2203776,-93.1453969,693218777,204.885,5.91143,-76.3671,76.5207,58.5984,0.0,-17.6921,-1.72329,0.10878,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.68241,275.921,75.0311,-0.10878,0.566469,0.253711,0,1,1,1,1,3,0,3,3,1,1,0
693320232,13251241,45.2203776,-93.1453969,693320315,203.127,5.62928,-76.3445,76.5207,58.5984,0.0,-17.6186,-2.0647,0.0607082,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.66107,275.921,75.0084,-0.0607082,0.553971,0.253005,0,1,1,1,1,3,0,3,3,1,1,0
693421830,13251241,45.2203776,-93.1453969,693421913,201.334,5.31872,-76.3298,76.5207,58.5984,0.0,-17.5324,-2.41061,0.0557717,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.64134,275.921,74.9937,-0.0557717,0.565452,0.252712,0,1,1,1,1,3,0,3,3,1,1,0
693521788,13251241,45.2203776,-93.1453969,693521875,199.632,4.96432,-76.307,76.5207,58.5984,0.0,-17.4427,-2.74229,0.0608073,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.62437,275.921,74.9709,-0.0608073,0.554207,0.252636,0,1,1,1,1,3,0,3,3,1,1,0
693622356,13251241,45.2203776,-93.1453969,693622439,197.934,4.59082,-76.2871,76.5207,58.5984,0.0,-17.3302,-3.09656,-0.0573599,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.60712,275.921,74.951,0.0573599,0.567734,0.253341,0,1,1,1,1,3,0,3,3,1,1,0
693725782,13251241,45.2203776,-93.1453969,693725865,196.185,4.16858,-76.2882,76.5207,58.5984,0.0,-17.1994,-3.44911,-0.237344,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.59033,275.921,74.9521,0.237344,0.55415,0.252176,0,1,1,1,1,3,0,3,3,1,1,0
693827938,13251241,45.2203776,-93.1453969,693828038,194.52,3.72858,-76.3002,76.5207,58.5984,0.0,-17.0722,-3.76441,-0.325318,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.57341,275.921,74.9641,0.325318,0.568177,0.253163,0,1,1,1,1,3,0,3,3,1,1,0
693929544,13251241,45.2203776,-93.1453969,693929627,192.844,3.2386,-76.307,76.5207,58.5984,0.0,-16.9473,-4.06524,-0.246154,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.55672,275.921,74.9709,0.246154,0.556068,0.252753,0,1,1,1,1,3,0,3,3,1,1,0
694031368,13251241,45.2203776,-93.1453969,694031460,191.127,2.73322,-76.3123,76.5207,58.5984,0.0,-16.8195,-4.36013,-0.170412,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.53922,275.921,74.9762,0.170412,0.568174,0.252746,0,1,1,1,1,3,0,3,3,1,1,0
694133603,13251241,45.2203776,-93.1453969,694133686,189.495,2.19938,-76.3111,76.5207,58.5984,0.0,-16.6874,-4.6531,-0.145903,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.51915,275.921,74.975,0.145903,0.554987,0.251855,0,1,1,1,1,3,0,3,3,1,1,0
694231544,13251241,45.2203776,-93.1453969,694231627,187.863,1.66569,-76.3176,76.5207,58.5984,0.0,-16.5502,-4.9474,-0.16484,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.49509,275.921,74.9816,0.16484,0.565706,0.251195,0,1,1,1,1,3,0,3,3,1,1,0
694335348,13251241,45.2203776,-93.1453969,694335470,186.193,1.06442,-76.3239,76.5207,58.5984,0.0,-16.3908,-5.25612,-0.166081,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.47067,275.921,74.9878,0.166081,0.554027,0.251048,0,1,1,1,1,3,0,3,3,1,1,0
694435325,13251241,45.2203776,-93.1453969,694435408,184.595,0.474031,-76.3343,76.5207,58.5984,0.0,-16.2199,-5.5613,-0.223144,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.45126,275.921,74.9983,0.223144,0.565002,0.250535,0,1,1,1,1,3,0,3,3,1,1,0
694537659,13251241,45.2203776,-93.1453969,694537771,183.03,-0.170641,-76.3398,76.5207,58.5984,0.0,-16.0473,-5.86198,-0.25401,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.437,275.921,75.0038,0.25401,0.552826,0.250148,0,1,1,1,1,3,0,3,3,1,1,0
694637796,13251241,45.2203776,-93.1453969,694637918,181.45,-0.839937,-76.3503,76.5207,58.5984,0.0,-15.8851,-6.1359,-0.238824,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.42569,275.921,75.0142,0.238824,0.566834,0.251086,0,1,1,1,1,3,0,3,3,1,1,0
694741457,13251241,45.2203776,-93.1453969,694741574,179.857,-1.57252,-76.3654,76.5207,58.5984,0.0,-15.7083,-6.41437,-0.236975,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.41219,275.921,75.0294,0.236975,0.552708,0.25168,0,1,1,1,1,3,0,3,3,1,1,0
694841127,13251241,45.2203776,-93.1453969,694841209,178.336,-2.28942,-76.3793,76.5207,58.5984,0.0,-15.5285,-6.66821,-0.214043,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.40049,275.921,75.0433,0.214043,0.565405,0.251991,0,1,1,1,1,3,0,3,3,1,1,0
694945030,13251241,45.2203776,-93.1453969,694945113,176.782,-3.06682,-76.391,76.5207,58.5984,0.0,-15.3323,-6.93756,-0.186764,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.38951,275.921,75.055,0.186764,0.552679,0.251357,0,1,1,1,1,3,0,3,3,1,1,0
695045078,13251241,45.2203776,-93.1453969,695045161,175.311,-3.84093,-76.4113,76.5207,58.5984,0.0,-15.0726,-7.27727,-0.435254,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.37172,275.921,75.0752,0.435254,0.566219,0.252066,0,1,1,1,1,3,0,3,3,1,1,0
695145139,13251241,45.2203776,-93.1453969,695145222,173.874,-4.65076,-76.451,76.5207,58.5984,0.0,-14.7946,-7.62833,-0.488306,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.35897,275.921,75.115,0.488306,0.551416,0.25045,0,1,1,1,1,3,0,3,3,1,1,0
695248837,13251241,45.2203776,-93.1453969,695248920,172.438,-5.50084,-76.4858,76.5207,58.5984,0.0,-14.5609,-7.92366,-0.346012,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.35073,275.921,75.1497,0.346012,0.56389,0.25068,0,1,1,1,1,3,0,3,3,1,1,0
695350534,13251241,45.2203776,-93.1453969,695350621,170.999,-6.41148,-76.5054,76.5207,58.5984,0.0,-14.3194,-8.23106,-0.303429,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.33727,275.921,75.1694,0.303429,0.550602,0.251807,0,1,1,1,1,3,0,3,3,1,1,0
695450592,13251241,45.2203776,-93.1453969,695450678,169.635,-7.31062,-76.5131,76.5207,58.5984,0.0,-14.1109,-8.50763,-0.186731,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.31553,275.921,75.177,0.186731,0.564345,0.250643,0,1,1,1,1,3,0,3,3,1,1,0
695550534,13251241,45.2203776,-93.1453969,695550659,168.305,-8.25211,-76.5057,76.5207,58.5984,0.0,-13.8909,-8.80365,-0.0487193,10.2961,7.78147,-0.943716,0.0,0.0,0.0,-2.28745,275.921,75.1696,0.0487193,0.551411,0.250053,0,1,1,1,1,3,0,3,3,1,1,0
