timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
359035092,1492463101400002,452203059,-931449160,314727,283691,0.62,0.028515,1.747,2.37,0.81,1.12,90,5,17.28,-15.92,-4.07,-5.36,3.39173,-780002,3,1,10
359236847,1492463102400002,452202780,-931449267,315757,284721,0.63,0.0294299,1.747,2.368,0.81,1.12,90,5,16.95,-15.29,-4.37,-5.86,3.41979,21237,3,1,10
359435333,1492463102400002,452202514,-931449380,316903,285868,0.63,0.0302851,1.748,2.367,0.81,1.12,90,5,16.46,-14.62,-4.53,-6.06,3.44192,-177249,3,1,10
359636102,1492463102400002,452202263,-931449490,318113,287078,0.63,0.0333602,1.748,2.367,0.81,1.12,90,5,15.52,-13.62,-4.29,-6.08,3.44664,-378018,3,1,10
359833188,1492463102400002,452202023,-931449594,319260,288224,0.62,0.0340632,1.749,2.366,0.81,1.12,90,5,15.13,-13.21,-4.18,-6.07,3.44782,-575104,3,1,10
360069074,1492463102400002,452201794,-931449700,320428,289393,0.62,0.034997,1.743,2.359,0.81,1.12,89,5,14.66,-12.47,-4.34,-6.37,3.47668,-810990,3,1,10
360234069,1492463103400002,452201571,-931449815,321514,290479,0.62,0.0343004,1.743,2.36,0.81,1.12,89,5,14.48,-12.45,-4.64,-5.74,3.49825,22054,3,1,10
360436339,1492463103400002,452201347,-931449940,322479,291443,0.58,0.0328986,1.743,2.359,0.81,1.12,89,5,14.33,-12.59,-4.88,-4.81,3.51142,-180216,3,1,10
360630102,1492463103400002,452201120,-931450072,323307,292272,0.56,0.0320284,1.74,2.357,0.81,1.12,89,5,14.48,-12.85,-5.28,-4.08,3.53125,-373979,3,1,10
360835289,1492463103400002,452200891,-931450212,323979,292943,0.55,0.0315416,1.739,2.355,0.81,1.12,89,5,14.33,-12.7,-5.67,-3.44,3.5614,-579166,3,1,10
361034073,1492463103400002,452200660,-931450360,324509,293473,0.51,0.0313149,1.735,2.347,0.81,1.12,89,5,14.51,-12.84,-6.16,-2.76,3.58907,-777950,3,1,10
361236089,1492463104400002,452200428,-931450525,325028,293993,0.49,0.0295629,1.721,2.318,0.81,1.12,90,5,14.77,-12.98,-6.43,-2.89,3.60162,21082,3,1,10
361433070,1492463104400002,452200195,-931450698,325529,294494,0.47,0.0320657,1.713,2.299,0.81,1.12,90,5,14.78,-12.78,-6.86,-2.85,3.63414,-175899,3,1,10
361634072,1492463104400002,452199962,-931450881,325940,294904,0.45,0.0325977,1.709,2.288,0.81,1.12,90,5,15.0,-12.83,-7.3,-2.66,3.6588,-376901,3,1,10
361832077,1492463104400002,452199735,-931451072,326430,295395,0.44,0.0330881,1.702,2.266,0.81,1.12,90,5,14.87,-12.44,-7.69,-2.66,3.69552,-574906,3,1,10
362034067,1492463104400002,452199509,-931451269,326962,295927,0.45,0.0332016,1.699,2.253,0.81,1.12,90,5,14.98,-12.49,-7.67,-3.08,3.6923,-776896,3,1,10
362231071,1492463105400003,452199287,-931451460,327724,296689,0.46,0.0392011,1.697,2.246,0.81,1.12,90,4,14.77,-12.21,-7.3,-3.97,3.68037,23017,3,1,10
362437683,1492463105400003,452199060,-931451634,328513,297478,0.49,0.0394155,1.696,2.238,0.81,1.12,90,4,15.0,-12.83,-6.31,-4.53,3.59862,-183595,3,1,10
362631078,1492463105400003,452198826,-931451783,329442,298407,0.55,0.0422736,1.7,2.239,0.81,1.12,90,4,14.94,-12.99,-5.4,-5.03,3.53564,-376990,3,1,10
362837259,1492463105400003,452198586,-931451896,330421,299386,0.55,0.0431651,1.702,2.24,0.81,1.12,90,4,14.89,-13.5,-3.63,-5.12,3.40392,-583171,3,1,10
363030682,1492463105400003,452198343,-931451962,331526,300490,0.55,0.0429683,1.705,2.239,0.81,1.12,90,4,14.69,-13.64,-1.91,-5.1,3.2805,-776594,3,1,10
363237098,1492463106400003,452198102,-931451983,332723,301687,0.53,0.0443019,1.707,2.239,0.81,1.12,90,6,14.49,-13.6,-0.15,-4.99,3.15274,22905,3,1,10
363434066,1492463106400003,452197855,-931451954,333691,302656,0.54,0.0421965,1.708,2.239,0.81,1.12,90,6,14.95,-14.17,1.9,-4.37,3.00838,-174063,3,1,10
363633192,1492463106400003,452197601,-931451881,334478,303443,0.53,0.0404527,1.709,2.237,0.81,1.12,90,6,15.22,-14.28,3.54,-3.89,2.89833,-373189,3,1,10
363832155,1492463106400003,452197347,-931451753,335098,304063,0.55,0.0342606,1.704,2.231,0.81,1.12,90,6,15.68,-14.11,6.09,-3.11,2.73394,-572152,3,1,10
364035099,1492463106400003,452197104,-931451567,335496,304461,0.57,0.0318102,1.696,2.223,0.81,1.12,90,6,15.89,-13.25,8.48,-2.2,2.57252,-775096,3,1,10
364231352,1492463107400003,452196881,-931451315,335769,304734,0.56,0.0300375,1.686,2.212,0.81,1.12,96,3,16.34,-11.87,11.16,-1.27,2.38672,21735,3,1,10
364436081,1492463107400003,452196689,-931451008,335920,304885,0.53,0.0304441,1.68,2.207,0.81,1.12,96,3,16.28,-9.79,12.98,-0.72,2.21688,-182994,3,1,10
364631205,1492463107400003,452196536,-931450654,335926,304890,0.56,0.0309388,1.676,2.208,0.81,1.12,96,3,16.54,-7.47,14.75,-0.24,2.03933,-378118,3,1,10
364831084,1492463107400003,452196429,-931450265,335813,304778,0.55,0.0330562,1.675,2.215,0.81,1.12,96,3,16.7,-4.93,15.95,0.15,1.87084,-577997,3,1,10
365030079,1492463107400003,452196361,-931449855,335565,304530,0.58,0.0352893,1.678,2.223,0.81,1.12,96,3,16.5,-2.89,16.21,0.99,1.7475,-776992,3,1,10
365232074,1492463108400003,452196339,-931449442,335246,304210,0.58,0.0370008,1.679,2.226,0.81,1.12,96,5,16.48,-0.12,16.4,1.58,1.57802,22373,3,1,10
365431074,1492463108400003,452196367,-931449032,334796,303760,0.58,0.0378773,1.68,2.228,0.81,1.12,96,5,16.43,2.7,16.07,2.1,1.40443,-176627,3,1,10
365634068,1492463108400003,452196445,-931448632,334291,303255,0.58,0.0380475,1.685,2.231,0.81,1.12,96,5,16.71,5.46,15.59,2.52,1.23377,-379621,3,1,10
365832013,1492463108400003,452196570,-931448253,333661,302625,0.56,0.038159,1.692,2.237,0.81,1.12,96,5,16.75,7.91,14.47,2.96,1.07024,-577566,3,1,10
366032026,1492463108400003,452196738,-931447908,332977,301942,0.53,0.038282,1.695,2.239,0.81,1.12,96,5,16.75,10.09,12.98,3.23,0.909869,-777579,3,1,10
366227164,1492463109400004,452196942,-931447611,332368,301333,0.52,0.0402173,1.696,2.238,0.81,1.12,95,4,16.53,12.09,10.91,2.85,0.734035,23732,3,1,10
366432070,1492463109400004,452197185,-931447385,331992,300956,0.59,0.0432826,1.701,2.243,0.81,1.12,95,4,16.19,14.24,7.52,1.73,0.486037,-181174,3,1,10
366629075,1492463109400004,452197457,-931447244,331783,300747,0.58,0.0425605,1.705,2.243,0.81,1.12,95,4,15.96,15.34,4.34,0.75,0.275902,-378179,3,1,10
366831421,1492463109400004,452197740,-931447185,331769,300733,0.63,0.0431349,1.712,2.249,0.81,1.12,95,4,15.72,15.66,1.2,-0.43,0.0764782,-580525,3,1,10
367031138,1492463109400004,452198021,-931447205,332129,301093,0.59,0.0398994,1.717,2.249,0.81,1.12,95,4,15.62,15.39,-1.85,-1.94,6.16349,-780242,3,1,10
367232072,1492463110400004,452198292,-931447286,332842,301806,0.61,0.0379106,1.721,2.25,0.81,1.12,95,4,15.61,14.72,-3.94,-3.42,6.02164,22376,3,1,10
367432191,1492463110400004,452198547,-931447404,333940,302904,0.6,0.0397396,1.724,2.249,0.81,1.12,95,4,15.42,13.68,-5.02,-5.03,5.93146,-177743,3,1,10
367636935,1492463110400004,452198783,-931447533,335532,304497,0.59,0.045695,1.729,2.25,0.81,1.12,95,4,15.61,12.65,-5.16,-7.56,5.89551,-382487,3,1,10
367830356,1492463110400004,452198986,-931447658,337366,306330,0.63,0.0561244,1.733,2.251,0.81,1.12,95,4,14.5,10.4,-4.71,-8.94,5.85793,-575908,3,1,10
368033470,1492463110400004,452199153,-931447769,339302,308266,0.63,0.0677584,1.742,2.26,0.81,1.12,83,3,13.74,8.66,-4.02,-9.89,5.84884,-779022,3,1,10
368232945,1492463111400004,452199291,-931447864,341186,310150,0.66,0.0827712,1.75,2.267,0.81,1.12,83,3,12.65,7.1,-3.42,-9.9,5.83423,21170,3,1,10
368433077,1492463111400004,452199401,-931447951,342980,311944,0.66,0.0984455,1.75,2.271,0.81,1.12,83,3,11.9,5.87,-2.93,-9.93,5.82056,-178962,3,1,10
368633250,1492463111400004,452199481,-931448015,344543,313508,0.66,0.145059,1.75,2.276,0.81,1.12,83,3,9.99,4.07,-1.71,-8.96,5.88452,-379135,3,1,10
368839204,1492463111400004,452199536,-931448054,345965,314929,0.65,0.197718,1.75,2.282,0.81,1.12,83,3,8.66,3.04,-1.0,-8.05,5.96578,-585089,3,1,10
369031922,1492463111400004,452199575,-931448075,347175,316140,0.67,0.276635,1.753,2.292,0.81,1.12,83,3,6.98,2.29,-0.44,-6.58,6.00936,-777807,3,1,10
369232319,1492463112400004,452199600,-931448073,348198,317162,0.66,0.408093,1.754,2.3,0.81,1.12,83,3,5.57,1.54,0.51,-5.33,6.19665,21763,3,1,10
369430073,1492463112400004,452199614,-931448054,348946,317911,0.63,0.429362,1.754,2.305,0.81,1.12,83,3,4.3,1.03,0.98,-4.05,0.315215,-175991,3,1,10
369635081,1492463112400004,452199619,-931448024,349408,318372,0.59,0.38553,1.754,2.311,0.81,1.12,83,3,3.0,0.49,1.38,-2.61,0.82246,-380999,3,1,10
369833062,1492463112400004,452199619,-931447992,349551,318515,0.55,0.381947,1.754,2.317,0.81,1.12,83,3,1.78,0.4,1.37,-1.06,1.05664,-578980,3,1,10
370037074,1492463112400004,452199620,-931447954,349546,318510,0.7,0.469127,1.763,2.337,0.81,1.12,83,3,1.45,0.02,1.44,0.15,1.25644,-782992,3,1,10
370229189,1492463113400005,452199618,-931447923,349173,318138,0.76,0.565581,1.773,2.353,0.81,1.12,83,3,1.8,0.06,1.12,1.4,1.36353,22140,3,1,10
370433070,1492463113400005,452199614,-931447900,348323,317288,0.68,0.572943,1.772,2.354,0.81,1.12,83,3,3.1,0.08,0.97,2.94,1.4268,-181741,3,1,10
370632145,1492463113400005,452199607,-931447880,347289,316253,0.66,0.646679,1.759,2.35,0.81,1.12,83,3,4.53,-0.15,0.79,4.46,1.57106,-380816,3,1,10
370834070,1492463113400005,452199608,-931447871,345951,314916,0.64,0.646942,1.746,2.346,0.81,1.12,83,3,6.2,0.35,0.33,6.18,1.57106,-582741,3,1,10
371032225,1492463113400005,452199614,-931447884,344271,313235,0.61,0.612117,1.735,2.337,0.81,1.12,83,3,7.7,0.49,-0.71,7.65,0.234369,-780896,3,1,10
371232944,1492463114400005,452199624,-931447925,342316,311281,0.59,0.276123,1.726,2.334,0.81,1.12,83,4,9.37,0.79,-1.89,9.15,5.10758,21172,3,1,10
371435386,1492463114400005,452199640,-931447995,340109,309073,0.56,0.150795,1.717,2.328,0.81,1.12,83,4,10.82,1.16,-3.19,10.27,5.05962,-181270,3,1,10
371633074,1492463114400005,452199669,-931448099,337834,306798,0.53,0.0915921,1.706,2.315,0.81,1.12,83,4,11.99,2.14,-4.54,10.89,5.15247,-378958,3,1,10
371837090,1492463114400005,452199721,-931448233,335453,304418,0.51,0.065309,1.694,2.3,0.81,1.12,83,4,13.09,3.81,-5.6,11.2,5.3094,-582974,3,1,10
372037152,1492463114400005,452199805,-931448389,333200,302164,0.51,0.0531269,1.689,2.294,0.81,1.12,83,4,13.43,5.56,-6.46,10.38,5.42308,-783036,3,1,10
372233071,1492463115400005,452199930,-931448557,331375,300339,0.52,0.0470511,1.686,2.292,0.81,1.12,89,4,13.43,8.2,-6.67,8.28,5.60075,23305,3,1,10
372436114,1492463115400005,452200100,-931448726,329862,298826,0.57,0.0496728,1.685,2.298,0.81,1.12,89,4,13.9,10.62,-6.38,6.31,5.74215,-179738,3,1,10
372632067,1492463115400005,452200299,-931448873,328639,297604,0.59,0.0437002,1.684,2.301,0.81,1.12,89,4,13.58,11.68,-5.04,4.75,5.87574,-375691,3,1,10
372835321,1492463115400005,452200515,-931448981,327619,296583,0.58,0.0421005,1.681,2.298,0.81,1.12,89,4,13.44,12.46,-3.3,3.78,6.02431,-578945,3,1,10
373031229,1492463115400005,452200743,-931449038,326864,295828,0.61,0.0397277,1.679,2.297,0.81,1.12,89,4,13.37,12.98,-1.14,3.0,6.19523,-774853,3,1,10
373233069,1492463116400005,452200978,-931449048,326328,295293,0.62,0.0375069,1.676,2.293,0.81,1.12,89,4,13.62,13.42,0.45,2.28,0.0331763,22039,3,1,10
373431071,1492463116400005,452201214,-931449014,326118,295082,0.61,0.0362152,1.674,2.29,0.81,1.12,89,4,13.41,13.18,2.28,0.95,0.171448,-175963,3,1,10
373634364,1492463116400005,452201441,-931448932,326102,295066,0.62,0.0362767,1.672,2.291,0.81,1.12,89,4,13.16,12.5,4.13,-0.22,0.319466,-379256,3,1,10
373832933,1492463116400005,452201657,-931448802,326254,295219,0.6,0.0345701,1.666,2.288,0.81,1.12,89,4,13.19,11.63,6.17,-0.81,0.487977,-577825,3,1,10
374035985,1492463116400005,452201855,-931448640,326539,295503,0.59,0.0375069,1.661,2.283,0.81,1.12,89,4,12.67,10.57,6.83,-1.49,0.573545,-780877,3,1,10
374228851,1492463117400006,452202031,-931448457,326971,295935,0.59,0.0381159,1.656,2.28,0.81,1.12,89,4,12.14,9.2,7.62,-2.18,0.691617,21229,3,1,10
374433136,1492463117400006,452202185,-931448263,327495,296459,0.75,0.0411454,1.655,2.285,0.81,1.12,89,4,11.55,8.18,7.7,-2.7,0.755075,-183056,3,1,10
374634072,1492463117400006,452202324,-931448073,328106,297070,0.91,0.0473054,1.661,2.295,0.81,1.12,89,4,10.95,7.52,7.35,-3.05,0.773646,-383992,3,1,10
374840067,1492463117400006,452202450,-931447890,328850,297814,0.92,0.0512912,1.673,2.305,0.81,1.12,89,4,10.48,6.69,7.29,-3.47,0.828296,-589987,3,1,10
375034423,1492463117400006,452202553,-931447710,329597,298562,0.88,0.0577734,1.685,2.313,0.81,1.12,89,4,9.52,5.29,7.08,-3.55,0.929457,-784343,3,1,10
375235487,1492463118400006,452202639,-931447524,330225,299189,0.85,0.0607399,1.697,2.32,0.81,1.12,89,5,9.48,4.61,7.67,-3.14,1.02929,21600,3,1,10
375431501,1492463118400006,452202707,-931447327,330697,299661,0.81,0.0748465,1.71,2.332,0.81,1.12,89,5,9.0,3.51,7.96,-2.31,1.15594,-174414,3,1,10
375635253,1492463118400006,452202761,-931447124,331046,300010,0.75,0.0724053,1.724,2.342,0.81,1.12,89,5,8.71,2.89,8.02,-1.78,1.22475,-378166,3,1,10
375834091,1492463118400006,452202800,-931446921,331262,300226,0.7,0.0724432,1.734,2.349,0.81,1.12,89,5,8.32,2.01,8.02,-0.85,1.32591,-577004,3,1,10
376034247,1492463118400006,452202833,-931446708,331206,300170,0.64,0.0614468,1.736,2.344,0.81,1.12,89,3,8.67,1.74,8.49,-0.05,1.36921,-777160,3,1,10
376231107,1492463119400006,452202856,-931446490,331022,299986,0.6,0.062568,1.738,2.336,0.81,1.12,89,3,8.66,1.03,8.56,0.8,1.45094,22039,3,1,10
376434789,1492463119400006,452202874,-931446262,330571,299536,0.59,0.0595834,1.733,2.327,0.81,1.12,89,3,9.34,0.71,9.17,1.62,1.49322,-181643,3,1,10
376633085,1492463119400006,452202887,-931446027,330099,299064,0.61,0.0554784,1.727,2.318,0.81,1.12,89,3,9.64,0.94,9.32,2.28,1.47037,-379939,3,1,10
376833082,1492463119400006,452202903,-931445783,329487,298451,0.65,0.0581434,1.731,2.322,0.81,1.12,89,3,10.15,0.88,9.71,2.8,1.48045,-579936,3,1,10
377037087,1492463119400006,452202917,-931445524,328719,297683,0.67,0.0548922,1.736,2.326,0.81,1.12,89,3,10.92,0.65,10.38,3.33,1.50865,-783941,3,1,10
377234073,1492463120400006,452202928,-931445255,327960,296924,0.65,0.0531287,1.739,2.324,0.81,1.12,89,4,11.19,0.52,10.7,3.24,1.52187,23162,3,1,10
377431078,1492463120400006,452202938,-931444972,327191,296155,0.67,0.0503835,1.744,2.32,0.81,1.12,89,4,11.86,0.41,11.32,3.49,1.53417,-173843,3,1,10
377632070,1492463120400006,452202939,-931444671,326376,295340,0.66,0.0453389,1.747,2.317,0.81,1.12,89,4,12.76,-0.26,12.17,3.82,1.59249,-374835,3,1,10
377833599,1492463120400006,452202933,-931444350,325568,294532,0.66,0.0430543,1.75,2.313,0.81,1.12,89,4,13.46,-0.6,13.0,3.44,1.61687,-576364,3,1,10
378036117,1492463120400006,452202923,-931444015,324951,293915,0.62,0.0398405,1.754,2.309,0.81,1.12,89,4,13.7,-0.55,13.37,2.91,1.61183,-778882,3,1,10
378232069,1492463121400007,452202914,-931443669,324380,293344,0.62,0.0378279,1.756,2.303,0.81,1.12,89,4,14.09,-0.53,13.82,2.69,1.60919,22026,3,1,10
378434079,1492463121400007,452202910,-931443311,323881,292844,0.59,0.0377391,1.759,2.301,0.81,1.12,89,4,14.54,-0.26,14.38,2.13,1.58906,-179984,3,1,10
378633069,1492463121400007,452202913,-931442951,323581,292545,0.57,0.0375087,1.759,2.297,0.81,1.12,89,4,14.18,0.2,14.12,1.3,1.55665,-378974,3,1,10
378836768,1492463121400007,452202921,-931442588,323438,292401,0.54,0.0355883,1.76,2.292,0.81,1.12,89,4,14.56,0.35,14.55,0.4,1.54646,-582673,3,1,10
379032070,1492463121400007,452202935,-931442224,323437,292401,0.52,0.0362604,1.76,2.288,0.81,1.12,89,4,14.34,0.8,14.32,-0.34,1.51497,-777975,3,1,10
379236100,1492463122400007,452202965,-931441871,323549,292512,0.48,0.0373609,1.758,2.286,0.81,1.12,89,3,13.78,1.94,13.59,-1.12,1.42893,23245,3,1,10
379432068,1492463122400007,452203016,-931441532,323774,292737,0.45,0.0389259,1.755,2.284,0.81,1.12,89,3,13.7,3.25,13.18,-1.88,1.32911,-172723,3,1,10
379633070,1492463122400007,452203085,-931441209,324206,293170,0.46,0.0412819,1.753,2.282,0.81,1.12,89,3,13.22,4.36,12.26,-2.34,1.22886,-373725,3,1,10
379831133,1492463122400007,452203172,-931440914,324706,293670,0.51,0.0465989,1.754,2.284,0.81,1.12,89,3,12.45,5.11,11.03,-2.69,1.13663,-571788,3,1,10
380035099,1492463122400007,452203272,-931440648,325376,294340,0.49,0.0481795,1.753,2.282,0.81,1.12,89,3,12.08,6.12,9.9,-3.23,1.01733,-775754,3,1,10
380233677,1492463123400007,452203386,-931440417,326047,295011,0.51,0.0551562,1.755,2.286,0.81,1.12,89,3,11.27,6.62,8.46,-3.39,0.906699,21414,3,1,10
380431080,1492463123400007,452203509,-931440225,326691,295655,0.54,0.0612234,1.758,2.289,0.81,1.12,89,3,10.29,6.95,6.89,-3.17,0.781526,-175989,3,1,10
380633073,1492463123400007,452203641,-931440065,327238,296201,0.55,0.0635986,1.761,2.294,0.81,1.12,89,3,9.94,7.51,5.75,-3.06,0.653792,-377982,3,1,10
380840203,1492463123400007,452203779,-931439935,327673,296637,0.59,0.0678891,1.767,2.301,0.81,1.12,89,3,9.15,7.6,4.62,-2.14,0.546135,-585112,3,1,10
381032978,1492463123400007,452203926,-931439826,327876,296840,0.58,0.0628516,1.77,2.306,0.81,1.12,89,3,9.23,8.19,4.0,-1.45,0.454732,-777887,3,1,10
381236152,1492463124400007,452204077,-931439752,327947,296910,0.54,0.0662595,1.775,2.311,0.81,1.12,89,4,8.58,8.28,2.05,-0.9,0.242867,21951,3,1,10
381431071,1492463124400007,452204226,-931439723,327993,296956,0.52,0.0682532,1.775,2.314,0.81,1.12,89,4,8.02,7.99,0.48,-0.51,0.0603653,-172968,3,1,10
381632183,1492463124400007,452204369,-931439735,327998,296962,0.56,0.0700247,1.774,2.318,0.81,1.12,89,4,7.86,7.74,-1.31,-0.51,6.22751,-374080,3,1,10
381831123,1492463124400007,452204502,-931439784,328027,296991,0.53,0.0751914,1.771,2.314,0.81,1.12,89,4,7.58,7.04,-2.73,-0.58,6.07549,-573020,3,1,10
382033071,1492463124400007,452204621,-931439868,328085,297048,0.49,0.0832541,1.768,2.308,0.81,1.12,89,4,7.39,6.08,-4.18,-0.45,5.89121,-774968,3,1,10
382230085,1492463125400008,452204724,-931439981,328142,297106,0.44,0.0750624,1.764,2.296,0.81,1.12,89,4,7.47,5.27,-5.28,-0.36,5.66831,22008,3,1,10
382434108,1492463125400008,452204815,-931440120,328147,297110,0.47,0.0739929,1.763,2.29,0.81,1.12,89,4,7.46,4.42,-5.99,-0.35,5.50056,-182015,3,1,10
382630070,1492463125400008,452204890,-931440279,328070,297034,0.47,0.0683677,1.759,2.282,0.81,1.12,89,4,7.8,3.57,-6.93,0.16,5.32607,-377977,3,1,10
382833039,1492463125400008,452204950,-931440457,327942,296906,0.51,0.0682541,1.757,2.278,0.81,1.12,89,4,7.95,2.98,-7.37,0.35,5.20596,-580946,3,1,10
383031070,1492463125400008,452204999,-931440647,327793,296757,0.52,0.0626123,1.753,2.273,0.81,1.12,89,4,8.22,2.45,-7.83,0.51,5.01597,-778977,3,1,10
383236109,1492463126400008,452205039,-931440847,327598,296562,0.52,0.0590066,1.752,2.27,0.81,1.12,89,3,8.39,1.96,-8.15,0.5,4.94902,22309,3,1,10
383430071,1492463126400008,452205073,-931441051,327388,296351,0.52,0.060708,1.749,2.266,0.81,1.12,89,3,8.49,1.56,-8.34,0.39,4.89704,-171653,3,1,10
383632184,1492463126400008,452205099,-931441261,327393,296357,0.53,0.0589047,1.751,2.268,0.81,1.12,89,3,8.5,1.37,-8.37,-0.58,4.87414,-373766,3,1,10
383830294,1492463126400008,452205123,-931441466,327417,296380,0.5,0.0517961,1.748,2.261,0.81,1.12,89,3,8.45,1.29,-8.32,-0.75,4.86653,-571876,3,1,10
384036070,1492463126400008,452205146,-931441672,327607,296570,0.51,0.0536444,1.743,2.25,0.81,1.12,89,3,8.48,1.4,-8.26,-1.31,4.87996,-777652,3,1,10
384238043,1492463127400008,452205169,-931441879,327879,296843,0.52,0.0536547,1.742,2.246,0.81,1.12,89,5,8.32,1.23,-8.06,-1.65,4.86396,21133,3,1,10
384436070,1492463127400008,452205193,-931442078,328193,297157,0.56,0.0616211,1.744,2.245,0.81,1.12,89,5,8.17,1.44,-7.81,-1.93,4.89479,-176894,3,1,10
384637070,1492463127400008,452205218,-931442272,328559,297522,0.55,0.0649458,1.747,2.245,0.81,1.12,89,5,8.23,1.45,-7.74,-2.39,4.89734,-377894,3,1,10
384837070,1492463127400008,452205241,-931442466,329064,298027,0.55,0.0664702,1.747,2.242,0.81,1.12,89,5,8.26,1.26,-7.62,-2.93,4.87694,-577894,3,1,10
385038598,1492463127400008,452205257,-931442652,329618,298581,0.55,0.0717985,1.746,2.238,0.81,1.12,89,5,7.8,0.8,-7.15,-3.03,4.8509,-779422,3,1,10
385238434,1492463128400008,452205278,-931442824,330117,299080,0.52,0.0656268,1.737,2.224,0.81,1.12,89,5,7.8,1.25,-7.07,-3.05,4.87137,24170,3,1,10
385439903,1492463128400008,452205297,-931442993,330642,299606,0.52,0.0741067,1.735,2.218,0.81,1.12,89,5,7.46,0.68,-6.76,-3.07,4.84406,-177299,3,1,10
385638073,1492463128400008,452205306,-931443160,331227,300191,0.55,0.0788466,1.736,2.217,0.81,1.12,89,5,7.25,0.38,-6.54,-3.11,4.80841,-375469,3,1,10
385835122,1492463128400008,452205312,-931443324,331784,300748,0.54,0.0803436,1.734,2.215,0.81,1.12,89,5,7.35,0.24,-6.51,-3.41,4.77811,-572518,3,1,10
386038070,1492463128400008,452205315,-931443482,332490,301454,0.54,0.087689,1.731,2.21,0.81,1.12,89,4,7.05,0.13,-6.15,-3.45,4.75728,-775466,3,1,10
386234104,1492463129400009,452205313,-931443624,333145,302109,0.55,0.0946953,1.725,2.198,0.81,1.12,89,4,6.76,-0.36,-5.73,-3.56,4.70602,23983,3,1,10
386445716,1492463129400009,452205307,-931443762,333742,302706,0.5,0.0889654,1.721,2.187,0.81,1.12,89,4,6.66,-0.46,-5.6,-3.56,4.66482,-187629,3,1,10
386638077,1492463129400009,452205295,-931443898,334440,303404,0.49,0.0834487,1.715,2.175,0.81,1.12,89,4,6.65,-0.86,-5.51,-3.61,4.6064,-379990,3,1,10
386831463,1492463129400009,452205279,-931444031,334980,303944,0.47,0.0810562,1.706,2.161,0.81,1.12,89,4,6.38,-1.08,-5.29,-3.41,4.55607,-573376,3,1,10
387037082,1492463129400009,452205257,-931444157,335627,304591,0.48,0.0883657,1.699,2.152,0.81,1.12,89,4,6.11,-0.97,-5.02,-3.33,4.53951,-778995,3,1,10
387242730,1492463130400009,452205240,-931444282,336195,305159,0.47,0.0862758,1.693,2.147,0.81,1.12,89,4,5.73,-0.81,-5.02,-2.63,4.54635,21357,3,1,10
387426400,1492463130400009,452205223,-931444408,336572,305536,0.47,0.0831258,1.689,2.14,0.81,1.12,89,4,5.57,-0.91,-5.25,-1.63,4.54378,-162313,3,1,10
387645150,1492463130400009,452205200,-931444543,336873,305837,0.46,0.0673523,1.684,2.129,0.81,1.12,89,4,5.84,-1.31,-5.59,-1.05,4.50571,-381063,3,1,10
387841260,1492463130400009,452205165,-931444672,337256,306220,0.46,0.0699051,1.674,2.117,0.81,1.12,89,4,5.57,-1.5,-5.22,-1.23,4.46901,-577173,3,1,10
388043127,1492463130400009,452205135,-931444806,337434,306398,0.48,0.0771699,1.668,2.11,0.81,1.12,89,5,5.88,-1.7,-5.52,-1.08,4.44292,-779040,3,1,10
