timestamp,altitudeSp,altitude_filtered,flightPathAngleSp,flightPathAngle,flightPathAngleFiltered,airspeedSp,airspeed_filtered,airspeedDerivativeSp,airspeedDerivative,totalEnergyError,energyDistributionError,totalEnergyRateError,energyDistributionRateError,throttle_integ,pitch_integ,mode
790972964,352.365,348.715,0.181395,-0.372565,-0.372565,14.0,15.1409,-0.022819,1.31324,19.1627,52.4111,-14.297,25.6617,0.177515,61.778,0
790992941,352.365,348.712,0.181569,-0.320821,-0.320821,14.0,15.1629,-0.0232578,1.28615,18.8615,52.7747,-14.4231,24.7811,0.177583,61.8834,0
791012963,352.365,348.708,0.181827,-0.351497,-0.351497,14.0,15.1858,-0.0237161,1.28049,18.5548,53.1636,-14.4536,25.0355,0.177651,61.9899,0
791032979,352.365,348.703,0.182074,-0.383117,-0.383117,14.0,15.2114,-0.0242283,1.27665,18.2141,53.6013,-14.412,25.3308,0.177717,62.0972,0
791052982,352.365,348.699,0.182375,-0.328608,-0.328608,14.0,15.2375,-0.0247509,1.26107,17.8559,54.0386,-14.4459,24.6038,0.177782,62.2052,0
791073008,352.365,348.695,0.182976,-0.262977,-0.262977,14.0,15.2659,-0.0253182,1.25371,17.4643,54.5122,-14.5872,23.8988,0.177846,62.3144,0
791113068,352.365,348.686,0.183455,-0.255481,-0.255481,14.0,15.3257,-0.0265146,1.26765,16.635,55.5129,-14.8808,24.1385,0.177969,62.5358,0
791133096,352.365,348.684,0.183699,-0.14923,-0.14923,14.0,15.3565,-0.0271296,1.25766,16.1847,56.0061,-15.1976,22.9947,0.178028,62.6479,0
791154233,352.365,348.683,0.18394,-0.0764864,-0.0764864,14.0,15.3906,-0.0278125,1.26454,15.672,56.5435,-15.6253,22.444,0.178088,62.7675,0
791173157,352.365,348.68,0.184401,-0.0707383,-0.0707383,14.0,15.4224,-0.0284485,1.27325,15.2052,57.0564,-16.0149,22.5774,0.178141,62.8754,0
791193432,352.365,348.679,0.184618,-0.00463519,-0.00463519,14.0,15.4564,-0.0291286,1.26462,14.6956,57.5969,-16.4401,21.8527,0.178195,62.9922,0
791214588,352.365,348.678,0.184839,0.0870885,0.0870885,14.0,15.4928,-0.0298556,1.25776,14.1356,58.1619,-16.9501,20.9074,0.17825,63.1153,0
791233184,352.365,348.677,0.185193,0.0724842,0.0724842,14.0,15.5252,-0.0305033,1.25345,13.6492,58.6799,-17.3258,21.0389,0.178296,63.2244,0
791253210,352.365,348.675,0.185353,0.0878298,0.0878298,14.0,15.5596,-0.0311929,1.2462,13.1299,59.2324,-17.6445,20.8321,0.178344,63.343,0
791273222,352.365,348.675,0.185509,0.176606,0.176606,14.0,15.5942,-0.0318835,1.23762,12.594,59.7722,-18.0575,19.8842,0.17839,63.4626,0
791293571,352.365,348.675,0.185603,0.194149,0.194149,14.0,15.6287,-0.0325738,1.23706,12.0566,60.3125,-18.4313,19.7589,0.178434,63.5853,0
791313247,352.365,348.675,0.185617,0.189343,0.189343,14.0,15.662,-0.0332405,1.22706,11.5378,60.8367,-18.7001,19.7023,0.178476,63.705,0
791334421,352.365,348.675,0.185634,0.247123,0.247123,14.0,15.6978,-0.0339554,1.2061,10.9682,61.3882,-18.9739,18.8631,0.178518,63.835,0
791353508,352.365,348.676,0.185658,0.260933,0.260933,14.0,15.729,-0.0345802,1.19397,10.4691,61.8708,-19.1916,18.5857,0.178554,63.9531,0
791373292,352.365,348.677,0.185677,0.250266,0.250266,14.0,15.7613,-0.035226,1.19144,9.95599,62.3745,-19.3467,18.7005,0.17859,64.0765,0
791394184,352.365,348.677,0.18569,0.267596,0.267596,14.0,15.795,-0.0359003,1.18635,9.41721,62.8997,-19.4991,18.5023,0.178626,64.2079,0
791415928,352.365,348.679,0.185785,0.344001,0.344001,14.0,15.8291,-0.0365818,1.1715,8.85985,63.4199,-19.7342,17.5712,0.178661,64.3458,0
791436165,352.365,348.681,0.185741,0.351342,0.351342,14.0,15.8597,-0.0371946,1.17879,8.3578,63.8887,-19.9692,17.6613,0.178692,64.4751,0
791453814,352.365,348.683,0.185774,0.369731,0.369731,14.0,15.8851,-0.0377018,1.16115,7.94083,64.2769,-20.1449,17.2398,0.178717,64.5886,0
791473802,352.365,348.685,0.185684,0.421898,0.421898,14.0,15.9125,-0.0382507,1.15196,7.47741,64.6863,-20.3671,16.6228,0.178745,64.7178,0
791513823,352.365,348.692,0.185132,0.420175,0.420175,14.0,15.9626,-0.0392523,1.12685,6.61653,65.4216,-20.5847,16.309,0.178794,64.979,0
791533749,352.365,348.696,0.18483,0.427429,0.427429,14.0,15.9849,-0.039698,1.10961,6.21857,65.7356,-20.6179,15.9924,0.178817,65.11,0
791553760,352.365,348.7,0.18455,0.389416,0.389416,14.0,16.0053,-0.0401069,1.08806,5.85487,66.0259,-20.5075,16.0476,0.178838,65.2421,0
791574376,352.365,348.705,0.184285,0.434342,0.434342,14.0,16.0246,-0.0404927,1.06587,5.49591,66.2849,-20.4422,15.2769,0.178859,65.3787,0
791595864,352.365,348.709,0.184146,0.419504,0.419504,14.0,16.0428,-0.0408564,1.05763,5.15991,66.532,-20.34,15.3148,0.178879,65.5217,0
791615898,352.365,348.714,0.183878,0.441428,0.441428,14.0,16.0576,-0.0411526,1.03732,4.87505,66.7227,-20.2407,14.792,0.178897,65.6554,0
791633834,352.365,348.719,0.183699,0.470684,0.470684,14.0,16.0697,-0.0413938,1.03215,4.63545,66.8704,-20.2057,14.4371,0.178912,65.7753,0
791653916,352.365,348.724,0.183388,0.465324,0.465324,14.0,16.0813,-0.0416268,1.02294,4.39546,67.0049,-20.1415,14.3549,0.178928,65.9099,0
791673753,352.365,348.731,0.183044,0.521948,0.521948,14.0,16.0906,-0.0418124,1.00969,4.18077,67.0889,-20.1618,13.5959,0.178943,66.043,0
791693765,352.365,348.739,0.182494,0.530033,0.530033,14.0,16.0987,-0.0419738,1.01207,3.97545,67.1433,-20.2048,13.5605,0.178958,66.1773,0
791714007,352.365,348.748,0.181935,0.5649,0.5649,14.0,16.1044,-0.042089,0.999225,3.79335,67.1465,-20.2689,13.0142,0.178972,66.3133,0
791733855,352.365,348.758,0.181345,0.614181,0.614181,14.0,16.108,-0.0421591,0.996521,3.6348,67.1011,-20.4103,12.4863,0.178985,66.4464,0
791754306,352.365,348.769,0.180708,0.614201,0.614201,14.0,16.1101,-0.0422018,0.981927,3.49107,67.0261,-20.4782,12.2477,0.178998,66.5835,0
791773902,352.365,348.781,0.180217,0.672559,0.672559,14.0,16.1101,-0.0422016,0.959882,3.37694,66.9116,-20.5769,11.3154,0.17901,66.7146,0
791813777,352.365,348.807,0.178777,0.731706,0.731706,14.0,16.1066,-0.0421315,0.933973,3.17758,66.5994,-20.7414,10.2993,0.179033,66.9805,0
791834044,352.365,348.822,0.177957,0.772544,0.772544,14.0,16.1034,-0.0420689,0.936276,3.0771,66.3979,-20.9103,9.92382,0.179044,67.1151,0
791856054,352.365,348.84,0.177046,0.805551,0.805551,14.0,16.0987,-0.0419739,0.924329,2.97704,66.145,-21.0722,9.39269,0.179056,67.2607,0
791874298,352.365,348.857,0.175899,0.867824,0.867824,14.0,16.0938,-0.0418761,0.926076,2.89096,65.9016,-21.3304,8.79256,0.179066,67.3809,0
791894361,352.365,348.877,0.174715,0.863534,0.863534,14.0,16.0875,-0.0417496,0.914257,2.79909,65.6062,-21.4913,8.62474,0.179076,67.5126,0
791913964,352.365,348.896,0.173822,0.870033,0.870033,14.0,16.0793,-0.0415861,0.879397,2.74356,65.2876,-21.5203,7.98127,0.179086,67.6405,0
791933990,352.365,348.916,0.172635,0.854315,0.854315,14.0,16.07,-0.0414009,0.86302,2.69637,64.9429,-21.4601,7.84909,0.179096,67.7706,0
791954186,352.365,348.937,0.171497,0.88651,0.88651,14.0,16.0592,-0.0411834,0.841299,2.66283,64.5598,-21.4048,7.16005,0.179106,67.901,0
791973925,352.365,348.959,0.170621,0.989858,0.989858,14.0,16.0479,-0.0409579,0.859999,2.62538,64.1602,-21.6223,6.42449,0.179115,68.0276,0
791993985,352.365,348.984,0.169421,1.07827,1.07827,14.0,16.0363,-0.0407267,0.871215,2.56911,63.7332,-22.0053,5.71148,0.179125,68.1555,0
792014465,352.365,349.012,0.168126,1.19506,1.19506,14.0,16.0244,-0.040489,0.876913,2.48767,63.2705,-22.5585,4.63005,0.179134,68.285,0
792033976,352.365,349.041,0.16693,1.34581,1.34581,14.0,16.014,-0.0402795,0.894503,2.37326,62.8206,-23.3529,3.40876,0.179142,68.4076,0
792053996,352.365,349.072,0.165471,1.42323,1.42323,14.0,16.0042,-0.0400835,0.878186,2.22472,62.3584,-24.0884,2.36171,0.17915,68.5325,0
792094084,352.365,349.132,0.162242,1.34938,1.34938,14.0,15.9862,-0.0397234,0.730483,1.91892,61.4766,-24.2836,0.670758,0.179165,68.7798,0
792114094,352.365,349.159,0.161008,1.20179,1.20179,14.0,15.9788,-0.0395757,0.664658,1.77943,61.1008,-23.7188,1.04624,0.179171,68.902,0
792134061,352.365,349.184,0.159618,1.13256,1.13256,14.0,15.9714,-0.0394287,0.579243,1.65099,60.7378,-22.8595,0.339805,0.179177,69.0233,0
792154090,352.365,349.205,0.158621,0.978234,0.978234,14.0,15.9663,-0.0393252,0.524523,1.52656,60.448,-21.6956,0.964896,0.179183,69.1444,0
792174209,352.365,349.225,0.157457,0.890805,0.890805,14.0,15.9629,-0.0392574,0.471836,1.38684,60.2,-20.4265,0.966834,0.179188,69.2655,0
792194210,352.365,349.243,0.156415,0.824888,0.824888,14.0,15.9602,-0.0392031,0.445652,1.24753,59.9741,-19.2,1.18287,0.179193,69.3855,0
792214241,352.365,349.261,0.155482,0.760058,0.760058,14.0,15.9583,-0.0391668,0.409428,1.10614,59.7747,-17.9775,1.22998,0.179197,69.5052,0
792234246,352.365,349.278,0.154605,0.743725,0.743725,14.0,15.9568,-0.039137,0.388679,0.962921,59.584,-16.9028,1.0493,0.1792,69.6244,0
792254277,352.365,349.294,0.153833,0.703723,0.703723,14.0,15.9562,-0.0391235,0.384449,0.8172,59.4167,-15.9525,1.36602,0.179203,69.7434,0
792274280,352.365,349.31,0.15309,0.73065,0.73065,14.0,15.9556,-0.0391129,0.368292,0.665932,59.2485,-15.1949,0.836474,0.179206,69.8619,0
792294437,352.365,349.326,0.152194,0.707626,0.707626,14.0,15.9556,-0.0391119,0.362807,0.506859,59.0879,-14.5278,0.965926,0.179207,69.981,0
792314305,352.365,349.341,0.151323,0.667749,0.667749,14.0,15.9551,-0.0391023,0.324432,0.36412,58.9299,-13.7952,0.735815,0.179209,70.0981,0
792334316,352.365,349.354,0.150807,0.587631,0.587631,14.0,15.9547,-0.039095,0.30611,0.242035,58.7961,-12.9944,1.22389,0.17921,70.2158,0
792374406,352.365,349.377,0.149268,0.415466,0.415466,14.0,15.9536,-0.0390715,0.229753,0.043251,58.5598,-10.9888,1.67819,0.17921,70.4508,0
792394407,352.365,349.383,0.148958,0.260847,0.260847,14.0,15.9539,-0.0390772,0.189252,-0.0279999,58.4978,-9.739,2.54547,0.17921,70.5678,0
792414434,352.365,349.389,0.148442,0.17365,0.17365,14.0,15.9543,-0.0390857,0.154576,-0.0903854,58.4487,-8.45859,2.84253,0.17921,70.6848,0
792434429,352.365,349.393,0.147992,0.0346115,0.0346115,14.0,15.9557,-0.0391139,0.143273,-0.147331,58.4368,-7.12652,4.02199,0.179209,70.8017,0
792454620,352.365,349.395,0.147653,-0.0748014,-0.0748014,14.0,15.9579,-0.0391586,0.142489,-0.202042,58.4536,-5.84465,5.08026,0.179209,70.9197,0
792474656,352.365,349.395,0.147797,-0.130241,-0.130241,14.0,15.9601,-0.0392021,0.127794,-0.236008,58.489,-4.66346,5.3919,0.179208,71.0369,0
792494614,352.365,349.395,0.147479,-0.154662,-0.154662,14.0,15.9624,-0.039247,0.146276,-0.277489,58.5193,-3.73044,5.92438,0.179207,71.1537,0
792514636,352.365,349.396,0.147177,-0.183548,-0.183548,14.0,15.9644,-0.0392886,0.158999,-0.320656,58.5422,-2.9688,6.40885,0.179206,71.2709,0
792534610,352.365,349.397,0.146977,-0.197465,-0.197465,14.0,15.965,-0.0393001,0.160525,-0.342072,58.5393,-2.33752,6.56804,0.179204,71.3878,0
792554560,352.365,349.395,0.147298,-0.302105,-0.302105,14.0,15.9633,-0.0392656,0.151095,-0.292999,58.5332,-1.59634,7.44591,0.179203,71.5046,0
792574564,352.365,349.393,0.147273,-0.334185,-0.334185,14.0,15.9604,-0.0392072,0.150561,-0.223,58.51,-0.938531,7.75025,0.179202,71.6216,0
792594577,352.365,349.39,0.147313,-0.391154,-0.391154,14.0,15.955,-0.0391009,0.173011,-0.1064,58.457,-0.371565,8.66481,0.179202,71.7386,0
792614582,352.365,349.386,0.147475,-0.424497,-0.424497,14.0,15.9488,-0.0389754,0.190457,0.0320129,58.3953,0.0927411,9.26829,0.179202,71.8554,0
792634591,352.365,349.382,0.147688,-0.412384,-0.412384,14.0,15.9399,-0.0387972,0.204756,0.210457,58.2896,0.39624,9.37463,0.179203,71.9721,0
792654652,352.365,349.378,0.147966,-0.406226,-0.406226,14.0,15.9287,-0.038574,0.216312,0.426857,58.1504,0.591943,9.49477,0.179204,72.0887,0
792674650,352.365,349.374,0.148143,-0.395696,-0.395696,14.0,15.9161,-0.038321,0.241373,0.663864,57.9846,0.649876,9.78486,0.179207,72.2047,0
792694680,352.365,349.371,0.148264,-0.389478,-0.389478,14.0,15.902,-0.0380407,0.274708,0.919075,57.7937,0.579924,10.2468,0.17921,72.3204,0
792734660,352.365,349.366,0.149002,-0.243096,-0.243096,14.0,15.8734,-0.0374672,0.362695,1.42272,57.3865,-0.308511,10.1971,0.17922,72.5503,0
792754687,352.365,349.365,0.149518,-0.144123,-0.144123,14.0,15.859,-0.0371805,0.397604,1.66409,57.1729,-1.04993,9.7749,0.179226,72.6648,0
792774722,352.365,349.366,0.14955,-0.0309908,-0.0309908,14.0,15.8446,-0.0368918,0.441712,1.88345,56.9343,-2.0025,9.35378,0.179233,72.7789,0
792794887,352.365,349.367,0.149496,0.00705643,0.00705643,14.0,15.8309,-0.0366171,0.479935,2.08361,56.6997,-2.95812,9.57432,0.17924,72.8932,0
792815352,352.365,349.371,0.149388,0.0974806,0.0974806,14.0,15.8171,-0.0363414,0.498545,2.26565,56.4453,-3.95676,8.96937,0.179249,73.0087,0
792834776,352.365,349.373,0.149657,0.10303,0.10303,14.0,15.8047,-0.0360935,0.531891,2.44131,56.229,-4.86932,9.43406,0.179257,73.1179,0
792854820,352.365,349.376,0.149541,0.1127,0.1127,14.0,15.7925,-0.0358491,0.547449,2.61143,56.0132,-5.66554,9.57298,0.179267,73.2302,0
792875314,352.365,349.379,0.149434,0.146374,0.146374,14.0,15.7804,-0.0356071,0.564148,2.77246,55.792,-6.4193,9.49436,0.179277,73.3446,0
792894855,352.365,349.379,0.149718,0.0887477,0.0887477,14.0,15.7691,-0.0353818,0.57839,2.94792,55.6121,-6.95158,10.2765,0.179288,73.4532,0
792914856,352.365,349.38,0.149535,0.11053,0.11053,14.0,15.7577,-0.0351537,0.579748,3.11481,55.4194,-7.42265,10.0719,0.179299,73.5641,0
792934866,352.365,349.382,0.14942,0.102291,0.102291,14.0,15.7463,-0.034926,0.594753,3.28116,55.2271,-7.82871,10.3773,0.179311,73.6746,0
792954884,352.365,349.383,0.149359,0.0949671,0.0949671,14.0,15.7351,-0.0347019,0.610712,3.44628,55.0396,-8.18742,10.6891,0.179324,73.7848,0
792974933,352.365,349.385,0.149304,0.162146,0.162146,14.0,15.7244,-0.034488,0.630445,3.58989,54.8467,-8.66625,10.3297,0.179337,73.8947,0
793015044,352.365,349.386,0.149593,0.14961,0.14961,14.0,15.7035,-0.0340691,0.66664,3.90704,54.5056,-9.46338,11.0034,0.179365,74.1137,0
793035020,352.365,349.387,0.149652,0.155816,0.155816,14.0,15.6927,-0.0338545,0.687544,4.07111,54.3328,-9.84693,11.2603,0.179379,74.2222,0
793055041,352.365,349.386,0.149751,0.127564,0.127564,14.0,15.6813,-0.0336258,0.71422,4.25581,54.1587,-10.1795,11.9448,0.179395,74.3307,0
793075105,352.365,349.386,0.150105,0.18309,0.18309,14.0,15.6697,-0.0333938,0.732385,4.44351,53.9827,-10.6082,11.6761,0.179411,74.439,0
793095132,352.365,349.385,0.150148,0.190229,0.190229,14.0,15.6575,-0.0331497,0.776321,4.63985,53.7966,-11.1,12.2812,0.179428,74.5467,0
793115118,352.365,349.386,0.150133,0.249329,0.249329,14.0,15.6454,-0.032908,0.804887,4.82121,53.5996,-11.6961,12.1349,0.179446,74.6538,0
793135140,352.365,349.389,0.15009,0.340232,0.340232,14.0,15.633,-0.0326603,0.846224,4.989,53.3801,-12.4777,11.875,0.179464,74.7607,0
793155168,352.365,349.392,0.149986,0.388673,0.388673,14.0,15.621,-0.032421,0.883899,5.14156,53.1587,-13.3131,11.9732,0.179483,74.8672,0
793175180,352.365,349.396,0.150043,0.472696,0.472696,14.0,15.6084,-0.0321686,0.898152,5.29615,52.9192,-14.1875,11.3567,0.179502,74.9731,0
793195561,352.365,349.402,0.1498,0.508746,0.508746,14.0,15.5954,-0.0319077,0.92684,5.44813,52.6641,-15.0444,11.432,0.179522,75.0804,0
793215218,352.365,349.406,0.149741,0.52132,0.52132,14.0,15.5827,-0.0316541,0.930505,5.60068,52.4214,-15.7629,11.3491,0.179542,75.1835,0
793235252,352.365,349.412,0.149417,0.569496,0.569496,14.0,15.569,-0.0313796,0.939314,5.75555,52.1487,-16.4568,10.9931,0.179563,75.2879,0
793255292,352.365,349.418,0.149104,0.56087,0.56087,14.0,15.555,-0.0311001,0.947683,5.91566,51.8738,-17.018,11.1869,0.179585,75.3919,0
793275315,352.365,349.425,0.148766,0.595806,0.595806,14.0,15.5397,-0.0307946,0.942127,6.08722,51.5706,-17.515,10.735,0.179607,75.4952,0
793297675,352.365,349.434,0.148286,0.629061,0.629061,14.0,15.5216,-0.0304327,0.940462,6.28161,51.2029,-17.9689,10.3551,0.179632,75.6096,0
793316707,352.365,349.441,0.147734,0.613048,0.613048,14.0,15.5059,-0.0301184,0.946575,6.45097,50.8845,-18.3167,10.5814,0.179655,75.7065,0
793335323,352.365,349.45,0.147437,0.676972,0.676972,14.0,15.4906,-0.0298124,0.946825,6.60628,50.5657,-18.7177,9.93575,0.179677,75.8006,0
793355339,352.365,349.46,0.146843,0.736309,0.736309,14.0,15.4743,-0.0294851,0.963967,6.75367,50.2063,-19.2049,9.59225,0.179702,75.9011,0
793375329,352.365,349.473,0.146217,0.812622,0.812622,14.0,15.4582,-0.0291637,0.982915,6.87867,49.8342,-19.7999,9.1097,0.179727,76.0007,0
793395366,352.365,349.487,0.14554,0.880768,0.880768,14.0,15.4423,-0.0288462,0.978403,6.98504,49.45,-20.3928,8.34413,0.179752,76.0998,0
793415375,352.365,349.501,0.144835,0.874888,0.874888,14.0,15.4265,-0.0285295,0.970584,7.09177,49.0679,-20.8287,8.25342,0.179778,76.198,0
793455392,352.365,349.53,0.143581,0.87287,0.87287,14.0,15.3955,-0.0279105,0.901941,7.29016,48.3123,-21.26,7.16366,0.179831,76.3921,0
793476101,352.365,349.542,0.142799,0.805599,0.805599,14.0,15.3816,-0.0276326,0.856192,7.37875,47.9734,-21.0269,7.09482,0.179859,76.4914,0
793495425,352.365,349.554,0.142262,0.792284,0.792284,14.0,15.3699,-0.0273973,0.819271,7.44907,47.6819,-20.6991,6.63864,0.179885,76.5835,0
793515455,352.365,349.564,0.14153,0.704462,0.704462,14.0,15.3609,-0.027217,0.802448,7.48405,47.4397,-20.2122,7.22388,0.179912,76.6786,0
793535477,352.365,349.575,0.140903,0.710387,0.710387,14.0,15.3532,-0.0270647,0.779549,7.4926,47.2144,-19.7635,6.7994,0.17994,76.7731,0
793555495,352.365,349.585,0.140331,0.657846,0.657846,14.0,15.3484,-0.0269687,0.787272,7.46792,47.0422,-19.3253,7.42223,0.179967,76.8673,0
793575561,352.365,349.595,0.139821,0.623949,0.623949,14.0,15.345,-0.0268996,0.773188,7.42867,46.897,-18.8653,7.52966,0.179994,76.9614,0
793595591,352.365,349.604,0.139354,0.62856,0.62856,14.0,15.3422,-0.0268446,0.782681,7.37783,46.7617,-18.5357,7.62246,0.180021,77.055,0
793615594,352.365,349.613,0.138913,0.578022,0.578022,14.0,15.3396,-0.0267923,0.786232,7.33611,46.6399,-18.1841,8.1653,0.180048,77.1483,0
793656476,352.365,349.632,0.138127,0.662696,0.662696,14.0,15.3351,-0.0267021,0.841138,7.21681,46.3823,-18.1145,8.16416,0.180102,77.3382,0
793677424,352.365,349.642,0.137645,0.689904,0.689904,14.0,15.3319,-0.026638,0.84901,7.16177,46.2288,-18.2598,8.00953,0.180129,77.4351,0
793695634,352.365,349.652,0.137216,0.749733,0.749733,14.0,15.3291,-0.0265824,0.881273,7.10571,46.0876,-18.5925,7.90989,0.180152,77.519,0
793716946,352.365,349.664,0.136595,0.732929,0.732929,14.0,15.3243,-0.0264856,0.883211,7.06393,45.8975,-18.8317,8.0924,0.18018,77.6168,0
793736596,352.365,349.677,0.135956,0.794836,0.794836,14.0,15.3187,-0.0263743,0.903904,7.02909,45.6921,-19.2078,7.78925,0.180205,77.7066,0
793756752,352.365,349.69,0.135287,0.841983,0.841983,14.0,15.3129,-0.026259,0.933238,6.98215,45.4685,-19.6908,7.76241,0.180231,77.7982,0
793777070,352.365,349.706,0.134581,0.914228,0.914228,14.0,15.306,-0.0261206,0.965538,6.93716,45.2117,-20.3175,7.53263,0.180256,77.8901,0
793795898,352.365,349.72,0.133925,0.959172,0.959172,14.0,15.299,-0.0259804,0.970326,6.90043,44.9604,-20.9211,7.14959,0.18028,77.9747,0
793815807,352.365,349.735,0.133189,0.913069,0.913069,14.0,15.2897,-0.0257931,0.96237,6.90006,44.6736,-21.2882,7.46067,0.180305,78.0637,0
793835842,352.365,349.75,0.132497,0.904586,0.904586,14.0,15.2785,-0.0255708,0.955533,6.92841,44.3621,-21.5428,7.41822,0.18033,78.1526,0
793855868,352.365,349.762,0.131844,0.831815,0.831815,14.0,15.267,-0.0253394,0.953944,6.98031,44.0608,-21.5973,8.08633,0.180356,78.2408,0
793875894,352.365,349.774,0.131258,0.769537,0.769537,14.0,15.2537,-0.0250735,0.930334,7.07235,43.7471,-21.4444,8.31409,0.180381,78.3284,0
793895911,352.365,349.782,0.130685,0.64815,0.64815,14.0,15.2389,-0.024778,0.925505,7.21072,43.4348,-21.0667,9.40668,0.180408,78.4153,0
793915936,352.365,349.788,0.130203,0.46096,0.46096,14.0,15.2229,-0.0244587,0.890688,7.40163,43.1394,-20.2883,10.6876,0.180435,78.5017,0
793956228,352.365,349.798,0.129639,0.420889,0.420889,14.0,15.1865,-0.0237303,0.928621,7.85746,42.4878,-19.1937,11.6067,0.180492,78.6736,0
793976222,352.365,349.802,0.129393,0.395404,0.395404,14.0,15.1678,-0.0233561,0.936568,8.10094,42.1633,-18.7886,11.9513,0.180521,78.7579,0
793998335,352.365,349.807,0.129167,0.409552,0.409552,14.0,15.1463,-0.0229252,0.956494,8.37888,41.7881,-18.5478,12.0849,0.180555,78.8503,0
794016222,352.365,349.81,0.128999,0.366023,0.366023,14.0,15.1289,-0.0225779,0.970661,8.61246,41.4958,-18.3084,12.7022,0.180583,78.9245,0
794038301,352.365,349.814,0.12883,0.375227,0.375227,14.0,15.108,-0.0221601,0.984186,8.88974,41.1416,-18.1708,12.7876,0.180619,79.0154,0
794058117,352.365,349.817,0.12865,0.363833,0.363833,14.0,15.0904,-0.021807,1.02813,9.12428,40.843,-18.1667,13.5376,0.180651,79.0963,0
794076427,352.365,349.821,0.12845,0.418492,0.418492,14.0,15.0753,-0.0215062,1.06861,9.31065,40.5757,-18.389,13.5895,0.180683,79.1706,0
794096188,352.365,349.828,0.128072,0.489329,0.489329,14.0,15.0603,-0.0212058,1.11382,9.47322,40.2856,-18.8385,13.5511,0.180717,79.2502,0
794116273,352.365,349.835,0.127592,0.521095,0.521095,14.0,15.0464,-0.0209283,1.15121,9.60616,40.0007,-19.3699,13.7776,0.180752,79.3305,0
794136384,352.365,349.846,0.12702,0.623013,0.623013,14.0,15.0336,-0.0206728,1.174,9.69505,39.7053,-20.0608,13.0963,0.180787,79.4104,0
794156659,352.365,349.858,0.126266,0.659587,0.659587,14.0,15.0225,-0.0204498,1.19438,9.74366,39.4189,-20.7446,13.0196,0.180823,79.4903,0
794176290,352.365,349.871,0.125594,0.694429,0.694429,14.0,15.0128,-0.0202568,1.19277,9.76384,39.1492,-21.3535,12.6325,0.180858,79.5672,0
794196203,352.365,349.886,0.124767,0.775116,0.775116,14.0,15.0056,-0.0201123,1.19317,9.7236,38.8921,-21.9996,11.8283,0.180893,79.6446,0
794216390,352.365,349.902,0.123875,0.812132,0.812132,14.0,15.002,-0.0200407,1.2168,9.6145,38.6755,-22.6606,11.8057,0.180929,79.7227,0
794238094,352.365,349.924,0.122871,0.942862,0.942862,14.0,15.0005,-0.0200096,1.23135,9.42883,38.4434,-23.4909,10.7296,0.180966,79.8061,0
794256249,352.365,349.943,0.121904,1.04267,1.04267,14.0,15.0028,-0.0200561,1.24824,9.2033,38.2874,-24.4043,9.99837,0.180996,79.8756,0
794276320,352.365,349.966,0.120628,1.03905,1.03905,14.0,15.0069,-0.0201384,1.23544,8.92154,38.1292,-25.0932,9.83571,0.181029,79.9522,0
794316272,352.365,350.01,0.118188,0.965386,0.965386,14.0,15.0223,-0.0204464,1.16075,8.25114,37.9211,-25.6683,9.43614,0.18109,80.1038,0
794336464,352.365,350.031,0.117,0.876374,0.876374,14.0,15.0318,-0.0206365,1.10398,7.91129,37.8669,-25.4051,9.4581,0.181119,80.1803,0
794356333,352.365,350.049,0.115923,0.775928,0.775928,14.0,15.0434,-0.0208686,1.05512,7.55656,37.8613,-24.8559,9.71417,0.181147,80.2555,0
794376325,352.365,350.065,0.114993,0.643255,0.643255,14.0,15.0579,-0.0211572,1.02329,7.18538,37.9246,-24.0662,10.5466,0.181173,80.3313,0
794396322,352.365,350.08,0.114189,0.641314,0.641314,14.0,15.0732,-0.0214641,0.994706,6.79961,38.0012,-23.3502,10.1476,0.181198,80.4073,0
794418313,352.365,350.098,0.11342,0.646456,0.646456,14.0,15.0935,-0.0218699,0.99762,6.32437,38.1379,-22.8032,10.1604,0.181223,80.4912,0
794436397,352.365,350.113,0.112755,0.720295,0.720295,14.0,15.112,-0.0222398,0.998959,5.89787,38.27,-22.5206,9.47441,0.181242,80.5604,0
794456400,352.365,350.133,0.111859,0.876579,0.876579,14.0,15.1339,-0.0226777,1.03509,5.3685,38.4031,-22.718,8.50887,0.181262,80.6372,0
794476471,352.365,350.155,0.11082,0.973701,0.973701,14.0,15.1581,-0.0231617,1.039,4.78373,38.5513,-23.0869,7.63844,0.181279,80.7146,0
794496913,352.365,350.179,0.109589,1.01771,1.01771,14.0,15.1846,-0.0236925,0.999468,4.145,38.7178,-23.3579,6.6307,0.181295,80.7937,0
794516765,352.365,350.202,0.108534,1.03248,1.03248,14.0,15.2107,-0.0242146,0.960222,3.52122,38.8875,-23.4933,5.91318,0.181308,80.8709,0
794536516,352.365,350.227,0.107289,1.082,1.082,14.0,15.2395,-0.0247905,0.91544,2.84451,39.0876,-23.5721,4.77004,0.181318,80.9481,0
794556826,352.365,350.251,0.106082,1.06509,1.06509,14.0,15.27,-0.0254,0.871878,2.14137,39.3142,-23.4789,4.29675,0.181326,81.028,0
794596642,352.365,350.302,0.103363,1.06485,1.06485,14.0,15.3372,-0.0267448,0.783359,0.613762,39.8447,-23.0641,2.99581,0.181333,81.1861,0
794616655,352.365,350.327,0.102086,1.05751,1.05751,14.0,15.3738,-0.0274755,0.725223,-0.192085,40.1609,-22.6395,2.20228,0.181332,81.2664,0
