timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,max_differential_pressure_pa,temperature
746508965,0,240.636,238.812,1406.31,18.0702
746558528,0,240.636,238.783,1406.31,18.0702
746607527,0,242.322,238.751,1406.31,18.1622
746670592,0,239.798,238.908,1406.31,18.1565
746719016,0,241.065,238.918,1406.31,18.145
746770756,0,241.484,239.068,1406.31,18.1508
746827263,0,240.008,239.381,1406.31,18.0616
746876606,0,237.689,239.424,1406.31,18.0731
746923861,0,237.899,239.204,1406.31,18.1736
746971745,0,232.648,238.798,1406.31,18.145
747024693,0,234.952,238.244,1406.31,18.1765
747085076,0,238.123,237.813,1406.31,18.1336
747136467,0,234.324,237.701,1406.31,18.1679
747188732,0,238.961,237.578,1406.31,18.145
747240296,0,239.156,237.403,1406.31,18.1908
747288937,0,238.318,237.134,1406.31,18.1793
747349126,0,234.743,236.869,1406.31,18.1736
747397044,0,229.063,236.583,1406.31,18.1679
747449216,0,229.272,236.138,1406.31,18.1708
747496840,0,238.961,235.561,1406.31,18.145
747548504,0,227.387,235.179,1406.31,18.145
747612270,0,234.533,234.713,1406.31,18.0731
747659556,0,232.124,234.697,1406.31,18.0402
747711177,0,229.482,234.615,1406.31,18.1736
747759529,0,234.324,234.284,1406.31,18.1679
747822911,0,234.324,233.768,1406.31,18.1679
747871873,0,231.172,233.505,1406.31,18.1536
747918633,0,232.01,233.359,1406.31,18.165
747977893,0,228.958,232.856,1406.31,18.1665
748017611,0,217.594,232.323,1406.31,18.1693
748070546,0,226.535,231.267,1406.31,18.1765
748131852,0,232.219,229.942,1406.31,18.1679
748177712,0,232.219,229.167,1406.31,18.0702
748237610,0,236.223,228.594,1406.31,18.0531
748282607,0,223.812,228.363,1406.31,18.1393
748339843,0,226.535,227.963,1406.31,18.0788
748392630,0,226.968,227.836,1406.31,18.0416
748440595,0,225.488,227.529,1406.31,18.0645
748492826,0,220.646,227.024,1406.31,18.0702
748552721,0,228.854,226.107,1406.31,18.165
748591984,0,222.86,225.58,1406.31,18.155
748655546,0,217.28,224.633,1406.31,18.165
748699854,0,230.858,223.896,1406.31,18.1493
748760611,0,229.063,223.359,1406.31,18.1679
748807864,0,230.544,223.38,1406.31,18.145
748855407,0,233.695,224.04,1406.31,18.1593
748907249,0,208.549,224.794,1406.31,18.1608
748969322,0,228.225,225.096,1406.31,18.1565
749017273,0,229.691,225.508,1406.31,18.1765
749064978,0,237.48,225.975,1406.31,18.1679
749123528,0,230.753,226.995,1406.31,18.1479
749173299,0,238.856,227.985,1406.31,18.1436
749233371,0,246.735,229.429,1406.31,18.0816
749281287,0,236.014,230.899,1406.31,18.0502
749329984,0,232.438,232.098,1406.31,18.1422
749379554,0,233.905,232.917,1406.31,18.1622
749441652,0,237.48,233.283,1406.31,18.1679
749484837,0,239.379,233.445,1406.31,18.1508
749546103,0,237.689,234.042,1406.31,18.1708
749592007,0,228.225,234.466,1406.31,18.1565
749643428,0,228.539,234.649,1406.31,18.1608
749703292,0,229.706,234.568,1406.31,18.1336
749750627,0,231.381,234.189,1406.31,18.1565
749803543,0,235.161,233.596,1406.31,18.1793
749855075,0,233.686,233.035,1406.31,18.1879
749906552,0,226.864,232.542,1406.31,18.1379
749959643,0,231.277,231.914,1406.31,18.155
750019651,0,225.907,231.244,1406.31,18.1679
750066914,0,226.864,230.826,1406.31,18.1379
750118899,0,232.638,230.446,1406.31,18.0759
750169222,0,228.958,230.139,1406.31,18.0688
750219677,0,230.544,229.778,1406.31,18.145
750272897,0,226.759,229.465,1406.31,18.1365
750333552,0,223.812,228.946,1406.31,18.1393
750380748,0,228.854,228.4,1406.31,18.165
750432812,0,229.706,227.938,1406.31,18.1336
750480868,0,227.597,227.459,1406.31,18.1479
750533164,0,220.437,227.004,1406.31,18.165
750580615,0,221.274,226.451,1406.31,18.1765
750640743,0,219.913,225.635,1406.31,18.1579
750688638,0,226.759,224.936,1406.31,18.1365
750748965,0,227.373,224.362,1406.31,18.1879
750800522,0,227.283,224.313,1406.31,18.1436
750849311,0,224.64,224.421,1406.31,18.1793
750900528,0,221.903,224.305,1406.31,18.1851
750950822,0,216.652,223.823,1406.31,18.1565
751002753,0,216.861,223.231,1406.31,18.1593
751062719,0,223.383,222.437,1406.31,18.1622
751101582,0,231.8,222.105,1406.31,18.1622
751166325,0,224.65,222.32,1406.31,18.1508
751214706,0,231.8,222.899,1406.31,18.1622
751262349,0,229.706,223.79,1406.31,18.1336
751314900,0,232.648,224.851,1406.31,18.145
751378253,0,233.476,226.259,1406.31,18.1851
751423017,0,226.968,227.104,1406.31,18.1393
751474799,0,228.644,227.63,1406.31,18.1622
751535344,0,223.802,228.042,1406.31,18.0702
751585771,0,222.322,228.238,1406.31,18.0931
751636634,0,224.859,228.123,1406.31,18.1536
751685907,0,223.602,227.842,1406.31,18.1365
751735875,0,230.11,227.551,1406.31,18.1822
751788144,0,234.638,227.538,1406.31,18.1722
751848368,0,227.059,228.049,1406.31,18.1836
751903608,0,228.854,228.503,1406.31,18.165
751955910,0,230.439,228.88,1406.31,18.1436
752003925,0,221.903,228.967,1406.31,18.1851
752060321,0,228.435,228.724,1406.31,18.1593
752108073,0,216.642,228.298,1406.31,18.0874
752156316,0,223.069,227.358,1406.31,18.0602
752208733,0,219.808,226.348,1406.31,18.1565
752256890,0,223.184,225.451,1406.31,18.1307
752308648,0,226.968,224.652,1406.31,18.1393
752368499,0,228.016,223.987,1406.31,18.1536
752416440,0,226.535,223.87,1406.31,18.0788
752473630,0,217.49,223.73,1406.31,18.0702
752524917,0,218.761,223.268,1406.31,18.1422
752572902,0,223.393,222.625,1406.31,18.1336
752628178,0,220.227,221.988,1406.31,18.1622
752676858,0,224.859,221.435,1406.31,18.1536
752728782,0,225.488,221.283,1406.31,18.0645
752781000,0,216.233,221.379,1406.31,18.0531
752844872,0,228.958,221.482,1406.31,18.1665
752894207,0,223.812,222.135,1406.31,18.1393
752940956,0,222.441,222.902,1406.31,18.1493
752997260,0,236.223,223.582,1406.31,18.0531
753054625,0,228.225,224.835,1406.31,18.0588
753106507,0,224.221,225.869,1406.31,18.1736
753156406,0,227.373,226.846,1406.31,18.1879
753210667,0,228.33,227.532,1406.31,18.0602
753260380,0,241.369,228.084,1406.31,18.0802
753314636,0,227.806,228.956,1406.31,18.0531
753362607,0,237.899,229.785,1406.31,18.0759
753422917,0,246.959,231.33,1406.31,18.0416
753471844,0,244.64,233.218,1406.31,18.1508
753518328,0,241.065,235.195,1406.31,18.145
753579046,0,232.229,237.178,1406.31,18.1393
753630406,0,255.795,238.265,1406.31,18.145
753676632,0,243.488,239.587,1406.31,18.135
753727921,0,242.322,241.046,1406.31,18.1622
753788163,0,240.436,242.851,1406.31,18.1365
753839905,0,240.227,243.606,1406.31,18.1336
753888822,0,239.17,243.806,1406.31,18.1479
753936304,0,241.065,243.953,1406.31,18.145
753996283,0,236.223,243.653,1406.31,18.1508
754044607,0,247.378,243.003,1406.31,18.0473
754097200,0,251.158,242.548,1406.31,18.0702
754144731,0,251.158,243.024,1406.31,18.0702
754191834,0,257.375,244.373,1406.31,18.0402
754251964,0,259.574,246.595,1406.31,18.0702
754300606,0,251.577,248.394,1406.31,18.0759
754348780,0,253.371,249.899,1406.31,18.155
754409638,0,249.272,251.439,1406.31,18.1422
754458193,0,258.308,252.254,1406.31,18.1793
754518195,0,259.574,253.125,1406.31,18.1679
754565927,0,247.796,253.97,1406.31,18.0531
754614010,0,254.523,254.467,1406.31,18.0731
754674079,0,245.897,254.57,1406.31,18.1679
754726011,0,250.529,254.291,1406.31,18.0616
754777831,0,249.901,253.863,1406.31,18.0531
754824871,0,252.219,253.129,1406.31,18.0416
754883632,0,249.272,252.269,1406.31,18.0445
754934094,0,250.739,251.83,1406.31,18.0645
754985062,0,249.901,251.522,1406.31,18.0531
755035365,0,240.217,251.213,1406.31,18.1622
755095023,0,243.802,250.46,1406.31,18.1393
755146668,0,245.478,249.51,1406.31,18.0645
755194745,0,241.693,248.485,1406.31,18.0559
755245268,0,235.804,247.386,1406.31,18.145
755298688,0,230.334,245.771,1406.31,18.0445
755347306,0,233.057,243.84,1406.31,18.0816
755407035,0,232.648,241.425,1406.31,18.145
755459719,0,232.219,239.795,1406.31,18.1679
755511072,0,237.48,238.341,1406.31,18.0702
755559630,0,237.166,237.09,1406.31,18.0659
755616629,0,233.486,235.834,1406.31,18.1565
755669119,0,240.436,234.995,1406.31,18.1365
755718086,0,223.802,234.344,1406.31,18.0702
755768773,0,217.28,232.971,1406.31,18.0673
755818573,0,216.442,230.932,1406.31,18.0559
755876763,0,220.227,228.421,1406.31,18.0645
755928675,0,209.911,226.676,1406.31,18.0816
755984474,0,218.328,224.158,1406.31,18.1793
756032606,0,216.861,222.157,1406.31,18.1593
756085102,0,215.604,220.453,1406.31,18.0445
756132896,0,213.71,218.947,1406.31,18.0473
756192789,0,212.229,217.403,1406.31,18.0702
756240756,0,203.812,216.058,1406.31,18.0702
756287809,0,223.802,214.808,1406.31,18.0702
756350363,0,216.233,214.206,1406.31,18.0531
756401837,0,222.127,214.296,1406.31,18.145
756450353,0,207.178,214.413,1406.31,18.1708
756502017,0,198.98,213.843,1406.31,18.0473
756562099,0,202.136,212.132,1406.31,18.0473
756606785,0,208.34,210.69,1406.31,18.0602
756659619,0,217.071,209.677,1406.31,18.0645
756708533,0,201.913,209.155,1406.31,18.0874
756770801,0,217.909,208.404,1406.31,18.0759
756822334,0,201.298,208.321,1406.31,18.0359
756873554,0,215.176,208.531,1406.31,18.0673
756920740,0,214.129,208.942,1406.31,18.0531
756968792,0,206.968,209.401,1406.31,18.0702
757027808,0,197.723,209.33,1406.31,18.0302
757077320,0,187.816,208.32,1406.31,18.0816
757127817,0,204.545,206.521,1406.31,18.0802
757187901,0,190.135,204.171,1406.31,18.1679
757236716,0,194.976,202.255,1406.31,18.0645
757286083,0,186.978,200.92,1406.31,18.0702
757339867,0,203.707,199.637,1406.31,18.0688
757387871,0,208.025,199.037,1406.31,18.0559
757447649,0,210.134,199.457,1406.31,18.0416
757496114,0,211.286,200.156,1406.31,18.0573
757549772,0,210.553,201.588,1406.31,18.0473
757597399,0,210.553,203.224,1406.31,18.0473
757653433,0,221.498,205.113,1406.31,18.0388
757703229,0,223.812,207.457,1406.31,18.0416
757765320,0,206.759,210.325,1406.31,18.0673
757814407,0,207.711,211.667,1406.31,18.0516
757862523,0,220.646,212.252,1406.31,18.0702
757919537,0,204.441,212.752,1406.31,18.0788
757973427,0,224.021,212.819,1406.31,18.0445
758021832,0,222.127,212.922,1406.31,18.0473
758069409,0,212.543,213.219,1406.31,18.0745
758127729,0,212.229,213.646,1406.31,18.0702
758179906,0,209.492,213.906,1406.31,18.0759
758228869,0,215.281,214.086,1406.31,18.0688
758287066,0,212.229,214.439,1406.31,18.0702
758339512,0,227.806,214.789,1406.31,18.0531
758387171,0,217.49,215.542,1406.31,18.0702
758447103,0,221.708,216.574,1406.31,18.0416
758495809,0,220.646,217.641,1406.31,18.0702
758544627,0,224.012,218.766,1406.31,18.0731
758603806,0,232.219,220.311,1406.31,18.0702
758648790,0,234.862,221.617,1406.31,18.0345
758710502,0,230.963,223.646,1406.31,18.0531
758761264,0,230.334,225.227,1406.31,18.0445
758811569,0,222.65,226.366,1406.31,18.0545
758864523,0,242.741,227.453,1406.31,18.0702
758916806,0,231.172,228.881,1406.31,18.0559
758965142,0,227.387,230.072,1406.31,18.0473
759024871,0,231.8,231.056,1406.31,18.0645
759073193,0,236.956,231.587,1406.31,18.0631
759125516,0,217.071,232.027,1406.31,18.0645
759173695,0,233.057,232.036,1406.31,18.0816
759230562,0,225.488,231.774,1406.31,18.0645
759280694,0,223.802,231.407,1406.31,18.0702
759436278,0,222.546,229.858,1406.31,18.0531
759746543,0,238.542,229.658,1406.31,18.0416
760277548,0,230.544,229.91,1406.31,18.0473
760336237,0,229.482,229.437,1406.31,18.0759
760384686,0,239.575,229.238,1406.31,18.0988
760439416,0,232.543,229.441,1406.31,18.0459
760496102,0,230.858,229.637,1406.31,18.0516
760544451,0,228.435,229.709,1406.31,18.0616
760592101,0,230.439,229.657,1406.31,18.0459
760651995,0,216.652,229.292,1406.31,18.0588
760704646,0,227.806,228.543,1406.31,18.0531
760750772,0,217.909,227.779,1406.31,18.0759
760810342,0,224.012,226.685,1406.31,18.0731
760855545,0,231.8,225.925,1406.31,18.0645
760910453,0,233.381,225.682,1406.31,18.0573
760967549,0,237.899,226.239,1406.31,18.0759
761017500,0,234.076,227.223,1406.31,18.1817
761069407,0,225.254,228.203,1406.31,18.1331
761121744,0,230.963,228.75,1406.31,18.0531
761169646,0,228.435,229.08,1406.31,18.0616
761221769,0,218.551,229.177,1406.31,18.0416
761281842,0,218.97,228.392,1406.31,18.0473
761329686,0,218.342,227.205,1406.31,18.0388
761377435,0,215.176,225.782,1406.31,18.0673
761434896,0,206.978,223.532,1406.31,18.0416
761483082,0,207.492,221.431,1406.31,18.0773
761539074,0,198.561,218.151,1406.31,18.0416
761587701,0,192.882,214.991,1406.31,18.0359
761646905,0,193.81,210.773,1406.31,18.0916
761694885,0,190.554,207.39,1406.31,18.0759
761755822,0,190.763,203.135,1406.31,18.0788
761804161,0,183.608,199.88,1406.31,18.0816
761850619,0,186.036,196.522,1406.31,18.0573
761911922,0,170.992,192.69,1406.31,18.0531
761959723,0,170.992,189.324,1406.31,18.0531
762018921,0,165.936,184.76,1406.31,18.0702
762069425,0,170.573,180.888,1406.31,18.0473
762116606,0,164.036,177.485,1406.31,18.0874
762165563,0,155.934,174.225,1406.31,18.0916
762224986,0,158.576,170.145,1406.31,18.0559
762273012,0,157.738,167.385,1406.31,18.0445
762325796,0,150.578,164.916,1406.31,18.0616
762385410,0,153.944,161.927,1406.31,18.0645
762433405,0,152.477,159.741,1406.31,18.0445
762480897,0,151.206,157.81,1406.31,18.0702
762528736,0,147.412,155.89,1406.31,18.0902
762588747,0,147.421,153.2,1406.31,18.0616
762645008,0,145.317,150.866,1406.31,18.0616
762691215,0,142.37,149.373,1406.31,18.0645
762738349,0,140.261,147.827,1406.31,18.0788
762798146,0,136.9,145.737,1406.31,18.0616
762846847,0,143.851,144.308,1406.31,18.0416
762906842,0,132.696,143.228,1406.31,18.0473
762954385,0,138.376,142.541,1406.31,18.0531
763002807,0,138.69,141.903,1406.31,18.0573
763062817,0,137.538,141.33,1406.31,18.0416
763110083,0,142.161,140.952,1406.31,18.0616
763170353,0,137.852,140.704,1406.31,18.0459
763218792,0,133.115,140.457,1406.31,18.0531
763266756,0,142.37,140.168,1406.31,18.0645
763327319,0,144.27,140.163,1406.31,18.0473
763375998,0,140.471,140.327,1406.31,18.0816
763424455,0,138.376,140.339,1406.31,18.0531
763484393,0,142.056,140.184,1406.31,18.0602
763532815,0,138.376,140.047,1406.31,18.0531
763579886,0,138.366,139.853,1406.31,18.0816
763640281,0,129.54,139.25,1406.31,18.0473
763688921,0,141.951,138.758,1406.31,18.0588
763736081,0,138.376,138.6,1406.31,18.0531
763795897,0,135.224,138.354,1406.31,18.0388
763844418,0,144.06,138.09,1406.31,18.0445
763904641,0,137.11,137.85,1406.31,18.0645
763952606,0,137.738,137.736,1406.31,18.0731
764001535,0,140.471,137.792,1406.31,18.0816
764062010,0,138.795,137.785,1406.31,18.0588
764109616,0,132.277,137.71,1406.31,18.0416
764157776,0,135.21,137.404,1406.31,18.0816
764215538,0,138.785,136.91,1406.31,18.0874
764266726,0,127.645,136.339,1406.31,18.0502
764323574,0,133.325,135.136,1406.31,18.0559
764374278,0,135.629,134.318,1406.31,18.0874
764425280,0,136.272,133.737,1406.31,18.0531
764475609,0,139.004,133.514,1406.31,18.0616
764525971,0,133.953,133.666,1406.31,18.0645
764585619,0,137.319,134.314,1406.31,17.9696
764635089,0,140.68,135.068,1406.31,17.9868
764687665,0,142.37,135.902,1406.31,18.0645
764735273,0,146.374,136.934,1406.31,18.0473
764786529,0,139.633,138.089,1406.31,18.0702
764835033,0,142.056,139.12,1406.31,18.0602
764890405,0,142.161,139.967,1406.31,18.0616
764939533,0,144.689,140.663,1406.31,18.0531
764991293,0,144.465,141.268,1406.31,18.0931
765055822,0,146.269,142.07,1406.31,18.0459
765102824,0,146.583,142.947,1406.31,18.0502
765150862,0,144.27,143.75,1406.31,18.0473
765215635,0,142.161,144.394,1406.31,18.0616
765262732,0,142.056,144.548,1406.31,18.0602
765312907,0,146.993,144.56,1406.31,18.0845
765361745,0,142.161,144.553,1406.31,18.0616
765412694,0,143.732,144.524,1406.31,18.0831
765472616,0,142.161,144.585,1406.31,18.0616
765526852,0,153.301,144.931,1406.31,18.0988
765577503,0,140.275,145.676,1406.31,18.0359
765625596,0,149.202,146.322,1406.31,18.0859
765680738,0,152.896,146.992,1406.31,18.0502
765732896,0,154.581,147.758,1406.31,18.0445
765785534,0,159.623,148.751,1406.31,18.0702
765833585,0,157.528,149.873,1406.31,18.0416
765893908,0,165.936,151.767,1406.31,18.0702
765945826,0,163.632,153.79,1406.31,18.0388
765994077,0,165.307,155.81,1406.31,18.0616
766045917,0,158.785,157.574,1406.31,18.0588
766098393,0,156.467,158.9,1406.31,18.0702
766146733,0,146.783,159.671,1406.31,18.0816
766200425,0,161.089,159.83,1406.31,18.0902
766249817,0,159.623,159.875,1406.31,18.0702
766302507,0,163.213,160.268,1406.31,18.033
766362782,0,161.104,161.167,1406.31,18.0473
766413588,0,155.619,161.673,1406.31,18.0874
766470295,0,155.21,161.526,1406.31,18.0531
766518206,0,156.781,161.096,1406.31,18.0745
766575683,0,157.843,160.235,1406.31,18.0459
766620534,0,155.619,159.467,1406.31,18.0874
766670054,0,154.791,158.684,1406.31,18.0473
766732253,0,153.734,157.739,1406.31,18.0616
766780048,0,161.523,156.988,1406.31,18.0531
766829133,0,152.687,156.402,1406.31,18.0473
766876480,0,149.949,155.863,1406.31,18.0531
766935978,0,153.734,154.991,1406.31,18.0616
766987242,0,147.002,154.224,1406.31,18.0559
767036647,0,161.104,153.767,1406.31,18.0473
767092201,0,156.048,153.922,1406.31,18.0645
767139974,0,161.089,154.305,1406.31,18.0902
767201529,0,152.044,154.621,1406.31,18.0816
767251767,0,143.746,154.306,1406.31,18.0402
767302549,0,143.851,153.464,1406.31,18.0416
767349993,0,145.212,152.193,1406.31,18.0602
767399529,0,147.421,150.583,1406.31,18.0616
767449967,0,142.161,148.914,1406.31,18.0616
767509977,0,138.585,146.723,1406.31,18.0559
767560788,0,140.275,144.984,1406.31,18.0359
767609971,0,140.471,143.305,1406.31,18.1793
767670841,0,134.372,141.358,1406.31,18.0702
767718461,0,146.364,140.153,1406.31,18.0759
767766299,0,152.268,139.987,1406.31,18.1393
767827129,0,147.421,140.946,1406.31,18.1593
767878372,0,146.793,141.992,1406.31,18.1508
767931239,0,150.578,143.052,1406.31,18.1593
767980371,0,151.206,144.299,1406.31,18.0702
768030858,0,148.05,145.572,1406.31,18.0702
768082726,0,146.688,146.569,1406.31,18.0516
768133826,0,147.412,147.317,1406.31,18.0902
768194351,0,152.687,148.079,1406.31,18.0473
768242853,0,154.258,148.813,1406.31,18.1665
768290613,0,149.74,149.687,1406.31,18.1479
768353824,0,154.791,150.595,1406.31,18.145
768402544,0,153.944,151.244,1406.31,18.1622
768449820,0,154.372,151.823,1406.31,18.1393
768509767,0,149.307,152.328,1406.31,18.1851
768553736,0,158.142,152.508,1406.31,18.0931
768614928,0,157.528,153.176,1406.31,18.0416
768662449,0,157.319,153.95,1406.31,18.1365
768715306,0,158.262,154.722,1406.31,18.1493
768767263,0,163.408,155.582,1406.31,18.1765
768818544,0,162.779,156.65,1406.31,18.0702
768878856,0,154.163,157.992,1406.31,18.0388
768931383,0,161.299,158.608,1406.31,18.1908
768983018,0,154.581,158.948,1406.31,18.1422
769035132,0,154.362,158.979,1406.31,18.1679
769082832,0,164.26,158.804,1406.31,18.145
769139814,0,160.775,158.993,1406.31,18.0859
769182579,0,159.833,159.323,1406.31,18.0731
769243806,0,157.724,159.985,1406.31,18.0874
769291062,0,164.574,160.485,1406.31,18.0516
769350895,0,163.827,160.995,1406.31,18.1822
769398877,0,163.617,161.264,1406.31,18.0816
769450644,0,162.046,161.461,1406.31,18.0602
769507137,0,162.151,161.607,1406.31,18.1593
769560834,0,158.366,161.597,1406.31,18.1508
769613013,0,154.781,161.275,1406.31,18.1736
769661602,0,154.372,160.699,1406.31,18.1393
769713082,0,152.163,159.997,1406.31,18.0402
769760791,0,150.787,159.17,1406.31,18.0645
769820892,0,149.949,158.018,1406.31,18.0531
769873433,0,146.374,156.873,1406.31,18.0473
769920805,0,147.212,155.591,1406.31,18.1565
769973519,0,156.048,154.32,1406.31,18.1622
770028621,0,159.623,153.505,1406.31,18.1679
770076755,0,155.21,153.413,1406.31,18.1508
770133598,0,159.833,153.755,1406.31,18.1708
770179544,0,156.467,154.279,1406.31,18.1679
770242033,0,161.523,154.875,1406.31,18.1508
770294016,0,159.623,155.352,1406.31,18.1679
770341831,0,154.781,155.616,1406.31,18.1736
770389618,0,156.048,155.712,1406.31,18.1622
770453888,0,150.578,155.848,1406.31,18.1593
770501318,0,150.787,155.689,1406.31,18.1622
770549533,0,150.787,155.343,1406.31,18.1622
770609523,0,145.527,154.676,1406.31,18.0645
770657955,0,155.2,153.872,1406.31,18.1793
770705406,0,152.268,153.145,1406.31,18.1393
770766381,0,143.627,152.583,1406.31,18.1793
770814783,0,148.259,152.155,1406.31,18.1708
770862355,0,147.631,151.522,1406.31,18.1622
770920888,0,152.687,150.662,1406.31,18.145
770974496,0,157.724,150.333,1406.31,18.1851
771026322,0,150.578,150.406,1406.31,18.1593
771078898,0,152.687,150.64,1406.31,18.145
771135251,0,155.629,151.285,1406.31,18.1565
771183227,0,152.268,152.045,1406.31,18.1393
771230909,0,150.787,152.661,1406.31,18.1622
771290755,0,149.74,153.078,1406.31,18.1479
771338872,0,151.101,153.291,1406.31,18.1665
771388950,0,160.67,153.517,1406.31,18.1822
771447378,0,155.515,153.942,1406.31,18.1836
771496173,0,154.372,154.232,1406.31,18.1393
771542900,0,157.319,154.552,1406.31,18.1365
771595867,0,160.266,155.045,1406.31,18.1336
771651889,0,150.368,155.733,1406.31,18.1565
771701048,0,155.0,156.167,1406.31,18.1479
771752826,0,157.095,156.383,1406.31,18.1765
771804814,0,144.465,156.492,1406.31,18.1908
771864821,0,156.886,156.223,1406.31,18.1736
771912728,0,150.368,155.818,1406.31,18.1565
771965069,0,147.945,155.165,1406.31,18.1665
772024521,0,159.623,154.213,1406.31,18.1679
772073689,0,146.688,153.767,1406.31,18.1493
772120718,0,149.516,153.137,1406.31,18.1879
772181397,0,151.416,152.177,1406.31,18.1708
772228692,0,148.483,151.561,1406.31,18.1307
772273228,0,157.947,151.16,1406.31,18.145
772330268,0,155.21,151.329,1406.31,18.1508
772378781,0,155.838,151.508,1406.31,18.1593
772426563,0,144.27,151.887,1406.31,18.145
772486230,0,145.117,152.495,1406.31,18.1279
772534751,0,156.048,152.803,1406.31,18.0645
772586591,0,156.257,153.215,1406.31,18.165
772646439,0,154.991,154.144,1406.31,18.1765
772698678,0,162.779,154.944,1406.31,18.1679
772746921,0,156.048,155.837,1406.31,18.1622
772797999,0,160.266,156.803,1406.31,18.1336
772850482,0,165.098,157.847,1406.31,18.1565
772899186,0,171.83,159.08,1406.31,18.1622
772951436,0,171.411,160.716,1406.31,18.1565
773011188,0,167.193,162.89,1406.31,18.1851
773059842,0,161.732,164.386,1406.31,18.1536
773108570,0,159.204,165.596,1406.31,18.0645
773159254,0,167.416,166.404,1406.31,18.0473
773220310,0,172.572,167.251,1406.31,18.1436
773268757,0,170.992,168.007,1406.31,18.1508
773316275,0,162.57,168.718,1406.31,18.165
773376223,0,171.83,168.972,1406.31,18.1622
773423505,0,172.667,168.934,1406.31,18.1736
773476661,0,171.62,168.891,1406.31,18.1593
773527893,0,161.942,168.861,1406.31,18.1565
773585720,0,170.573,168.786,1406.31,18.145
773637788,0,166.878,168.636,1406.31,18.1808
773685566,0,171.42,168.409,1406.31,18.1279
773733352,0,175.833,168.583,1406.31,18.145
773793264,0,172.677,169.37,1406.31,18.145
773841559,0,167.626,170.081,1406.31,18.1479
773889679,0,170.573,170.737,1406.31,18.145
773953551,0,171.83,171.478,1406.31,18.1622
774001563,0,178.975,171.981,1406.31,18.1879
774051539,0,177.509,172.542,1406.31,18.1679
774097839,0,177.928,173.161,1406.31,18.1736
774149303,0,165.936,173.715,1406.31,18.1679
774206429,0,162.151,173.513,1406.31,18.1593
774254660,0,167.416,172.552,1406.31,18.145
774302605,0,164.26,171.285,1406.31,18.145
774355369,0,165.936,169.949,1406.31,18.1679
774419313,0,159.937,168.043,1406.31,18.1722
774467098,0,161.104,166.21,1406.31,18.145
774515154,0,150.054,164.414,1406.31,18.1522
774571178,0,157.947,162.373,1406.31,18.145
774619251,0,159.204,161.148,1406.31,18.1622
774678810,0,162.046,159.906,1406.31,18.1579
774730339,0,162.36,159.193,1406.31,18.1622
774779176,0,153.106,158.754,1406.31,18.1508
774830925,0,151.101,158.087,1406.31,18.1665
774880291,0,154.581,157.245,1406.31,18.1422
774939785,0,156.467,156.286,1406.31,18.1679
774987806,0,149.53,155.731,1406.31,18.145
775048200,0,162.779,154.974,1406.31,18.1679
775083489,0,168.883,154.744,1406.31,18.165
775147942,0,157.095,155.513,1406.31,18.1765
775195806,0,159.414,156.503,1406.31,18.165
775243807,0,161.418,157.476,1406.31,18.1493
775296210,0,158.785,158.391,1406.31,18.1565
775359454,0,157.514,159.208,1406.31,18.1822
775411784,0,150.578,159.567,1406.31,18.1593
775459962,0,156.467,159.585,1406.31,18.1679
775507648,0,162.36,159.358,1406.31,18.1622
775558108,0,162.779,159.29,1406.31,18.1679
775620549,0,155.838,159.271,1406.31,18.1593
775667959,0,155.0,159.104,1406.31,18.1479
775718367,0,159.204,158.903,1406.31,18.1622
775765439,0,152.582,158.438,1406.31,18.1436
775827540,0,145.955,157.456,1406.31,18.1393
775877292,0,154.362,156.513,1406.31,18.1679
775926073,0,153.734,155.69,1406.31,18.1593
775978447,0,156.257,155.138,1406.31,18.165
776038433,0,167.835,155.032,1406.31,18.1508
776087192,0,161.732,155.686,1406.31,18.1536
776134192,0,152.463,156.356,1406.31,18.1851
776185970,0,149.111,156.504,1406.31,18.1393
776235539,0,154.781,156.347,1406.31,18.1736
776290304,0,155.629,156.075,1406.31,18.1565
776346477,0,156.467,155.763,1406.31,18.1679
776402676,0,162.36,155.637,1406.31,18.1622
776455497,0,156.676,155.771,1406.31,18.1708
776503794,0,156.676,155.943,1406.31,18.1708
776551253,0,155.096,156.228,1406.31,18.1779
776603344,0,158.142,156.446,1406.31,18.1908
776651529,0,155.629,156.63,1406.31,18.1565
776711565,0,158.366,156.894,1406.31,18.1508
776759568,0,158.995,157.071,1406.31,18.1593
776819623,0,155.838,157.127,1406.31,18.1593
776859902,0,157.738,157.003,1406.31,18.1422
776923260,0,166.878,157.198,1406.31,18.1808
776967914,0,170.468,158.05,1406.31,18.1436
777029407,0,164.888,159.703,1406.31,18.1536
777077618,0,161.104,161.031,1406.31,18.145
777125900,0,157.738,161.891,1406.31,18.1422
777173280,0,161.942,162.304,1406.31,18.1565
777228984,0,154.781,162.423,1406.31,18.1736
777288597,0,165.307,161.961,1406.31,18.1593
777340938,0,170.573,161.876,1406.31,18.145
777389455,0,170.154,162.255,1406.31,18.1393
777441312,0,167.416,162.879,1406.31,18.145
777488616,0,160.266,163.553,1406.31,18.1336
777540407,0,165.831,164.148,1406.31,18.1665
777603773,0,164.455,164.703,1406.31,18.1908
777650507,0,163.198,164.867,1406.31,18.1736
777702068,0,161.523,164.879,1406.31,18.1508
777753654,0,155.2,164.574,1406.31,18.1793
777801834,0,164.888,163.987,1406.31,18.1536
