timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
753628956,0.0183714,0.108062,0.326767,-0.964023,-0.171383,0.0783761,0.18747
753639307,0.0245645,0.143163,0.346124,-0.96431,-0.171405,0.0782897,0.186003
753648894,0.0405864,0.0568438,0.380513,-0.96472,-0.171576,0.0782909,0.183707
753663338,0.0355838,0.0310842,0.427575,-0.96514,-0.171812,0.0782965,0.181261
753674557,-0.0110451,0.0756353,0.428619,-0.965681,-0.171799,0.0781274,0.17844
753685564,-0.00631513,0.0494035,0.44007,-0.966007,-0.171785,0.0780029,0.176737
753694667,0.0406142,0.129755,0.457219,-0.966496,-0.171859,0.0777312,0.174093
753707208,0.0495287,0.195745,0.435847,-0.966997,-0.17193,0.0774198,0.171356
753718583,0.0172557,0.0851149,0.462817,-0.967487,-0.172002,0.077296,0.168553
753731058,0.036227,0.0843336,0.50708,-0.967984,-0.172174,0.0770833,0.165596
753742572,0.0807412,0.196889,0.471141,-0.968456,-0.172481,0.0766693,0.16268
753755082,0.155831,0.202609,0.438844,-0.968849,-0.173145,0.0763253,0.15977
753762600,0.183691,0.235882,0.442075,-0.969079,-0.173766,0.0760959,0.1578
753774576,0.193143,0.146949,0.434576,-0.969358,-0.174902,0.0758676,0.154911
753786595,0.240033,0.0962321,0.464087,-0.96959,-0.176219,0.0756805,0.152032
753794603,0.276414,0.102751,0.444251,-0.969707,-0.17728,0.0754818,0.150141
753806573,0.388279,0.138984,0.468721,-0.96979,-0.179307,0.0752938,0.147266
753818586,0.46701,0.255625,0.416241,-0.969769,-0.181878,0.074975,0.144389
753830593,0.469878,0.184542,0.405215,-0.969694,-0.184572,0.074821,0.141524
753842617,0.458447,0.116492,0.434366,-0.969593,-0.187318,0.0746684,0.138656
753851095,0.404389,0.121165,0.384593,-0.969533,-0.188993,0.0744546,0.136907
753862689,0.348182,0.136083,0.385614,-0.969473,-0.191212,0.0741551,0.134389
753874593,0.321499,0.226496,0.327377,-0.969445,-0.193106,0.0737411,0.132094
753886565,0.364197,0.157731,0.302203,-0.969348,-0.19516,0.0734947,0.129904
753898575,0.46982,0.0885701,0.38108,-0.969155,-0.197755,0.0733773,0.127468
753906587,0.526928,0.143385,0.362383,-0.968978,-0.199758,0.0731303,0.125819
753918905,0.51096,0.162284,0.390728,-0.96872,-0.202767,0.0727139,0.123204
753930611,0.4847,0.286324,0.31938,-0.96847,-0.205654,0.0720379,0.120762
753944829,0.384701,0.192813,0.262928,-0.968236,-0.208128,0.0716025,0.118638
753958613,0.337788,0.236277,0.222532,-0.967974,-0.210933,0.0709623,0.116182
753968776,0.362166,0.191528,0.23235,-0.967829,-0.212283,0.070701,0.115084
753978501,0.26308,0.245914,0.158664,-0.967652,-0.214082,0.0700324,0.113637
753987213,0.241703,0.241334,0.163049,-0.967568,-0.215068,0.0696192,0.112741
753998516,0.184725,0.219573,0.0989389,-0.967467,-0.21634,0.0688438,0.111649
754012901,0.136873,0.115398,0.117948,-0.967392,-0.217372,0.0681249,0.110732
754022584,0.128555,0.181336,0.0939662,-0.967353,-0.218218,0.0671964,0.109975
754034675,0.19561,0.282917,0.0267767,-0.967267,-0.219259,0.0660777,0.109334
754042588,0.213132,0.264854,0.0525751,-0.967165,-0.220143,0.0654003,0.108865
754054588,0.247084,0.282597,0.0203359,-0.966991,-0.221563,0.0642279,0.108227
754066667,0.290698,0.202513,0.0673443,-0.96674,-0.223327,0.0630972,0.107506
754075015,0.229261,0.247596,0.0357751,-0.966579,-0.224496,0.0621709,0.107057
754086570,0.18624,0.196555,0.0624987,-0.966417,-0.225863,0.0609224,0.106358
754098543,0.109306,0.273702,0.0299962,-0.966338,-0.226833,0.0595273,0.1058
754110615,0.00437827,0.242792,0.0109883,-0.966362,-0.227253,0.0583094,0.10536
754122638,-0.0841278,0.133907,0.0262042,-0.966502,-0.227093,0.0572745,0.104989
754130603,-0.139527,0.172877,-0.0031628,-0.966657,-0.226718,0.0564518,0.104816
754142993,-0.200898,0.104756,0.0579318,-0.966952,-0.225863,0.0554256,0.104486
754154628,-0.207938,0.186024,0.0381257,-0.967295,-0.224809,0.0543337,0.104157
754167052,-0.258868,0.180838,0.0294443,-0.967698,-0.223448,0.0533848,0.103838
754178574,-0.298387,0.0827005,0.0620025,-0.968141,-0.2219,0.0526106,0.103424
754186989,-0.316003,0.114767,0.0534047,-0.96846,-0.22078,0.0520153,0.103131
754198559,-0.291731,0.0495283,0.11432,-0.968943,-0.219071,0.0513715,0.102555
754211026,-0.294291,0.0999739,0.141908,-0.969438,-0.217357,0.0507487,0.101835
754222667,-0.297135,0.125862,0.138805,-0.969927,-0.215672,0.0502568,0.100999
754234590,-0.333806,0.0118167,0.170478,-0.970452,-0.213802,0.0500343,0.100043
754242825,-0.337202,0.0647622,0.169228,-0.970805,-0.212572,0.049829,0.0993351
754255188,-0.348074,-0.0158091,0.218312,-0.971365,-0.210562,0.0497131,0.0981965
754262578,-0.346706,0.0155375,0.203953,-0.971743,-0.20922,0.0495273,0.0974179
754274519,-0.332424,-0.0040319,0.254245,-0.9723,-0.207256,0.0493725,0.0961235
754286637,-0.322399,0.101183,0.244414,-0.972863,-0.205303,0.0490619,0.0947651
754295344,-0.297335,0.0459835,0.276963,-0.973219,-0.20407,0.0490031,0.0937995
754306556,-0.291182,0.109618,0.251947,-0.973743,-0.202298,0.0487753,0.0923108
754315399,-0.271159,0.0578985,0.305107,-0.97412,-0.201016,0.0487811,0.0911203
754328112,-0.263002,0.103789,0.29903,-0.974634,-0.19936,0.0486398,0.0893193
754336302,-0.245086,0.0747657,0.317344,-0.974947,-0.198347,0.048666,0.0881437
754348127,-0.251811,0.0900418,0.288613,-0.975414,-0.196828,0.048599,0.0863955
754360657,-0.230421,-0.0239753,0.323391,-0.975846,-0.195445,0.0487475,0.084556
754368380,-0.228013,0.0188404,0.306959,-0.976134,-0.194546,0.0487225,0.083309
754380674,-0.198592,-0.0244145,0.362327,-0.976543,-0.193295,0.0488291,0.0813448
754394317,-0.153566,0.112759,0.331832,-0.976928,-0.192196,0.0487047,0.0793727
754404150,-0.15849,0.0738757,0.314511,-0.977268,-0.191255,0.0487009,0.077434
754416656,-0.10877,-0.0129027,0.358579,-0.977564,-0.190538,0.0487956,0.0753793
754428148,-0.0971855,0.0827718,0.359132,-0.977849,-0.189894,0.0487162,0.0733329
754440619,-0.0954904,0.121534,0.313831,-0.978126,-0.18925,0.0486246,0.0713483
754448343,-0.0890866,0.142657,0.324648,-0.978307,-0.18883,0.0485914,0.0699862
754460196,-0.101947,0.0430904,0.321862,-0.97857,-0.188178,0.0486348,0.0680093
754472341,-0.0775314,0.0107432,0.358045,-0.978811,-0.187659,0.0486218,0.0659508
754480323,-0.0954872,0.00258981,0.341866,-0.978971,-0.187298,0.0485483,0.0646349
754492677,-0.0782914,0.0876945,0.344603,-0.979206,-0.186805,0.0483442,0.0626225
754504189,-0.120953,0.13931,0.289577,-0.979461,-0.186154,0.0481113,0.0607327
754512707,-0.177518,0.148283,0.291707,-0.979678,-0.185438,0.0479834,0.0595122
754524281,-0.226594,0.0910872,0.266894,-0.980019,-0.184228,0.0477606,0.0577991
754532878,-0.233258,0.126957,0.261458,-0.980267,-0.183325,0.0475237,0.0566529
754544241,-0.259254,0.0180548,0.31092,-0.980664,-0.181766,0.047365,0.0549223
754556827,-0.260963,0.0963752,0.301438,-0.981056,-0.180246,0.0470095,0.0532114
754568192,-0.224295,0.16001,0.262534,-0.981424,-0.178832,0.046596,0.0515295
754582452,-0.214908,0.0336731,0.280394,-0.981758,-0.177529,0.0463904,0.0498258
754592451,-0.172627,0.0696058,0.30338,-0.982046,-0.176498,0.0460502,0.0480961
754604202,-0.131396,0.157797,0.273381,-0.982299,-0.175635,0.0456827,0.0464068
754616178,-0.0993644,0.0506944,0.264055,-0.982501,-0.17498,0.0455275,0.0447377
754628249,-0.0686752,0.0431234,0.305529,-0.982668,-0.174528,0.0453212,0.0429958
754640183,-0.0281592,0.170773,0.266637,-0.982811,-0.174238,0.0449123,0.0413075
754648856,-0.0376336,0.131961,0.272647,-0.982895,-0.174058,0.0447638,0.0402101
754660138,-0.000687666,0.129916,0.241805,-0.982987,-0.173981,0.0444629,0.0386124
754672261,-0.0178127,0.0135424,0.266489,-0.983062,-0.173943,0.0443189,0.0370014
754680139,0.00812541,0.0486542,0.246837,-0.983101,-0.174002,0.0440748,0.0359704
754692253,0.000852022,0.0649453,0.272689,-0.983164,-0.174053,0.043742,0.0343717
754700160,-0.0183117,0.0273391,0.26319,-0.983211,-0.174032,0.043528,0.0333758
754712699,0.0137454,0.163891,0.238223,-0.98328,-0.174058,0.0429907,0.0318658
754724148,-0.00123596,0.147258,0.204455,-0.983348,-0.17405,0.0424994,0.030451
754732416,0.014838,0.188792,0.204589,-0.983388,-0.174086,0.0421117,0.0294879
754744113,-0.00236809,0.0729059,0.224718,-0.98344,-0.174127,0.04168,0.0280893
754756193,0.0261591,0.137194,0.225195,-0.983479,-0.174266,0.0410801,0.0267064
754764148,0.00330519,0.0936035,0.228889,-0.983505,-0.17434,0.0406979,0.0258199
754776165,0.0215767,0.189953,0.194798,-0.983549,-0.174438,0.040014,0.0245295
754784666,0.00487832,0.165781,0.205252,-0.983582,-0.174447,0.0396697,0.0236683
754798585,-0.0157008,0.162539,0.174965,-0.983646,-0.174386,0.039054,0.0224528
754812178,-0.00340383,0.198657,0.177298,-0.983735,-0.17428,0.0381775,0.020833
754822372,-0.0132172,0.160494,0.185588,-0.983776,-0.174218,0.037811,0.020063
754832684,-0.00952175,0.16622,0.152052,-0.98383,-0.174173,0.0371766,0.0189714
754840288,-0.00655437,0.184069,0.149742,-0.983864,-0.174143,0.0367692,0.0182534
754852832,-0.0165549,0.0777174,0.159779,-0.983909,-0.174097,0.0363014,0.0172239
754864284,-0.0169708,0.0890623,0.181221,-0.983952,-0.174061,0.0357863,0.0161751
754872379,-0.0171526,0.054347,0.185898,-0.983979,-0.17403,0.0354719,0.0154982
754884227,-0.00382153,0.163787,0.168079,-0.984019,-0.174025,0.0348362,0.0144443
754895441,-0.0332628,0.128867,0.172525,-0.984057,-0.173924,0.0345276,0.0137687
754904258,-0.039452,0.153745,0.140549,-0.984125,-0.173728,0.0339432,0.0128112
754916604,-0.0487274,0.0480765,0.164719,-0.984192,-0.173499,0.0335379,0.0118098
754924250,-0.0191444,0.06737,0.155252,-0.984219,-0.173457,0.033185,0.0111604
754936192,-0.0197003,0.0649451,0.186199,-0.98425,-0.173424,0.0327626,0.0101226
754948220,-0.00911499,0.131131,0.144041,-0.984277,-0.173406,0.0323234,0.00917668
754958003,-0.0221332,0.0915716,0.15677,-0.984308,-0.17329,0.0321788,0.00849363
754968958,-0.0409047,0.0995103,0.133997,-0.984357,-0.173102,0.0319038,0.00764291
754978251,-0.0476465,0.130911,0.14626,-0.984406,-0.172892,0.0316899,0.00700045
754989788,-0.0687107,0.0495224,0.135468,-0.984473,-0.172575,0.0314987,0.00615015
754998457,-0.0469811,0.0992521,0.135187,-0.984518,-0.172381,0.031272,0.00555091
755009761,-0.0582115,-0.00254496,0.174945,-0.984578,-0.172093,0.0311135,0.00461459
755022513,-0.0269268,0.105045,0.17562,-0.984624,-0.171912,0.0308011,0.00363805
755029897,-0.0495552,0.0614163,0.188196,-0.984658,-0.17176,0.0306464,0.00298356
755041814,-0.0340205,0.133555,0.148661,-0.984701,-0.171593,0.0302589,0.00201304
755053722,-0.0250862,0.0149149,0.183011,-0.98473,-0.171467,0.0300989,0.000982444
755061865,0.024134,0.0492535,0.173198,-0.98472,-0.171571,0.029841,0.000275421
755074349,0.0709232,0.0318967,0.211083,-0.984659,-0.171962,0.0295954,-0.000870353
755081837,0.0960769,0.00607884,0.218412,-0.984589,-0.172383,0.029441,-0.00164082
755094408,0.154257,0.138242,0.203652,-0.984457,-0.173185,0.0290538,-0.00286582
755105917,0.161346,0.0681886,0.192603,-0.984293,-0.174126,0.0288157,-0.00408929
755114429,0.156949,0.112534,0.19595,-0.984184,-0.174761,0.0285736,-0.00497098
755125789,0.134526,0.0019479,0.23831,-0.98402,-0.175664,0.0284134,-0.00633514
755138316,0.124254,0.116324,0.227695,-0.983878,-0.176459,0.0280684,-0.00767944
755149784,0.094488,0.0861783,0.211243,-0.983755,-0.177116,0.0278408,-0.00902011
755164067,0.0528603,-0.00822297,0.258886,-0.983663,-0.177557,0.0277706,-0.01043
755173726,0.0606346,0.110292,0.24714,-0.983588,-0.177922,0.027526,-0.0118592
755186280,0.0229858,0.0376157,0.233197,-0.983532,-0.178152,0.0274149,-0.0132691
755193912,0.0348407,0.0677498,0.224321,-0.983495,-0.178288,0.0273406,-0.0142391
755206438,0.00917623,-0.0148034,0.279188,-0.983439,-0.178465,0.0273895,-0.0157379
755217824,0.0463606,0.102163,0.257287,-0.983379,-0.178683,0.0272045,-0.0172391
755226477,0.0456318,0.0673191,0.277081,-0.983334,-0.178834,0.0271947,-0.0182613
755237817,0.0960502,0.0828141,0.247288,-0.98322,-0.179313,0.0270941,-0.0197714
755250201,0.0811439,-0.0101297,0.292073,-0.983086,-0.179857,0.0271382,-0.02138
755264187,0.0481691,0.0857901,0.278117,-0.982971,-0.180305,0.026978,-0.02301
755278005,-0.0155924,0.0118438,0.293826,-0.982902,-0.180397,0.0270288,-0.0251071
755291040,-0.0236787,0.081042,0.247575,-0.982888,-0.180266,0.0269922,-0.0265867
755304064,-0.0420768,-0.0394776,0.274212,-0.982877,-0.18006,0.0272186,-0.0281197
755313822,-0.0376293,0.0263849,0.283331,-0.982858,-0.179902,0.0272938,-0.0296582
755327919,-0.0141153,0.0594567,0.255242,-0.982821,-0.179841,0.0273709,-0.0311702
755338311,-0.0487504,-0.0461983,0.289123,-0.982786,-0.179712,0.0276061,-0.0327455
755349738,-0.0349441,0.0604009,0.275853,-0.982763,-0.179549,0.0276244,-0.0343058
755361849,-0.0486807,0.0201721,0.261907,-0.982741,-0.179346,0.0277809,-0.0358378
755376007,-0.0980065,-0.0321486,0.290151,-0.982752,-0.178935,0.0279853,-0.0373933
755386519,-0.0918573,0.0907792,0.246266,-0.982789,-0.178423,0.0279439,-0.038849
755394010,-0.0984187,0.065329,0.25529,-0.982817,-0.178046,0.0280325,-0.0398103
755405764,-0.107747,0.00309504,0.233738,-0.982871,-0.177417,0.0281931,-0.041139
755418464,-0.153255,-0.0287474,0.262467,-0.98295,-0.176622,0.0284226,-0.0424952
755431876,-0.184896,0.0465092,0.218865,-0.983068,-0.175637,0.0285659,-0.0437473
755442329,-0.229193,-0.0428429,0.227253,-0.983217,-0.174445,0.0288654,-0.0449484
755452238,-0.254414,-0.0284888,0.208869,-0.983342,-0.173509,0.0290215,-0.0457257
755462535,-0.236132,-0.0235685,0.227584,-0.983521,-0.172148,0.0292707,-0.0468536
755475872,-0.173951,0.0429826,0.199064,-0.983658,-0.171031,0.0294183,-0.0479574
755487284,-0.152768,-0.0466699,0.221022,-0.983761,-0.170058,0.0297315,-0.0491008
755498166,-0.128259,0.0180956,0.227814,-0.98382,-0.169346,0.0298367,-0.0502913
755508310,-0.112199,-0.0066294,0.239756,-0.983844,-0.168948,0.0299628,-0.0510973
755518834,-0.0690263,0.0460481,0.213649,-0.983859,-0.168469,0.0300524,-0.0523186
755531980,-0.0770361,-0.0487944,0.244521,-0.983858,-0.168029,0.0303155,-0.0535841
755542329,-0.026422,0.0272685,0.250807,-0.983817,-0.16782,0.0304282,-0.0549142
755553772,-0.0211298,0.0127776,0.224411,-0.983745,-0.167777,0.030587,-0.0562259
755562539,-0.0405047,0.0377608,0.224144,-0.983718,-0.167617,0.0306839,-0.0571214
755574373,0.00672356,-0.0534642,0.258676,-0.983635,-0.167587,0.0309439,-0.0584773
755587838,0.080212,0.026723,0.258723,-0.983476,-0.168007,0.0310576,-0.0598728
755598200,0.0816248,-0.0268929,0.241723,-0.983298,-0.168488,0.0313787,-0.0612569
755610527,0.0676684,-0.0799344,0.260369,-0.98311,-0.168962,0.0317613,-0.0627507
755619435,0.000489023,-0.0454426,0.257342,-0.983015,-0.169102,0.0319326,-0.0637753
755631338,-0.123727,-0.0462292,0.271343,-0.982987,-0.168644,0.0323469,-0.0651981
755643426,-0.173536,0.0445601,0.226881,-0.983047,-0.167744,0.0325902,-0.0664692
755655416,-0.209904,-0.0850081,0.262259,-0.983124,-0.166657,0.0330713,-0.0678138
755663595,-0.196333,-0.0623329,0.238618,-0.983178,-0.165928,0.0333092,-0.0686932
755675417,-0.254611,-0.0497032,0.265572,-0.983298,-0.164579,0.0337588,-0.0699978
755686594,-0.305009,-0.0851043,0.270446,-0.983403,-0.163517,0.0341085,-0.07083
755695501,-0.374716,0.0374477,0.235238,-0.983637,-0.161465,0.0344834,-0.0721009
755709715,-0.378892,-0.0294865,0.226332,-0.983899,-0.15921,0.034956,-0.0733
755719660,-0.336056,-0.00470317,0.269795,-0.984114,-0.157206,0.0351946,-0.0746144
755732088,-0.304848,0.0944907,0.217325,-0.984325,-0.155281,0.0351926,-0.0758511
755743469,-0.329126,-0.0264174,0.21555,-0.984518,-0.153416,0.035426,-0.0770237
755751898,-0.33432,0.00868993,0.193636,-0.984656,-0.152156,0.0354535,-0.0777476
755763364,-0.326313,-0.0147757,0.214109,-0.984852,-0.150297,0.03559,-0.078804
755771489,-0.355794,-0.0462776,0.198817,-0.984993,-0.149023,0.0356836,-0.0794217
755785650,-0.335254,0.0838703,0.162073,-0.985218,-0.147061,0.035641,-0.0802962
755799944,-0.293073,0.00631704,0.171467,-0.98548,-0.144662,0.0358297,-0.0813514
755811412,-0.239285,0.0808383,0.130038,-0.985634,-0.143197,0.0357772,-0.0820962
755823901,-0.23159,-0.0366843,0.150898,-0.98576,-0.141869,0.0359096,-0.0828278
755835347,-0.197852,0.0576402,0.15836,-0.985863,-0.140721,0.0358258,-0.0835967
755847822,-0.206013,0.0747771,0.119443,-0.985977,-0.139512,0.0357459,-0.0843073
755855445,-0.230227,0.0940575,0.111543,-0.986067,-0.138613,0.0356737,-0.0847695
755869524,-0.249095,-0.0255594,0.149604,-0.986199,-0.1372,0.0357547,-0.0854988
755879367,-0.242051,0.0520663,0.147585,-0.986333,-0.135815,0.035672,-0.0861978
755890554,-0.24802,0.0091324,0.155465,-0.986422,-0.134868,0.0357162,-0.0866374
755899471,-0.200587,0.0901221,0.107118,-0.986544,-0.133611,0.0355834,-0.0872537
755911353,-0.188845,-0.0337084,0.131232,-0.98663,-0.132528,0.0356836,-0.0878886
755923297,-0.150809,0.0357481,0.149624,-0.986691,-0.131635,0.0355836,-0.0885816
755935338,-0.102005,0.0854789,0.106258,-0.986735,-0.13092,0.0354161,-0.0892131
755943578,-0.0838917,0.0990656,0.12167,-0.986745,-0.130539,0.0353423,-0.0896952
755955835,-0.0769916,-0.0286299,0.140874,-0.986732,-0.130104,0.0353619,-0.0904528
755967345,-0.0634251,0.0333818,0.150268,-0.986713,-0.129773,0.0352175,-0.0911963
755975390,-0.0646256,-0.0140804,0.160118,-0.986695,-0.129571,0.035199,-0.0916802
755989496,-0.042039,0.100521,0.103705,-0.986679,-0.129281,0.0349866,-0.0923384
756000218,-0.0701193,-0.0329617,0.108111,-0.986669,-0.128958,0.0350201,-0.0928909
756013557,-0.071688,0.00924198,0.116683,-0.986666,-0.128601,0.0349662,-0.0934278
756024056,-0.0377469,0.0684175,0.0542401,-0.98668,-0.128264,0.0348521,-0.0937876
756035825,-0.0468707,-0.0587252,0.0782257,-0.986667,-0.128083,0.0349273,-0.0941419
756047367,-0.0169952,0.0322699,0.0597296,-0.986654,-0.128015,0.0348174,-0.0944135
756056009,-0.00366367,-0.0329717,0.068311,-0.986635,-0.128034,0.0349041,-0.0945498
756069605,0.0199642,0.0487277,0.0257932,-0.986609,-0.128138,0.0348315,-0.0947067
756079718,0.0015492,-0.0614075,0.045465,-0.986576,-0.128242,0.0349129,-0.094883
756090565,0.00297209,-0.0285458,0.0319586,-0.986557,-0.128333,0.034832,-0.0949831
756103357,0.0222329,0.0572551,0.023203,-0.986521,-0.128501,0.0346115,-0.0952119
756113709,0.0078565,0.0854968,0.0233641,-0.986509,-0.128546,0.0344707,-0.0953318
756123982,-0.0234649,-0.032479,0.0347422,-0.986499,-0.128524,0.0344337,-0.0954721
756137581,-0.0443439,0.00622301,0.045067,-0.986506,-0.128401,0.03429,-0.0956208
756147832,-0.0610858,0.0607224,0.00869813,-0.986543,-0.128113,0.0341296,-0.095677
756160059,-0.127283,-0.0631991,0.0326474,-0.986605,-0.127528,0.0342814,-0.0957679
756167534,-0.14481,-0.0348243,0.0206639,-0.986663,-0.127051,0.034293,-0.0958049
756179384,-0.185788,-0.0408114,0.0478016,-0.986775,-0.126075,0.0344217,-0.0958953
756191346,-0.2104,0.0562689,0.0303163,-0.986922,-0.124831,0.0344529,-0.0960008
756203387,-0.246686,-0.0505407,0.0375998,-0.987073,-0.123493,0.0347123,-0.0960811
756215376,-0.254782,-0.0449339,0.0678016,-0.987226,-0.122079,0.0349563,-0.0962236
756223537,-0.271863,-0.0845783,0.0573153,-0.987334,-0.121084,0.0351704,-0.0962945
756235488,-0.253094,0.0300789,0.0402777,-0.987493,-0.119658,0.0353425,-0.0963908
756246495,-0.23667,-0.0283475,0.0566518,-0.987596,-0.118635,0.0356639,-0.0964757
756256922,-0.242373,0.0333502,0.0337381,-0.987763,-0.117087,0.0359185,-0.0965635
756267115,-0.243209,0.00570399,0.052022,-0.987862,-0.116126,0.0361613,-0.0966214
756277580,-0.183194,-0.0115235,0.0208279,-0.987983,-0.114963,0.0364197,-0.0966815
756289147,-0.136652,-0.111127,0.0560611,-0.988046,-0.114147,0.0368372,-0.0968409
756299161,-0.0907859,-0.0961247,0.0540121,-0.988064,-0.113835,0.0369872,-0.0969686
756308964,-0.0166075,-0.0273092,0.0782122,-0.988053,-0.113661,0.0371463,-0.0972221
756323175,0.0349475,0.0459396,0.0433104,-0.988014,-0.113774,0.037144,-0.0974867
756332908,0.0390029,-0.0793037,0.0672716,-0.987938,-0.114103,0.0372952,-0.097821
756347228,0.05114,-0.0187197,0.090247,-0.987856,-0.114488,0.0372944,-0.0981916
756356912,0.0146832,0.0624405,0.0500786,-0.98781,-0.114639,0.0372314,-0.0985045
756368941,0.00585491,-0.0668624,0.068135,-0.987762,-0.114726,0.0373916,-0.0988206
756376970,0.0429059,-0.00983348,0.0621616,-0.987719,-0.114903,0.0373232,-0.0990748
756388954,0.0714988,-0.064305,0.100586,-0.987621,-0.115341,0.037325,-0.0995417
756400887,0.106229,0.0717503,0.060753,-0.987525,-0.115933,0.0370815,-0.0998951
756411312,0.11103,0.0274574,0.0815396,-0.98745,-0.116353,0.037081,-0.100152
756420903,0.105251,0.0649148,0.0402373,-0.98736,-0.11689,0.0369557,-0.100456
756435329,0.120844,-0.0765531,0.0680761,-0.987235,-0.117646,0.0369989,-0.100783
756444949,0.166689,-0.00576896,0.0847771,-0.987094,-0.118544,0.036895,-0.101153
756457637,0.226759,0.0654268,0.0349852,-0.986922,-0.119771,0.0366915,-0.101457
756469102,0.26116,-0.0870937,0.0736847,-0.986696,-0.121311,0.0367435,-0.101804
756480959,0.357611,-0.00884229,0.0918297,-0.986405,-0.123337,0.0365572,-0.10226
756488985,0.425747,-0.0633224,0.0990332,-0.986168,-0.124998,0.0364667,-0.102556
756501392,0.52777,0.0745852,0.0832681,-0.98576,-0.127855,0.0360643,-0.103105
756513016,0.52384,0.0132154,0.0795481,-0.985292,-0.131012,0.0357786,-0.10371
756521276,0.531288,0.0743262,0.07205,-0.984972,-0.133134,0.0354912,-0.10414
756533447,0.398568,-0.0618192,0.103804,-0.984549,-0.135769,0.0353189,-0.104797
756547307,0.339619,-0.0100509,0.107935,-0.984197,-0.137925,0.0350324,-0.105383
756557390,0.350499,0.0733685,0.0766973,-0.983874,-0.139886,0.034774,-0.1059
756571199,0.297401,-0.0817831,0.0844371,-0.983535,-0.141816,0.0349236,-0.106427
756580911,0.2471,-0.12115,0.114531,-0.98323,-0.143468,0.0351558,-0.106954
756592957,0.178508,0.0244573,0.0820955,-0.983003,-0.144643,0.0352441,-0.107429
756601046,0.16333,-0.0243543,0.103891,-0.982871,-0.145255,0.0354441,-0.107746
756612987,0.193519,0.045395,0.0702553,-0.982659,-0.14635,0.0354445,-0.1082
756625035,0.186851,-0.0743303,0.0856936,-0.982415,-0.147564,0.035631,-0.108699
756633222,0.181931,0.000607527,0.0714667,-0.982257,-0.148372,0.035554,-0.109054
756644982,0.152142,-0.092636,0.115002,-0.982035,-0.149405,0.0356905,-0.109601
756657604,0.139682,0.0253646,0.10451,-0.981845,-0.150283,0.0355431,-0.110142
756669430,0.116303,0.0820084,0.0724842,-0.981701,-0.150878,0.0354089,-0.110657
756684149,0.105759,-0.0459783,0.115978,-0.981515,-0.151629,0.0354635,-0.111267
756692931,0.0893868,-0.00601152,0.134166,-0.981339,-0.152265,0.0353537,-0.111978
756707158,0.0399274,0.0686607,0.0899858,-0.981236,-0.15252,0.0352563,-0.112561
756716966,-0.154151,-0.0545765,0.0735753,-0.981241,-0.152082,0.0355628,-0.113012
756731063,-0.179538,-0.115964,0.0825602,-0.981333,-0.151117,0.0360964,-0.113338
756740910,-0.173286,-0.0464846,0.0805771,-0.981439,-0.150086,0.0366844,-0.113602
756751032,-0.133087,-0.101839,0.110425,-0.981477,-0.149532,0.0372359,-0.113829
756761025,-0.0574623,-0.0267472,0.10338,-0.98147,-0.149053,0.0378465,-0.114311
756769446,0.0653463,-0.0288298,0.140523,-0.981375,-0.149219,0.038245,-0.114775
756783171,0.223606,-0.0377908,0.167874,-0.98109,-0.150256,0.0386746,-0.115711
756793045,0.390069,-0.0978765,0.229143,-0.980598,-0.152393,0.0389381,-0.116994
756803204,0.383377,-0.0935556,0.232043,-0.980238,-0.153956,0.0390394,-0.117926
756813736,0.36186,-0.0905607,0.27842,-0.979694,-0.156144,0.0393551,-0.119457
756827074,0.357873,0.0471793,0.278044,-0.979173,-0.158147,0.039341,-0.121088
756837480,0.294481,0.020242,0.260327,-0.978683,-0.15987,0.0394028,-0.122754
756849599,0.211668,-0.0848399,0.299092,-0.978221,-0.161286,0.0396454,-0.124496
756859250,0.147475,-0.0551036,0.269308,-0.977959,-0.161985,0.0397222,-0.125613
756869541,0.0931825,-0.0594144,0.319621,-0.977615,-0.162607,0.0400486,-0.12737
756880950,0.0103232,0.0310972,0.312284,-0.977344,-0.162745,0.0403846,-0.129158
756891113,-0.0199152,-0.00142209,0.321959,-0.977189,-0.162638,0.0407346,-0.130348
756899064,-0.0313351,-0.048023,0.323319,-0.977022,-0.162418,0.0410979,-0.131753
756912811,-0.035451,-0.0284508,0.361841,-0.97678,-0.162159,0.0415122,-0.133722
756923293,-0.0709352,0.0730844,0.327332,-0.97658,-0.161683,0.0418314,-0.135648
756936675,-0.113739,-0.0541749,0.338294,-0.976382,-0.161051,0.042432,-0.137626
756947184,-0.107241,-0.0883345,0.386406,-0.976166,-0.16039,0.0430684,-0.139717
756954565,-0.104213,-0.0895503,0.367423,-0.97602,-0.159976,0.0434018,-0.141099
756967082,-0.0535629,-0.00290237,0.401749,-0.975751,-0.159534,0.0437622,-0.143327
756979179,-0.0135739,0.0976632,0.369642,-0.975452,-0.159273,0.0439695,-0.145575
756990578,-0.000249613,-0.0189545,0.377092,-0.9751,-0.159212,0.0443196,-0.147877
757002564,0.0654529,-0.0298612,0.426763,-0.974689,-0.1594,0.0445423,-0.150297
757010589,0.0808576,-0.0429432,0.420466,-0.974398,-0.159629,0.0446093,-0.15191
757022634,0.186742,0.0599733,0.434282,-0.973876,-0.160387,0.0445386,-0.154462
757034613,0.279418,0.136579,0.414425,-0.973268,-0.161601,0.0443113,-0.15707
