timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence,differential_pressure_filtered_pa
842836164,14.1926,14.4663,14.5193,18.3404,1.0,123.377
842848159,14.1897,14.4639,14.5807,18.3547,1.0,123.325
842860064,14.1875,14.4604,14.5062,18.3376,1.0,123.286
842871839,14.1857,14.4594,14.4695,18.3719,1.0,123.257
842884187,14.184,14.4579,14.2204,18.3862,1.0,123.226
842896829,14.1818,14.4554,14.4938,18.3776,1.0,123.189
842908569,14.1799,14.4531,14.5736,18.3533,1.0,123.155
842921943,14.1783,14.4511,14.3577,18.3462,1.0,123.128
842935796,14.1764,14.4492,14.0437,18.3462,1.0,123.093
842948321,14.1731,14.4461,14.2457,18.349,1.0,123.037
842959914,14.1686,14.4413,14.0436,18.3462,1.0,122.96
842972623,14.1634,14.4365,14.4819,18.3747,1.0,122.868
842983939,14.1584,14.4312,14.5305,18.3862,1.0,122.781
842996425,14.1543,14.427,14.5181,18.3833,1.0,122.711
843008607,14.1509,14.4236,14.3573,18.3747,1.0,122.652
843020030,14.1477,14.4196,14.3075,18.3633,1.0,122.597
843031868,14.1443,14.4166,14.3448,18.3719,1.0,122.538
843043879,14.1412,14.413,14.5793,18.3547,1.0,122.483
843055955,14.1392,14.4114,14.7979,18.3633,1.0,122.449
843067642,14.1385,14.4101,14.245,18.349,1.0,122.437
843079661,14.1379,14.4095,14.357,18.3462,1.0,122.426
843092358,14.1367,14.408,14.2071,18.3404,1.0,122.405
843104107,14.135,14.4073,14.4069,18.3862,1.0,122.376
843117824,14.1326,14.4039,13.9022,18.3576,1.0,122.335
843131727,14.1285,14.4,13.928,18.3633,1.0,122.264
843143835,14.1226,14.3943,14.1758,18.3762,1.0,122.162
843155657,14.1161,14.3873,14.3569,18.3747,1.0,122.05
843167967,14.1094,14.3807,13.9665,18.3719,1.0,121.933
843179308,14.1018,14.3728,14.0686,18.3519,1.0,121.802
843192256,14.0934,14.3617,14.1419,18.2713,1.0,121.656
843203677,14.085,14.3538,14.5276,18.2885,1.0,121.512
843213612,14.0778,14.3459,14.4287,18.2656,1.0,121.388
843224606,14.0714,14.3395,14.1166,18.2656,1.0,121.278
843235791,14.0653,14.3335,14.3796,18.2828,1.0,121.173
843247937,14.0591,14.3272,13.9001,18.2885,1.0,121.066
843259698,14.0519,14.3194,13.8745,18.2542,1.0,120.942
843271949,14.0428,14.3095,13.6666,18.237,1.0,120.786
843284306,14.0322,14.2989,14.0909,18.2599,1.0,120.602
843295495,14.0205,14.2886,13.7143,18.3447,1.0,120.401
843308603,14.0074,14.2765,13.6817,18.3805,1.0,120.177
843319384,13.9929,14.2614,13.9533,18.369,1.0,119.929
843332258,13.9778,14.2453,13.8502,18.3462,1.0,119.67
843344524,13.9629,14.2305,14.3316,18.369,1.0,119.415
843356824,13.9493,14.2161,14.2566,18.3519,1.0,119.183
843369333,13.9371,14.2037,14.0164,18.3404,1.0,118.974
843381548,13.9257,14.1919,14.2059,18.3404,1.0,118.779
843393460,13.9153,14.1813,14.2312,18.3462,1.0,118.601
843406519,13.9058,14.171,14.0159,18.3404,1.0,118.44
843417611,13.8967,14.1622,13.9268,18.3633,1.0,118.285
843427539,13.8867,14.1528,13.4052,18.3633,1.0,118.115
843439714,13.8757,14.1414,14.2812,18.3576,1.0,117.927
843453425,13.865,14.1303,14.0419,18.3462,1.0,117.746
843468781,13.8547,14.1198,13.5637,18.3547,1.0,117.571
843481856,13.8437,14.1078,14.0414,18.3462,1.0,117.385
843493931,13.8329,14.097,14.0542,18.349,1.0,117.202
843508932,13.8229,14.0868,14.0161,18.3404,1.0,117.032
843519551,13.8141,14.0782,14.3867,18.3533,1.0,116.883
843533409,13.8074,14.072,14.4552,18.3976,1.0,116.769
843547644,13.8032,14.0672,14.3558,18.3747,1.0,116.698
843561366,13.8008,14.0647,14.1432,18.369,1.0,116.658
843574053,13.7996,14.0635,14.2809,18.3576,1.0,116.637
843586813,13.7994,14.0626,14.2679,18.3547,1.0,116.634
843598277,13.8003,14.0634,14.2305,18.3462,1.0,116.65
843609387,13.8018,14.0645,14.0154,18.3404,1.0,116.675
843621933,13.8033,14.067,14.13,18.3662,1.0,116.7
843634355,13.8049,14.068,14.1932,18.3376,1.0,116.727
843647042,13.8068,14.0704,14.1048,18.3605,1.0,116.76
843658245,13.809,14.0725,14.2306,18.3462,1.0,116.797
843669629,13.8117,14.0753,14.2433,18.349,1.0,116.842
843681515,13.8145,14.0779,13.9004,18.3576,1.0,116.889
843693389,13.8165,14.0798,13.9004,18.3576,1.0,116.924
843706837,13.8179,14.0811,14.2555,18.3519,1.0,116.947
843717620,13.8196,14.0834,14.3055,18.3633,1.0,116.977
843729230,13.8218,14.0855,13.8751,18.3519,1.0,117.013
843741561,13.8232,14.0873,13.9265,18.3633,1.0,117.037
843753512,13.824,14.0883,14.218,18.3862,1.0,117.05
843763536,13.8247,14.0883,14.035,18.3447,1.0,117.063
843776761,13.8256,14.0891,14.2052,18.3404,1.0,117.077
843787598,13.8265,14.0897,14.0407,18.3462,1.0,117.093
843799533,13.8277,14.091,14.2926,18.3605,1.0,117.113
843810775,13.8291,14.0916,14.0399,18.3462,1.0,117.137
843822482,13.8308,14.0928,14.304,18.3347,1.0,117.166
843833546,13.8331,14.0953,14.3292,18.3404,1.0,117.205
843847680,13.8352,14.0982,13.3765,18.3576,1.0,117.241
843860831,13.8358,14.0989,14.3295,18.369,1.0,117.251
843873852,13.836,14.099,14.0656,18.3519,1.0,117.254
843886907,13.8368,14.0995,14.4039,18.3576,1.0,117.268
843897634,13.8386,14.1015,14.3044,18.3633,1.0,117.298
843910220,13.8408,14.1035,13.8481,18.3462,1.0,117.335
843921551,13.8425,14.1058,14.2296,18.3462,1.0,117.365
843933972,13.8442,14.107,14.2043,18.3404,1.0,117.393
843947342,13.8458,14.1086,13.8222,18.3404,1.0,117.42
843959173,13.8466,14.1095,14.0907,18.3576,1.0,117.433
843970867,13.8467,14.1096,14.0144,18.3404,1.0,117.435
843983252,13.8462,14.1092,13.8482,18.3462,1.0,117.427
843995314,13.8446,14.1071,13.88,18.3533,1.0,117.4
844008184,13.8418,14.1041,13.7186,18.3462,1.0,117.352
844018998,13.8375,14.1004,13.7576,18.3547,1.0,117.279
844031542,13.8319,14.0947,13.874,18.3519,1.0,117.184
844043233,13.8255,14.0875,13.8217,18.3404,1.0,117.076
844055051,13.8182,14.0806,13.6138,18.3662,1.0,116.952
844068440,13.8098,14.0727,13.9251,18.3919,1.0,116.811
844080661,13.8012,14.0635,14.0017,18.3805,1.0,116.665
844091767,13.7927,14.0537,13.6919,18.3404,1.0,116.521
844103016,13.7837,14.0444,13.8474,18.3462,1.0,116.369
844114919,13.7746,14.0354,14.0137,18.3404,1.0,116.215
844128750,13.7661,14.0266,14.0521,18.349,1.0,116.072
844139974,13.7585,14.0189,14.0265,18.3433,1.0,115.945
844151541,13.7518,14.0118,14.0014,18.3376,1.0,115.831
844162673,13.7456,14.0066,13.9886,18.3776,1.0,115.727
844175481,13.74,14.0008,13.9629,18.3719,1.0,115.633
844188017,13.7346,13.9949,13.7962,18.3633,1.0,115.541
844199791,13.7287,13.9883,13.6917,18.3404,1.0,115.443
844211156,13.7221,13.9812,13.6917,18.3404,1.0,115.331
844223099,13.715,13.9746,14.0394,18.3462,1.0,115.212
844235823,13.7082,13.9678,13.8215,18.3404,1.0,115.098
844248283,13.7015,13.9606,13.7181,18.3462,1.0,114.986
844259547,13.6946,13.9539,13.9245,18.3633,1.0,114.87
844270934,13.6877,13.9467,13.6919,18.3404,1.0,114.754
844283341,13.6809,13.9406,14.0013,18.3805,1.0,114.639
844295089,13.6739,13.9319,13.4812,18.3376,1.0,114.523
844308209,13.6664,13.9248,13.7824,18.3605,1.0,114.397
844319558,13.6584,13.9163,13.6914,18.3404,1.0,114.263
844331552,13.6503,13.9077,13.8208,18.3404,1.0,114.127
844343580,13.6424,13.8999,13.8598,18.349,1.0,113.996
844354990,13.6354,13.8934,14.1147,18.3633,1.0,113.879
844368888,13.6295,13.8868,13.7175,18.3462,1.0,113.779
844380595,13.6238,13.8813,13.7562,18.3547,1.0,113.684
844392050,13.618,13.8751,13.7693,18.3576,1.0,113.587
844403570,13.6124,13.87,13.9751,18.3747,1.0,113.495
844415399,13.6076,13.8645,13.8468,18.3462,1.0,113.414
844428439,13.6031,13.8601,13.743,18.3519,1.0,113.34
844439111,13.5991,13.8558,14.064,18.3519,1.0,113.273
844451582,13.5961,13.8523,13.9878,18.3347,1.0,113.223
844463192,13.5943,13.8512,14.0576,18.3505,1.0,113.192
844474872,13.5934,13.8504,13.8852,18.3547,1.0,113.178
844488283,13.5927,13.8496,13.6002,18.3633,1.0,113.166
844499562,13.5922,13.8491,14.421,18.3619,1.0,113.158
844511851,13.5927,13.8493,13.6776,18.3805,1.0,113.167
844523536,13.5938,13.8509,14.0252,18.3862,1.0,113.184
844535917,13.5951,13.8515,13.9553,18.3705,1.0,113.206
844549241,13.5967,13.853,13.7557,18.3547,1.0,113.232
844560381,13.5979,13.8545,13.8143,18.3676,1.0,113.253
844572118,13.5987,13.8556,13.8398,18.3733,1.0,113.267
844584241,13.5997,13.8559,14.0382,18.3462,1.0,113.282
844596341,13.601,13.8575,13.8847,18.3547,1.0,113.304
844609747,13.6024,13.8585,13.8327,18.3719,1.0,113.329
844619911,13.6037,13.86,13.8327,18.3719,1.0,113.35
844632485,13.6052,13.8606,14.2013,18.3404,1.0,113.374
844644169,13.6076,13.8631,14.0372,18.3462,1.0,113.415
844656097,13.6109,13.8661,13.9736,18.3319,1.0,113.469
844669193,13.6145,13.8708,14.0378,18.3462,1.0,113.53
844680162,13.6186,13.875,14.0122,18.3404,1.0,113.598
844691855,13.6231,13.8794,14.0316,18.3447,1.0,113.672
844704255,13.6282,13.8853,14.3394,18.3719,1.0,113.759
844715917,13.6348,13.8919,14.2332,18.3905,1.0,113.868
844729244,13.6423,13.8991,13.9737,18.3747,1.0,113.994
844740909,13.6496,13.9063,13.8457,18.3462,1.0,114.116
844752730,13.656,13.9127,13.8072,18.3376,1.0,114.223
844765227,13.6615,13.9179,14.0118,18.3404,1.0,114.315
844776779,13.6668,13.9242,14.1135,18.3633,1.0,114.403
844792148,13.6717,13.9288,13.5725,18.3576,1.0,114.486
844803827,13.6753,13.9323,13.8456,18.3462,1.0,114.547
844816745,13.6777,13.9338,13.7935,18.3347,1.0,114.587
844828455,13.6788,13.9358,13.4731,18.379,1.0,114.604
844839964,13.6782,13.9353,13.8582,18.3776,1.0,114.595
844852099,13.6768,13.9341,13.8196,18.369,1.0,114.57
844864182,13.675,13.9324,13.871,18.3805,1.0,114.54
844875993,13.6733,13.9312,14.1453,18.3705,1.0,114.513
844888901,13.6724,13.9303,13.974,18.3747,1.0,114.497
844900603,13.6723,13.9295,14.2015,18.3404,1.0,114.496
844912372,13.6734,13.9303,14.1767,18.3347,1.0,114.514
844923864,13.6755,13.933,13.9994,18.3805,1.0,114.549
844936560,13.6779,13.9354,13.9866,18.3776,1.0,114.589
844949143,13.6803,13.9373,13.9729,18.3747,1.0,114.63
844959958,13.6827,13.9393,13.9089,18.3605,1.0,114.669
844971785,13.6848,13.9416,13.9729,18.3747,1.0,114.705
844981561,13.6867,13.9438,13.9732,18.3747,1.0,114.738
844991781,13.6886,13.9454,13.9222,18.3633,1.0,114.769
845001600,13.6904,13.9473,14.1129,18.3633,1.0,114.8
845011906,13.6928,13.9495,14.1759,18.3347,1.0,114.84
845023486,13.6962,13.9531,14.226,18.3462,1.0,114.896
845035418,13.7004,13.9576,14.1127,18.3633,1.0,114.967
845048753,13.705,13.9625,13.9601,18.3719,1.0,115.044
845059679,13.7098,13.9673,14.3631,18.3776,1.0,115.125
845069791,13.7155,13.9728,14.1381,18.369,1.0,115.22
845080693,13.7216,13.9785,14.0494,18.349,1.0,115.323
845091957,13.7276,13.9846,14.0304,18.3447,1.0,115.424
845104274,13.7335,13.9909,14.2511,18.3519,1.0,115.523
845115714,13.7397,13.9971,14.0683,18.3533,1.0,115.627
845129641,13.7458,14.0029,14.011,18.3404,1.0,115.73
845140759,13.7514,14.0091,14.0553,18.3505,1.0,115.825
845152813,13.7569,14.0151,14.207,18.3848,1.0,115.917
845164591,13.7625,14.0204,14.1122,18.3633,1.0,116.012
845176403,13.7681,14.0261,14.0233,18.3862,1.0,116.105
845189103,13.7731,14.0315,13.9984,18.3805,1.0,116.19
845200786,13.7774,14.0358,13.9217,18.3633,1.0,116.263
845211972,13.7808,14.0392,13.9475,18.369,1.0,116.32
845223803,13.7831,14.0416,13.8187,18.369,1.0,116.36
845237034,13.7843,14.0424,13.8956,18.3576,1.0,116.38
845248905,13.7845,14.0426,13.8054,18.3662,1.0,116.382
845260848,13.7835,14.0418,13.8706,18.3519,1.0,116.366
845272593,13.7817,14.0407,13.89,18.3848,1.0,116.335
845284883,13.7791,14.0371,13.7542,18.3547,1.0,116.291
845296113,13.7756,14.034,13.9474,18.369,1.0,116.233
845312430,13.7716,14.0295,13.7864,18.3619,1.0,116.166
845324126,13.7668,14.0253,13.6759,18.3805,1.0,116.085
845335833,13.7609,14.0194,13.7284,18.3919,1.0,115.985
845349712,13.754,14.0108,13.7471,18.3533,1.0,115.868
845361548,13.7461,14.0028,13.5576,18.3547,1.0,115.736
845373809,13.7371,13.9945,13.6104,18.3662,1.0,115.583
845385910,13.7271,13.9833,13.7927,18.3347,1.0,115.415
845398427,13.7168,13.9734,13.7668,18.3576,1.0,115.242
845410350,13.7065,13.9626,13.8182,18.3404,1.0,115.07
845421866,13.6968,13.9529,14.0616,18.3519,1.0,114.907
845433691,13.6881,13.9438,13.8442,18.3462,1.0,114.76
845446187,13.6802,13.9356,14.0105,18.3404,1.0,114.628
845457650,13.6731,13.9287,13.8573,18.349,1.0,114.508
845470293,13.666,13.9205,13.4648,18.3347,1.0,114.39
845481831,13.6578,13.9123,13.5181,18.3462,1.0,114.253
845493835,13.6485,13.9031,13.6882,18.3404,1.0,114.098
845506492,13.6389,13.8942,13.7606,18.3562,1.0,113.937
845517687,13.6296,13.8845,13.8573,18.349,1.0,113.782
845530884,13.6205,13.8752,13.4921,18.3404,1.0,113.63
845542529,13.6111,13.8658,13.7151,18.3462,1.0,113.473
845553798,13.6011,13.8553,13.3993,18.3633,1.0,113.307
845565794,13.5906,13.8444,13.7147,18.3462,1.0,113.131
845575709,13.5797,13.8338,13.452,18.3747,1.0,112.95
845590757,13.5684,13.8222,13.6361,18.3719,1.0,112.763
845602109,13.557,13.8103,13.5315,18.349,1.0,112.573
845614033,13.5456,13.7987,13.7082,18.3447,1.0,112.383
845626135,13.5343,13.7871,13.4857,18.339,1.0,112.197
845637791,13.523,13.7758,13.5383,18.3505,1.0,112.009
845650576,13.5117,13.7642,13.7276,18.349,1.0,111.822
845661618,13.5011,13.7527,13.7267,18.349,1.0,111.647
845674024,13.4912,13.7427,13.5438,18.3519,1.0,111.483
845685604,13.4816,13.7334,13.6095,18.3662,1.0,111.324
845697928,13.4721,13.7237,13.5045,18.3862,1.0,111.167
845711510,13.4623,13.714,13.3318,18.3776,1.0,111.005
845723575,13.4516,13.7019,13.2647,18.3347,1.0,110.829
845737513,13.4401,13.6907,13.5307,18.349,1.0,110.64
845750292,13.4286,13.6789,13.4913,18.3404,1.0,110.45
845762430,13.4175,13.6669,13.6746,18.3376,1.0,110.268
845773679,13.4074,13.657,13.7266,18.349,1.0,110.102
845786234,13.3984,13.6477,13.5436,18.3519,1.0,109.954
845797507,13.3899,13.6397,13.4776,18.3805,1.0,109.814
845810237,13.3812,13.6313,13.3319,18.3776,1.0,109.673
845821938,13.3726,13.6219,13.7143,18.3462,1.0,109.532
845833802,13.3645,13.6134,13.4781,18.3376,1.0,109.399
845846321,13.3569,13.6059,13.5308,18.349,1.0,109.275
845857541,13.3494,13.598,13.3053,18.3433,1.0,109.151
845871393,13.3414,13.5908,13.4252,18.369,1.0,109.021
845882744,13.3332,13.5817,13.3453,18.3519,1.0,108.887
845895393,13.3245,13.573,13.2383,18.3576,1.0,108.745
845906859,13.3153,13.5639,13.399,18.3633,1.0,108.594
845917868,13.3062,13.5548,13.6492,18.3747,1.0,108.446
845930736,13.2983,13.546,13.6618,18.3347,1.0,108.317
845941890,13.2917,13.5393,13.688,18.3404,1.0,108.211
845953923,13.2868,13.535,13.7921,18.3633,1.0,108.13
845966384,13.2833,13.5304,13.5699,18.3576,1.0,108.072
845979177,13.2806,13.528,13.5964,18.3633,1.0,108.03
845991221,13.2775,13.5238,12.7294,18.3376,1.0,107.978
846003429,13.2722,13.5185,13.1564,18.3404,1.0,107.893
846014707,13.2655,13.5124,13.53,18.3919,1.0,107.784
846024606,13.2592,13.5054,13.5957,18.3633,1.0,107.682
846034998,13.2539,13.4998,13.5561,18.3547,1.0,107.595
846047440,13.2492,13.4951,13.3977,18.3633,1.0,107.519
846059155,13.2449,13.491,13.5561,18.3547,1.0,107.45
846071010,13.2411,13.4869,13.484,18.339,1.0,107.388
846083273,13.238,13.4834,13.674,18.3376,1.0,107.337
846095468,13.236,13.4819,13.6681,18.3362,1.0,107.305
846106912,13.2345,13.4807,13.1834,18.3462,1.0,107.281
846119539,13.2324,13.4786,13.3047,18.3433,1.0,107.247
846130840,13.2296,13.4761,13.3983,18.3633,1.0,107.201
846144321,13.2266,13.4734,13.4513,18.3747,1.0,107.153
846155876,13.224,13.4705,13.6486,18.3747,1.0,107.11
846167692,13.2219,13.4684,13.3445,18.3805,1.0,107.077
846179394,13.2198,13.4659,13.3445,18.3805,1.0,107.043
846190862,13.2174,13.4633,13.451,18.3747,1.0,107.004
846202988,13.2149,13.4612,13.358,18.3833,1.0,106.963
846215245,13.2125,13.4588,13.504,18.3862,1.0,106.924
846227203,13.2097,13.4548,13.0199,18.3547,1.0,106.878
846238899,13.2059,13.4517,13.3043,18.3719,1.0,106.817
846251624,13.2017,13.4472,13.6218,18.369,1.0,106.75
846263156,13.1984,13.4434,13.5498,18.3533,1.0,106.697
846275403,13.1961,13.4408,13.5428,18.3519,1.0,106.659
846286872,13.1938,13.4384,12.9234,18.3347,1.0,106.621
846299970,13.1908,13.4352,13.6869,18.3404,1.0,106.574
846312190,13.1883,13.4331,13.5694,18.3576,1.0,106.533
846323834,13.1875,13.4325,13.9197,18.3633,1.0,106.519
846335892,13.1887,13.4334,13.8166,18.3404,1.0,106.539
846347551,13.1913,13.4373,13.3444,18.3805,1.0,106.582
846359810,13.1946,13.4401,13.8427,18.3747,1.0,106.634
846370970,13.1991,13.445,13.9707,18.3747,1.0,106.708
846383465,13.2056,13.4502,13.8099,18.339,1.0,106.813
846395363,13.2135,13.4582,13.7062,18.3447,1.0,106.941
846407209,13.2221,13.4671,13.7645,18.3576,1.0,107.08
846419100,13.2316,13.477,13.919,18.3633,1.0,107.234
846431059,13.2418,13.4874,13.5559,18.3547,1.0,107.399
846444320,13.2519,13.4973,13.6736,18.3376,1.0,107.564
846455839,13.2614,13.5081,13.3375,18.379,1.0,107.717
846468120,13.2695,13.5159,13.3707,18.3576,1.0,107.849
846479830,13.2764,13.523,13.6995,18.3862,1.0,107.961
846491200,13.2832,13.5294,13.8029,18.3662,1.0,108.072
846503935,13.2905,13.5368,13.6342,18.3719,1.0,108.19
846515596,13.2978,13.5443,13.6732,18.3805,1.0,108.309
846527831,13.3049,13.5513,13.6147,18.3676,1.0,108.424
846538934,13.3116,13.5584,13.5955,18.3633,1.0,108.535
846552004,13.3182,13.5647,13.816,18.3404,1.0,108.643
846563438,13.3253,13.573,13.8676,18.3805,1.0,108.758
846573619,13.333,13.5804,13.7907,18.3633,1.0,108.884
846584631,13.3413,13.5884,13.8416,18.3747,1.0,109.019
846597405,13.35,13.5969,13.8414,18.3462,1.0,109.161
846609524,13.359,13.606,13.7578,18.3562,1.0,109.308
846621385,13.368,13.6152,13.7578,18.3562,1.0,109.455
846632744,13.3767,13.6241,13.6861,18.3404,1.0,109.598
846642781,13.385,13.6324,13.6601,18.3347,1.0,109.734
846656729,13.3929,13.6413,13.9059,18.3605,1.0,109.864
846670332,13.4008,13.6494,13.6606,18.3776,1.0,109.993
846681551,13.4085,13.6575,13.9124,18.3905,1.0,110.121
846693385,13.4163,13.6639,13.6726,18.3376,1.0,110.248
846704802,13.4236,13.6715,13.7376,18.3519,1.0,110.369
846717893,13.43,13.6782,13.3165,18.3462,1.0,110.473
846730215,13.4345,13.683,13.4229,18.369,1.0,110.547
846741004,13.4371,13.6853,13.5024,18.3433,1.0,110.591
846752813,13.4382,13.6863,13.2895,18.3404,1.0,110.608
846764912,13.4375,13.6861,13.4363,18.3719,1.0,110.597
846777719,13.4346,13.6828,12.8119,18.3547,1.0,110.549
846789759,13.4287,13.6775,13.1139,18.3747,1.0,110.452
846801742,13.4203,13.6685,13.2896,18.369,1.0,110.314
846812638,13.4108,13.6581,13.489,18.3404,1.0,110.158
846825219,13.4012,13.6491,13.5421,18.3519,1.0,110.0
846836777,13.3918,13.639,13.4628,18.3347,1.0,109.846
846850745,13.3822,13.6293,13.2363,18.329,1.0,109.689
846865700,13.3723,13.6198,13.5687,18.3576,1.0,109.526
846876836,13.3625,13.6096,13.4762,18.3376,1.0,109.366
846890376,13.3531,13.6007,13.4501,18.3747,1.0,109.213
846900724,13.3439,13.5907,13.3965,18.3633,1.0,109.061
846913476,13.3342,13.5812,13.1138,18.3747,1.0,108.903
846924601,13.3237,13.5704,13.3493,18.3819,1.0,108.732
846937562,13.3126,13.5586,13.1136,18.3747,1.0,108.55
846949797,13.3001,13.5454,12.8115,18.3547,1.0,108.347
846961833,13.2858,13.5336,13.075,18.4639,1.0,108.114
846973685,13.2703,13.5177,13.1157,18.4725,1.0,107.862
846985507,13.254,13.5009,12.9929,18.4467,1.0,107.598
846997258,13.2367,13.4836,12.855,18.461,1.0,107.317
847010037,13.2181,13.4647,12.8552,18.461,1.0,107.015
847021545,13.1987,13.4452,13.3052,18.4696,1.0,106.701
847033055,13.1798,13.4259,13.1364,18.4767,1.0,106.395
847045740,13.1614,13.407,13.1156,18.4725,1.0,106.098
847057008,13.1432,13.386,13.0324,18.3576,1.0,105.805
847070720,13.1251,13.3679,13.0666,18.3647,1.0,105.515
847082562,13.107,13.3496,12.8738,18.3676,1.0,105.224
847094489,13.0888,13.33,13.1275,18.3347,1.0,104.932
847104829,13.0709,13.3121,13.0187,18.3547,1.0,104.644
847117195,13.0534,13.2948,13.073,18.3662,1.0,104.365
847129846,13.0362,13.2775,12.9082,18.3747,1.0,104.09
847141295,13.0195,13.2592,13.2082,18.3519,1.0,103.823
847152610,13.0037,13.2431,13.181,18.3462,1.0,103.571
847162591,12.9891,13.228,13.1543,18.3404,1.0,103.339
847174414,12.9757,13.2146,13.181,18.3462,1.0,103.126
847186336,12.9629,13.2016,12.7624,18.3447,1.0,102.922
847198144,12.9501,13.1883,13.127,18.3347,1.0,102.719
847211642,12.9375,13.1754,12.9352,18.3376,1.0,102.52
847222221,12.925,13.1634,12.8243,18.3862,1.0,102.322
847234464,12.9123,13.1499,12.88,18.369,1.0,102.12
847246210,12.8993,13.1369,12.9073,18.3747,1.0,101.916
847258444,12.8862,13.123,12.7337,18.339,1.0,101.708
847271390,12.8726,13.1091,12.7411,18.3404,1.0,101.494
847282731,12.8584,13.0949,12.7411,18.3404,1.0,101.27
847295893,12.8442,13.0806,13.0177,18.3547,1.0,101.046
847311764,12.8307,13.0671,13.0585,18.3633,1.0,100.835
847323283,12.8185,13.0543,13.0583,18.3633,1.0,100.643
847335527,12.8078,13.0443,13.194,18.3919,1.0,100.474
847346847,12.798,13.0331,12.6494,18.3505,1.0,100.32
847359014,12.7881,13.0232,12.838,18.3605,1.0,100.166
847371852,12.7783,13.0135,13.0445,18.3605,1.0,100.012
847383538,12.7689,13.0039,12.6987,18.3605,1.0,99.8654
847394788,12.76,12.9954,13.194,18.3919,1.0,99.7257
847406454,12.7518,12.9864,12.7966,18.3519,1.0,99.5983
847418236,12.7445,12.9782,13.1398,18.3376,1.0,99.4835
847431993,12.7377,12.9716,12.7053,18.3619,1.0,99.3777
847443875,12.7305,12.9647,12.5008,18.3633,1.0,99.2657
847454744,12.7221,12.9559,12.6704,18.3547,1.0,99.1349
847466376,12.7127,12.946,12.5575,18.3319,1.0,98.9883
847478164,12.7029,12.9359,12.9487,18.3404,1.0,98.8352
847494645,12.6936,12.9263,12.9759,18.3462,1.0,98.6912
847505648,12.6851,12.9175,12.5997,18.3404,1.0,98.5577
847518552,12.6757,12.9086,12.2557,18.3576,1.0,98.4127
847530517,12.6649,12.8972,12.6565,18.3519,1.0,98.2447
847542604,12.6533,12.8858,12.5572,18.3747,1.0,98.0642
847554230,12.6407,12.8729,12.1829,18.3719,1.0,97.8698
847566458,12.6263,12.8578,12.1534,18.3376,1.0,97.6469
847578207,12.6102,12.842,12.4932,18.3619,1.0,97.3976
847591429,12.5936,12.8249,12.6844,18.3576,1.0,97.1425
847602533,12.5777,12.8085,12.5997,18.3404,1.0,96.8963
847613573,12.5627,12.7929,12.921,18.3347,1.0,96.6663
847626473,12.5492,12.7797,12.6841,18.3576,1.0,96.4587
847638101,12.5366,12.7665,12.4145,18.3462,1.0,96.2638
847652045,12.5236,12.7529,12.3856,18.3404,1.0,96.0652
847663700,12.5095,12.7395,11.9464,18.369,1.0,95.8493
847675189,12.4943,12.724,12.7125,18.3633,1.0,95.6165
847686355,12.4795,12.7095,12.6422,18.3919,1.0,95.3898
847698687,12.4655,12.6944,12.3136,18.369,1.0,95.1755
847711362,12.4514,12.6799,12.4147,18.3462,1.0,94.961
847722613,12.4374,12.6654,12.4856,18.3605,1.0,94.7464
847734402,12.4235,12.6511,12.3275,18.3719,1.0,94.5346
847747043,12.4094,12.6366,12.2551,18.3576,1.0,94.3202
847758821,12.3948,12.6234,12.2991,18.3948,1.0,94.0995
847771984,12.3802,12.6081,12.4146,18.389,1.0,93.8768
847784319,12.3663,12.5932,12.8103,18.3547,1.0,93.6668
847795436,12.3543,12.5813,12.7125,18.3633,1.0,93.4858
847807382,12.3442,12.5707,12.5854,18.3376,1.0,93.333
847819659,12.3354,12.5618,12.5928,18.339,1.0,93.1996
847832490,12.3278,12.5553,12.7139,18.4324,1.0,93.0845
847843638,12.3216,12.5494,12.6716,18.4524,1.0,92.9905
847855423,12.3163,12.544,12.4162,18.4439,1.0,92.9116
847867702,12.3108,12.5381,12.0225,18.4381,1.0,92.8279
847879934,12.3032,12.5305,11.6615,18.4553,1.0,92.7133
847892443,12.2934,12.5203,12.4589,18.4524,1.0,92.5654
847904184,12.2831,12.5101,12.4161,18.4439,1.0,92.4114
847915671,12.2735,12.4999,12.3872,18.4381,1.0,92.2657
847925558,12.2642,12.4904,12.3872,18.4381,1.0,92.1265
847935858,12.2554,12.4816,12.4731,18.4553,1.0,91.9949
847947952,12.247,12.4732,12.14,18.461,1.0,91.8677
847959799,12.2381,12.4638,12.228,18.4496,1.0,91.7354
847973214,12.2292,12.455,12.4942,18.4596,1.0,91.6015
847984826,12.2209,12.4476,12.3874,18.481,1.0,91.4769
847995793,12.2129,12.4392,12.1404,18.461,1.0,91.3575
848007964,12.2039,12.4294,11.6463,18.4524,1.0,91.2222
848019444,12.1934,12.4187,12.4592,18.4524,1.0,91.0655
848032739,12.1831,12.4084,12.4164,18.4439,1.0,90.9114
848044009,12.1739,12.3984,12.4659,18.4539,1.0,90.7754
848055714,12.1662,12.3899,12.5727,18.4324,1.0,90.6596
848068091,12.1598,12.3836,12.3868,18.4381,1.0,90.5642
848079817,12.1542,12.378,12.3438,18.4296,1.0,90.4815
848092801,12.1493,12.3734,12.4872,18.4582,1.0,90.4082
848104602,12.145,12.3693,12.3146,18.4667,1.0,90.345
