timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
421878332,11.644,11.1071,8.2584,7.99137,192.707,0.741634,1.04615,3,1,0
422178293,11.5702,11.1188,8.3328,8.00121,193.374,0.7465,1.04524,3,1,0
422479909,11.6276,11.1409,8.4444,8.0601,194.057,0.756457,1.04338,3,1,0
422779931,11.7014,11.201,8.5064,8.1365,194.743,0.784671,1.03817,3,1,0
423081503,11.5128,11.2537,8.1096,8.18031,195.434,0.809421,1.03363,3,1,0
423383123,10.783,11.2712,7.502,8.19926,196.126,0.817504,1.03216,3,1,0
423683123,11.3242,11.2208,8.2336,8.14355,196.797,0.793285,1.03658,3,1,0
423984745,11.7588,11.2447,8.5064,8.1653,197.483,0.804533,1.03452,3,1,0
424284707,10.6026,11.2502,7.6012,8.16697,198.164,0.80705,1.03406,3,1,0
424585629,11.2832,11.3043,7.8864,8.20359,198.855,0.832721,1.0294,3,1,0
424885559,11.1848,11.3228,7.8368,8.23275,199.545,0.841443,1.02782,3,1,0
425186343,10.6272,11.3298,7.7748,8.21005,200.229,0.844705,1.02724,3,1,0
425486331,11.767,11.3653,8.494,8.21076,200.913,0.861556,1.02421,3,1,0
425787988,11.5538,11.3444,8.246,8.19132,201.596,0.851574,1.026,3,1,0
426087893,11.111,11.3564,7.936,8.17743,202.276,0.857244,1.02498,3,1,0
426389538,11.1192,11.3782,7.9856,8.19348,202.964,0.867596,1.02313,3,1,0
426701527,11.808,11.4106,8.6552,8.21639,203.681,0.882987,1.02039,3,1,0
426991108,11.4308,11.3764,8.4816,8.17664,204.333,0.866719,1.02329,3,1,0
427291937,11.8326,11.3693,8.6056,8.18521,205.017,0.863345,1.02389,3,1,0
427603911,11.357,11.3705,8.1468,8.20431,205.73,0.863919,1.02379,3,1,0
427903907,11.1356,11.3934,8.0476,8.21131,206.414,0.874831,1.02184,3,1,0
428205518,11.2422,11.4103,8.2336,8.22139,207.103,0.88284,1.02041,3,1,0
428507206,11.6276,11.4488,8.0352,8.25776,207.801,0.901192,1.01716,3,1,0
428807116,11.152,11.4324,7.8492,8.20342,208.477,0.893406,1.01854,3,1,0
429108714,11.1192,11.4144,7.8864,8.16794,209.157,0.884814,1.02006,3,1,0
429408735,11.1028,11.4179,7.8492,8.15535,209.835,0.88646,1.01977,3,1,0
429709485,11.0946,11.4267,7.8368,8.17585,210.52,0.890649,1.01902,3,1,0
430009567,11.07,11.4302,7.7748,8.15116,211.197,0.892341,1.01872,3,1,0
430311118,10.209,11.397,7.2788,8.1106,211.873,0.876536,1.02153,3,1,0
430611434,11.5538,11.4373,8.2708,8.20084,212.569,0.895679,1.01813,3,1,0
430912717,11.7424,11.425,8.804,8.20256,213.254,0.889869,1.01916,3,1,0
431214414,11.8408,11.3889,8.7296,8.14061,213.928,0.872692,1.02222,3,1,0
431514335,11.5784,11.3398,8.246,8.06189,214.589,0.849266,1.02641,3,1,0
431816139,11.5292,11.3812,8.4816,8.14361,215.282,0.869003,1.02288,3,1,0
432115891,11.6604,11.3953,8.06,8.16797,215.966,0.875702,1.02168,3,1,0
432417646,11.6358,11.3592,8.184,8.08641,216.634,0.8585,1.02476,3,1,0
432717480,11.7178,11.3369,8.5312,7.98823,217.286,0.847896,1.02666,3,1,0
433019564,11.6194,11.2572,8.1344,7.84247,217.926,0.809984,1.03353,3,1,0
433320718,11.644,11.1992,7.9608,7.73577,218.559,0.782318,1.0386,3,1,0
433620742,11.6112,11.2332,7.8864,7.78775,219.218,0.798543,1.03562,3,1,0
433922464,11.3324,11.2361,8.1096,7.86173,219.886,0.799893,1.03537,3,1,0
434222340,10.701,11.1978,7.626,7.83252,220.535,0.781635,1.03873,3,1,0
434523998,11.849,11.2494,7.9856,7.86987,221.197,0.806209,1.03422,3,1,0
434824773,11.7096,11.3178,7.936,7.9132,221.864,0.838824,1.0283,3,1,0
435125631,11.3816,11.3457,7.7872,7.9095,222.524,0.852098,1.02591,3,1,0
435427342,10.3812,11.3237,7.2788,7.82265,223.169,0.841584,1.0278,3,1,0
435727174,11.0044,11.2836,7.7872,7.84201,223.824,0.822508,1.03125,3,1,0
436027963,11.2504,11.2497,8.0848,7.81578,224.473,0.806331,1.0342,3,1,0
436327917,10.7092,11.2653,7.1424,7.79199,225.12,0.813803,1.03283,3,1,0
436629522,10.6682,11.2682,7.4276,7.77164,225.768,0.815149,1.03259,3,1,0
436941493,11.5784,11.2604,7.7872,7.71148,226.429,0.811433,1.03327,3,1,0
437243122,9.8154,11.1903,6.7084,7.59886,227.053,0.778078,1.03938,3,1,0
437543125,11.1848,11.1636,7.502,7.63274,227.693,0.765364,1.04173,3,1,0
437844695,10.5698,11.213,7.254,7.7865,228.364,0.78888,1.03739,3,1,0
438145520,10.3402,11.2148,7.0928,7.86299,229.031,0.789727,1.03724,3,1,0
438445504,10.537,11.2303,7.254,7.85973,229.687,0.797176,1.03587,3,1,0
438745507,11.48,11.2484,8.5932,7.98839,230.368,0.806371,1.03419,3,1,0
439059137,11.5784,11.1696,10.0688,8.33988,231.135,0.770722,1.04074,3,1,0
439359127,11.5784,11.0813,9.6472,8.67331,231.899,0.730894,1.04816,3,1,0
439659963,11.5292,11.0845,9.6348,8.94917,232.682,0.734154,1.04755,3,1,0
439959931,11.5538,11.103,9.5604,9.11808,233.464,0.744329,1.04564,3,1,0
440261592,11.7178,11.1473,9.9572,9.22303,234.251,0.766451,1.04153,3,1,0
440561517,11.7588,11.1694,9.6472,9.29985,235.036,0.777791,1.03943,3,1,0
440863151,10.0368,11.1887,8.432,9.30239,235.818,0.787611,1.03763,3,1,0
442066401,10.7994,11.1308,8.7172,9.24363,238.898,0.761427,1.04246,3,1,0
442367904,11.2176,11.1287,9.1016,9.23129,239.668,0.760622,1.04261,3,1,0
442667899,10.3648,11.1399,8.7668,9.26065,240.444,0.766062,1.0416,3,1,0
442969526,10.5616,11.1616,8.8908,9.27464,241.225,0.776473,1.03968,3,1,0
443271125,11.6604,11.1813,9.4116,9.28724,242.004,0.785961,1.03793,3,1,0
443571113,10.66,11.1465,8.7172,9.25658,242.772,0.769483,1.04097,3,1,0
443872781,11.4882,11.1575,9.4736,9.25393,243.545,0.774753,1.03999,3,1,0
444172746,11.5784,11.1244,9.9076,9.27319,244.319,0.759064,1.0429,3,1,0
444474406,11.5456,11.0973,9.8456,9.248,245.092,0.746164,1.0453,3,1,0
444774310,11.4964,11.066,9.5728,9.19885,245.853,0.731267,1.04809,3,1,0
445075923,11.5046,11.0717,9.6348,9.22795,246.629,0.734028,1.04757,3,1,0
445376783,11.6768,11.115,9.548,9.26724,247.407,0.754664,1.04372,3,1,0
445677493,11.5456,11.1601,9.7712,9.2765,248.184,0.776151,1.03974,3,1,0
445979109,11.6358,11.1782,9.8208,9.30396,248.966,0.784786,1.03815,3,1,0
446279141,11.7424,11.1421,9.6596,9.26642,249.733,0.76757,1.04132,3,1,0
446580693,11.562,11.1643,9.3,9.26779,250.509,0.778173,1.03936,3,1,0
446892870,11.5866,11.1829,9.424,9.31567,251.323,0.78705,1.03773,3,1,0
447182374,11.0044,11.2394,9.0024,9.3573,252.081,0.813935,1.03281,3,1,0
447494339,11.521,11.2046,9.424,9.27916,252.876,0.79735,1.03584,3,1,0
447796297,11.4882,11.2236,9.3496,9.25989,253.651,0.806458,1.03417,3,1,0
448085507,10.2008,11.2245,8.3824,9.24696,254.394,0.806838,1.0341,3,1,0
448397515,11.5948,11.211,10.0192,9.2725,255.2,0.800409,1.03528,3,1,0
448699258,11.6194,11.2612,9.5356,9.33638,255.99,0.824302,1.03092,3,1,0
448999174,11.562,11.3061,9.3744,9.36045,256.774,0.845702,1.02706,3,1,0
449300772,11.5538,11.2803,9.7216,9.31973,257.546,0.833392,1.02928,3,1,0
449600698,11.6112,11.3008,9.362,9.32267,258.323,0.843188,1.02751,3,1,0
449902377,11.5866,11.3168,9.486,9.35113,259.109,0.850814,1.02614,3,1,0
450202402,10.5616,11.3055,8.8412,9.32391,259.881,0.845429,1.02711,3,1,0
450503993,11.726,11.3168,9.8208,9.32671,260.664,0.850821,1.02614,3,1,0
450805511,10.7584,11.3219,9.1512,9.35563,261.451,0.853245,1.0257,3,1,0
451105542,10.5698,11.3165,8.556,9.31727,262.223,0.850661,1.02616,3,1,0
451407206,11.5784,11.3215,9.5852,9.35977,263.012,0.853043,1.02574,3,1,0
451707126,11.439,11.3669,9.4364,9.43767,263.807,0.87467,1.02187,3,1,0
452008718,10.6026,11.3706,8.8908,9.47382,264.607,0.876422,1.02155,3,1,0
452308772,11.152,11.3536,9.0768,9.43254,265.389,0.868316,1.023,3,1,0
452621857,10.5616,11.3622,8.6428,9.41128,266.205,0.872432,1.02226,3,1,0
452921539,11.3816,11.3669,9.548,9.42651,266.99,0.874671,1.02187,3,1,0
453223176,11.111,11.3211,9.5728,9.34627,267.762,0.852884,1.02576,3,1,0
453523118,10.0368,11.2736,8.4816,9.30869,268.535,0.830249,1.02985,3,1,0
453824707,10.0122,11.2268,8.2584,9.23538,269.299,0.807979,1.0339,3,1,0
454124691,10.6026,11.2393,8.928,9.29722,270.083,0.813918,1.03281,3,1,0
454426284,10.4632,11.2198,9.0024,9.30232,270.864,0.804679,1.0345,3,1,0
454726313,11.0618,11.2228,9.1388,9.28995,271.638,0.806055,1.03425,3,1,0
455027988,11.7424,11.2432,9.7216,9.37153,272.434,0.815806,1.03247,3,1,0
455329643,10.988,11.2477,9.0272,9.39555,273.224,0.817903,1.03209,3,1,0
455629563,10.7912,11.2777,8.9776,9.39682,274.008,0.832158,1.0295,3,1,0
455931116,10.2582,11.2491,8.6924,9.30334,274.777,0.818547,1.03197,3,1,0
456231324,10.5616,11.149,8.4568,9.11169,275.514,0.770928,1.0407,3,1,0
456531987,11.6194,11.1003,9.3124,9.09017,276.268,0.747723,1.04501,3,1,0
456831912,11.4964,11.1341,9.3496,9.14967,277.038,0.763822,1.04202,3,1,0
457133570,11.726,11.1672,9.92,9.19796,277.815,0.779546,1.03911,3,1,0
457433507,11.5538,11.1714,9.7464,9.22287,278.583,0.781591,1.03873,3,1,0
457735159,11.5948,11.1882,9.8704,9.33048,279.379,0.789586,1.03726,3,1,0
458035244,11.6112,11.1791,9.9572,9.35981,280.162,0.785238,1.03806,3,1,0
458336693,11.5456,11.1847,9.7092,9.36304,280.947,0.787914,1.03757,3,1,0
458636701,11.4554,11.1978,9.6224,9.42214,281.739,0.794128,1.03643,3,1,0
458938315,11.562,11.2005,9.7092,9.40465,282.525,0.795397,1.0362,3,1,0
459250324,11.7424,11.2061,9.6472,9.39277,283.338,0.798068,1.03571,3,1,0
459551904,11.4554,11.2027,9.2876,9.35588,284.116,0.79645,1.036,3,1,0
459852000,11.5702,11.2213,9.5232,9.32874,284.89,0.805267,1.03439,3,1,0
460153507,11.5128,11.22,9.3992,9.2569,285.656,0.804625,1.03451,3,1,0
460455192,11.7096,11.1723,9.3992,9.15028,286.407,0.781929,1.03867,3,1,0
460755138,11.7096,11.128,9.8952,9.10804,287.16,0.760873,1.04256,3,1,0
461056732,11.4882,11.1556,9.7464,9.16806,287.934,0.774006,1.04013,3,1,0
461356700,11.6604,11.1489,9.672,9.15902,288.695,0.770826,1.04072,3,1,0
461657496,11.4882,11.122,9.3744,9.09484,289.447,0.757993,1.0431,3,1,0
461957494,11.4554,11.1207,9.548,9.1012,290.205,0.757387,1.04321,3,1,0
462257615,11.5866,11.1361,9.548,9.20614,290.985,0.7647,1.04185,3,1,0
462559326,11.48,11.0723,9.5356,9.0774,291.729,0.734343,1.04751,3,1,0
462859922,11.7834,11.0358,9.6844,9.09464,292.49,0.716982,1.05077,3,1,0
463160699,11.5702,11.0977,9.362,9.19847,293.271,0.746453,1.04525,3,1,0
463462363,10.8404,11.1033,9.0396,9.18941,294.04,0.749128,1.04475,3,1,0
463762477,10.8076,11.1065,8.9404,9.1941,294.807,0.750664,1.04446,3,1,0
464064816,10.5124,11.094,8.4692,9.14398,295.569,0.744715,1.04557,3,1,0
464364004,11.521,11.1532,9.5232,9.25467,296.352,0.772925,1.04033,3,1,0
464665507,11.5128,11.1902,9.6348,9.32743,297.141,0.790503,1.03709,3,1,0
464965574,11.0536,11.2406,9.176,9.37101,297.928,0.814525,1.0327,3,1,0
465267095,10.168,11.1731,8.6428,9.26503,298.692,0.78237,1.03859,3,1,0
465579136,11.644,11.1192,9.8456,9.21739,299.484,0.756688,1.04334,3,1,0
465879893,11.5128,11.1229,9.4364,9.25874,300.262,0.758474,1.04301,3,1,0
466179896,11.644,11.1192,9.5728,9.2646,301.035,0.756704,1.04334,3,1,0
466481504,11.4226,11.1597,9.2132,9.24474,301.809,0.775963,1.03977,3,1,0
466781493,11.5374,11.1543,9.4488,9.20384,302.57,0.773397,1.04025,3,1,0
467083125,11.2832,11.1301,9.2256,9.23202,303.347,0.76189,1.04238,3,1,0
467383156,10.045,11.1079,8.184,9.1748,304.104,0.751307,1.04434,3,1,0
467683942,10.66,11.1096,8.9032,9.17576,304.87,0.752097,1.0442,3,1,0
467983907,11.0864,11.1522,9.1884,9.24233,305.649,0.77243,1.04042,3,1,0
468285635,10.5288,11.1813,8.6428,9.24854,306.425,0.786284,1.03787,3,1,0
468585508,10.6354,11.2065,8.9652,9.23124,307.191,0.798258,1.03567,3,1,0
468887395,10.5616,11.2073,8.742,9.24347,307.968,0.798625,1.03561,3,1,0
469187136,11.0946,11.1996,9.0396,9.21138,308.732,0.794945,1.03628,3,1,0
469487949,11.2012,11.1835,9.4364,9.23188,309.505,0.787319,1.03768,3,1,0
469787899,11.5046,11.1883,9.3744,9.22639,310.274,0.789591,1.03726,3,1,0
470087922,9.9794,11.1706,8.2832,9.20056,311.039,0.78117,1.03881,3,1,0
470401495,11.6768,11.2018,9.6472,9.31593,311.866,0.796046,1.03608,3,1,0
470702339,11.1192,11.188,8.9528,9.26951,312.637,0.789472,1.03728,3,1,0
471002378,10.2008,11.1654,8.0972,9.22871,313.402,0.778747,1.03926,3,1,0
471302385,10.9306,11.1245,9.1512,9.17948,314.16,0.759254,1.04286,3,1,0
471603916,11.48,11.1905,9.5108,9.30257,314.955,0.790711,1.03706,3,1,0
471903955,11.0618,11.2165,9.0024,9.31134,315.733,0.803074,1.03479,3,1,0
472205507,11.4718,11.2431,9.2256,9.35412,316.522,0.81574,1.03248,3,1,0
472505557,11.5456,11.2482,9.4116,9.30945,317.292,0.818162,1.03204,3,1,0
472807293,11.3816,11.2622,9.4736,9.34965,318.079,0.824862,1.03082,3,1,0
473107088,11.1192,11.2277,8.9032,9.26054,318.84,0.808387,1.03382,3,1,0
473408693,11.4964,11.25,9.7712,9.29375,319.622,0.818985,1.03189,3,1,0
473710300,10.7256,11.2638,8.8536,9.35044,320.413,0.825508,1.03071,3,1,0
474010370,10.578,11.238,8.9404,9.32533,321.188,0.81323,1.03294,3,1,0
474311949,11.5292,11.2108,9.5976,9.3437,321.973,0.800316,1.0353,3,1,0
474611942,11.4308,11.2124,9.3744,9.32198,322.747,0.801079,1.03516,3,1,0
474913526,11.4144,11.2336,9.7216,9.36888,323.536,0.811152,1.03332,3,1,0
475213543,11.521,11.2463,9.9324,9.40788,324.325,0.817226,1.03221,3,1,0
475514308,11.4554,11.2243,9.5976,9.3468,325.1,0.80677,1.03412,3,1,0
475814353,11.6768,11.2196,9.672,9.31905,325.875,0.80451,1.03453,3,1,0
476114345,11.4144,11.2132,9.238,9.29392,326.647,0.801454,1.03509,3,1,0
476415907,11.5128,11.2342,9.4984,9.34889,327.438,0.811479,1.03326,3,1,0
476717508,11.4636,11.2642,9.3248,9.41017,328.234,0.825734,1.03067,3,1,0
477017526,11.48,11.2646,9.6224,9.40539,329.016,0.82592,1.03063,3,1,0
477319091,11.4472,11.2956,9.5728,9.45895,329.815,0.840695,1.02796,3,1,0
477619171,11.48,11.2981,9.796,9.47989,330.606,0.841908,1.02774,3,1,0
477920885,11.5292,11.2733,9.7836,9.41601,331.386,0.830094,1.02987,3,1,0
478220764,11.4472,11.2822,9.5976,9.43852,332.176,0.834339,1.02911,3,1,0
478522385,11.0372,11.2489,8.9528,9.37048,332.953,0.818469,1.03198,3,1,0
478822481,10.5616,11.2233,8.6924,9.34157,333.729,0.806298,1.0342,3,1,0
479123910,10.332,11.1853,8.618,9.28818,334.501,0.788203,1.03752,3,1,0
479424006,11.234,11.2141,9.7092,9.36287,335.29,0.801906,1.035,3,1,0
479725508,10.496,11.2167,8.7544,9.37371,336.077,0.803123,1.03478,3,1,0
480025511,10.742,11.2348,8.9528,9.41192,336.868,0.811729,1.03321,3,1,0
480327118,11.029,11.2181,9.362,9.3969,337.656,0.803817,1.03466,3,1,0
480639150,11.357,11.1902,9.548,9.37519,338.466,0.790507,1.03709,3,1,0
480940706,11.5948,11.2049,9.7464,9.39998,339.256,0.797503,1.03581,3,1,0
481240880,11.4144,11.2094,9.6472,9.38942,340.036,0.79967,1.03541,3,1,0
481542419,10.4878,11.2237,8.6304,9.40637,340.828,0.806441,1.03418,3,1,0
481842324,11.0208,11.2004,9.2504,9.36193,341.603,0.795383,1.0362,3,1,0
482143907,10.9962,11.2446,9.2132,9.43513,342.402,0.816407,1.03236,3,1,0
482445528,11.4554,11.2831,9.4364,9.49825,343.205,0.834711,1.02904,3,1,0
482745552,11.0044,11.2931,9.176,9.49486,343.997,0.839485,1.02818,3,1,0
483046278,11.0864,11.288,9.2504,9.47426,344.786,0.837033,1.02862,3,1,0
483346327,11.3898,11.2661,9.6968,9.4593,345.571,0.826615,1.03051,3,1,0
483646280,11.3734,11.2323,9.6968,9.40883,346.348,0.810521,1.03343,3,1,0
483947893,11.0618,11.2053,9.4116,9.38828,347.132,0.797693,1.03578,3,1,0
484247895,11.2422,11.1953,9.4116,9.37161,347.911,0.792947,1.03665,3,1,0
484549530,10.4632,11.2096,8.866,9.47481,348.719,0.79974,1.0354,3,1,0
484849477,10.2172,11.1808,8.6428,9.46471,349.507,0.786044,1.03791,3,1,0
485151104,10.7584,11.1216,13.268,10.1589,350.425,0.759987,1.04273,3,1,0
485451159,10.2992,11.058,12.4496,11.3589,351.526,0.733317,1.0477,3,1,0
485752726,11.2258,11.0382,13.5408,12.1321,352.64,0.726634,1.04896,3,1,0
486064724,11.0208,11.0574,13.1936,12.6794,353.808,0.738005,1.04683,3,1,0
486366320,10.5862,10.9906,13.1936,12.855,354.908,0.707935,1.05248,3,1,0
486667546,9.9384,10.9063,19.8648,14.697,356.343,0.673331,1.05907,3,1,0
486967900,10.0696,10.9052,19.3688,16.8737,358.03,0.680942,1.05761,3,1,0
487269806,10.2418,10.8843,19.3192,18.1684,359.72,0.677813,1.05821,3,1,0
487569493,10.701,10.8891,19.8648,18.948,361.395,0.685394,1.05676,3,1,0
487870335,10.0368,10.8627,19.2572,19.3202,363.059,0.67691,1.05838,3,1,0
488170468,10.1352,10.8014,19.1952,19.4749,364.702,0.650893,1.06338,3,1,0
488470298,10.3074,10.7742,19.5052,19.5713,366.345,0.640406,1.06541,3,1,0
488771937,11.2258,10.8062,20.4352,19.7782,368.027,0.65757,1.06209,3,1,0
489071969,11.0864,10.8195,20.026,19.8043,369.681,0.665382,1.06059,3,1,0
489373562,11.0372,10.8394,20.0136,19.8576,371.351,0.675993,1.05856,3,1,0
489673528,11.2586,10.8571,20.1376,19.8685,373.008,0.685318,1.05678,3,1,0
489975126,11.1684,10.8341,19.9392,19.7628,374.65,0.675095,1.05873,3,1,0
490275158,11.152,10.8245,19.84,19.7091,376.286,0.671082,1.0595,3,1,0
490576811,11.1192,10.8325,19.9764,19.6722,377.929,0.675317,1.05869,3,1,0
490876693,11.193,10.8287,19.84,19.6353,379.56,0.673836,1.05897,3,1,0
491177522,11.07,10.8412,19.7656,19.6673,381.208,0.680012,1.05779,3,1,0
491489520,10.742,10.8559,19.1456,19.6335,382.906,0.687263,1.05641,3,1,0
491779110,11.0864,10.8477,19.716,19.5326,384.465,0.6835,1.05712,3,1,0
492091144,10.7584,10.8229,19.2696,19.4269,386.137,0.671791,1.05936,3,1,0
492391943,11.152,10.8113,19.8028,19.3918,387.753,0.666371,1.0604,3,1,0
492691951,11.0372,10.8225,19.8896,19.4143,389.372,0.671755,1.05937,3,1,0
492991944,11.029,10.8497,19.9392,19.4984,391.007,0.684771,1.05688,3,1,0
493293547,11.0864,10.8309,19.8152,19.5154,392.644,0.675835,1.05859,3,1,0
493593561,11.1848,10.8314,19.8524,19.5254,394.272,0.676134,1.05853,3,1,0
493894388,11.2012,10.8186,19.964,19.512,395.9,0.670033,1.0597,3,1,0
494194320,11.111,10.8141,19.6168,19.445,397.513,0.667911,1.06011,3,1,0
494495931,10.9224,10.8041,19.7036,19.4239,399.136,0.663177,1.06102,3,1,0
494795948,10.9224,10.8062,19.4432,19.3987,400.75,0.664205,1.06082,3,1,0
495097561,11.0864,10.8095,19.344,19.3754,402.372,0.665767,1.06052,3,1,0
495397545,10.8896,10.8082,19.3068,19.3253,403.976,0.665197,1.06063,3,1,0
495699158,10.9388,10.7948,19.6168,19.2874,405.587,0.658507,1.06191,3,1,0
495999109,11.1684,10.7985,18.414,19.1268,407.164,0.657865,1.06204,3,1,0
496299899,11.0208,10.8038,17.2856,18.537,408.639,0.657674,1.06207,3,1,0
496599937,11.3242,10.8488,15.128,17.5973,409.996,0.675238,1.0587,3,1,0
496899894,11.439,10.8828,12.0032,15.9246,411.123,0.685587,1.05673,3,1,0
497201577,11.1848,10.9535,8.3328,13.2712,411.906,0.709646,1.05216,3,1,0
497502339,10.9634,11.0271,6.5224,10.9436,412.53,0.734623,1.04746,3,1,0
497803158,11.3816,11.0681,7.7128,9.48852,413.137,0.745859,1.04536,3,1,0
498104814,11.398,11.0994,8.1096,8.67278,413.758,0.754299,1.04379,3,1,0
498404720,10.865,11.1274,7.2168,8.24338,414.391,0.762615,1.04224,3,1,0
498706331,11.07,11.1597,8.5188,8.10012,415.047,0.774495,1.04004,3,1,0
499006298,10.8896,11.1466,8.7048,8.36946,415.776,0.767059,1.04142,3,1,0
499307933,10.1024,11.1039,8.2584,8.6257,416.533,0.746343,1.04527,3,1,0
499607979,10.1926,11.0672,8.1716,8.78538,417.287,0.728605,1.04859,3,1,0
499909534,10.742,11.0745,8.5064,8.86239,418.039,0.731916,1.04797,3,1,0
500209517,10.9552,11.1066,8.7544,8.99547,418.805,0.74712,1.04512,3,1,0
500511167,11.3816,11.1374,9.114,9.04259,419.569,0.761719,1.04241,3,1,0
500811108,10.9798,11.1649,8.618,8.99438,420.312,0.774768,1.03999,3,1,0
501123955,11.0864,11.1777,8.5064,8.96324,421.086,0.780746,1.03889,3,1,0
501423907,11.2176,11.1874,8.5436,8.83586,421.807,0.785336,1.03804,3,1,0
501724007,10.9962,11.2017,8.3824,8.86501,422.55,0.792119,1.0368,3,1,0
502025539,11.0372,11.2081,8.8536,8.85994,423.291,0.795141,1.03624,3,1,0
502325534,11.1274,11.2192,8.5684,8.83746,424.024,0.800434,1.03527,3,1,0
502627284,11.1192,11.2383,8.432,8.87014,424.772,0.809496,1.03362,3,1,0
502927177,11.3734,11.2487,8.7544,8.81068,425.498,0.814371,1.03273,3,1,0
503228677,11.6522,11.2938,3.968,7.38337,425.947,0.830421,1.02982,3,1,0
503528693,11.5784,11.3674,0.0,4.92747,426.059,0.835461,1.0289,3,1,0
503830320,11.4554,11.4282,0.0,3.0105,426.067,0.812316,1.0331,3,1,0
504130426,11.6112,11.4744,0.0,1.83448,426.071,0.792419,1.03674,3,1,0
504431915,11.8408,11.535,0.0,1.10704,426.071,0.788711,1.03742,3,1,0
504731922,11.767,11.5779,0.0,0.668375,426.071,0.783801,1.03833,3,1,0
505033766,11.7588,11.6119,0.0,0.403665,426.071,0.780272,1.03898,3,1,0
505335125,11.8326,11.6376,0.0,0.246477,426.072,0.777208,1.03954,3,1,0
505635232,11.8162,11.6442,0.0,0.149085,426.072,0.768402,1.04117,3,1,0
505936713,11.7916,11.6578,0.0,0.0971139,426.073,0.765624,1.04168,3,1,0
506236738,11.8326,11.6719,0.0,0.065109,426.075,0.7651,1.04178,3,1,0
506538298,11.8572,11.6788,0.0,0.0610497,426.079,0.762805,1.04221,3,1,0
506838373,11.7916,11.6745,0.0,0.0391863,426.08,0.756361,1.0434,3,1,0
507139998,11.8162,11.6932,0.0372,0.0252705,426.08,0.761887,1.04238,3,1,0
507439893,11.8654,11.711,0.0,0.0436803,426.086,0.767705,1.0413,3,1,0
507741520,11.7588,11.7289,0.0,0.0367326,426.088,0.774207,1.0401,3,1,0
508041607,11.808,11.7416,0.2108,0.0313032,426.09,0.778626,1.03928,3,1,0
508342325,11.6358,11.7463,0.0,0.0356869,426.094,0.779661,1.03909,3,1,0
508642454,11.6522,11.7508,0.0,0.0241141,426.094,0.780818,1.03888,3,1,0
508954322,11.8572,11.7481,0.0124,0.0246085,426.097,0.778734,1.03926,3,1,0
509255907,11.8162,11.7485,0.1488,0.0352744,426.1,0.778377,1.03933,3,1,0
509555960,11.849,11.7616,0.1612,0.0481132,426.106,0.784161,1.03826,3,1,0
509857497,11.8408,11.7769,0.0,0.040895,426.109,0.791097,1.03699,3,1,0
510157527,11.8408,11.7891,0.0,0.0515434,426.115,0.796634,1.03597,3,1,0
510458306,11.9064,11.7824,0.1488,0.0407555,426.117,0.793233,1.03659,3,1,0
510758299,11.8818,11.7888,0.186,0.0356858,426.119,0.796104,1.03607,3,1,0
511059088,11.849,11.7949,0.0496,0.0370552,426.122,0.798905,1.03555,3,1,0
511359150,11.8654,11.797,0.0,0.0393562,426.126,0.799785,1.03539,3,1,0
511659197,11.9228,11.8079,0.0,0.0347914,426.128,0.804901,1.03446,3,1,0
511960696,11.8408,11.8123,0.31,0.0532669,426.135,0.806908,1.03409,3,1,0
512260755,11.7998,11.8175,0.062,0.0447284,426.138,0.809346,1.03365,3,1,0
512561493,11.9146,11.8208,0.0,0.0566425,426.144,0.810873,1.03337,3,1,0
512861743,11.808,11.8212,0.0,0.0614711,426.15,0.811043,1.03334,3,1,0
513163153,11.8654,11.8239,0.0,0.0491232,426.152,0.812329,1.0331,3,1,0
513463288,11.849,11.8266,0.0248,0.0529478,426.157,0.813597,1.03287,3,1,0
513764721,11.8162,11.8308,0.0496,0.0592546,426.163,0.815591,1.03251,3,1,0
514064733,11.9064,11.8343,0.124,0.074036,426.171,0.817232,1.03221,3,1,0
514365507,11.8408,11.8443,0.0,0.0732854,426.177,0.821982,1.03135,3,1,0
514665508,11.685,11.8469,0.0,0.0622375,426.181,0.823225,1.03112,3,1,0
514965590,11.644,11.8417,0.0,0.0735466,426.188,0.820728,1.03157,3,1,0
515266302,11.6358,11.8221,0.0,0.0681139,426.193,0.811413,1.03327,3,1,0
515566320,11.6932,11.8164,0.0248,0.0721055,426.2,0.808702,1.03376,3,1,0
515867133,11.8736,11.822,0.0496,0.0611557,426.204,0.81134,1.03328,3,1,0
516167947,11.8244,11.8303,0.0,0.066936,426.21,0.815288,1.03256,3,1,0
516469505,11.8736,11.8397,0.0,0.0598446,426.214,0.819756,1.03175,3,1,0
516769526,11.89,11.8472,0.0,0.0563198,426.218,0.823357,1.0311,3,1,0
517071112,11.7834,11.849,0.0248,0.0604464,426.223,0.824184,1.03095,3,1,0
517371120,11.89,11.8528,0.0,0.0544762,426.227,0.825989,1.03062,3,1,0
517672726,11.8982,11.8592,0.0248,0.0763536,426.237,0.829064,1.03006,3,1,0
517984707,11.9146,11.8639,0.2356,0.0785409,426.244,0.831286,1.02966,3,1,0
518285545,11.8408,11.8679,0.2604,0.10675,426.256,0.833191,1.02931,3,1,0
518585507,11.9392,11.8742,0.0496,0.103054,426.265,0.836183,1.02877,3,1,0
518885511,11.9392,11.8785,0.3596,0.13391,426.28,0.83822,1.02841,3,1,0
